seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
23,465,536,1.344,0,494.434,5.100,50.372,41.566,1.000,0.000,2,514.615,26.219,323.966,3.251,0.184361,29.425,502.218,34.677,351.968,4.403,0.025805,371.352,361.769
24,485,542,1.094,0,494.434,6.234,53.970,47.566,1.000,0.000,2,518.783,28.465,307.287,5.947,0.184358,29.425,502.139,40.861,362.864,7.718,0.024466,422.438,412.103
25,505,550,1.188,0,494.434,7.502,59.367,55.566,1.000,0.000,2,523.570,32.404,324.226,6.323,0.184356,29.425,502.013,49.049,432.090,8.927,0.021655,511.781,500.699
26,525,472,0.594,0,500.266,8.851,66.563,28.266,1.000,0.000,2,513.248,-50.571,459.949,4.550,0.184354,29.425,500.382,-29.015,474.684,8.232,0.021832,542.451,530.608
27,545,444,0.453,0,500.266,10.416,70.161,56.266,1.000,0.000,2,499.337,-67.845,709.438,1.166,0.184353,29.425,497.981,-54.978,663.424,5.491,0.018144,693.580,680.996
28,567,494,0.828,0,496.492,12.062,84.553,2.492,1.000,0.000,2,487.506,7.962,841.292,-2.870,0.184352,29.424,494.258,-0.262,820.300,1.112,0.017215,821.536,807.393
29,587,500,0.805,0,496.492,13.843,89.050,3.508,1.000,0.000,2,488.356,14.275,854.487,-2.249,0.184352,29.424,492.613,7.523,822.248,1.395,0.018077,824.193,809.294
30,607,410,0.703,0,496.492,15.705,93.098,86.492,1.000,0.000,2,472.393,-76.494,1107.697,-6.450,0.184352,29.424,489.651,-80.751,1138.295,-3.018,0.013622,1147.406,1131.776
31,625,503,0.992,0,496.664,17.675,98.945,6.336,1.000,0.000,2,476.825,32.092,1177.487,-4.402,0.184351,29.424,488.378,14.833,1151.122,-1.834,0.014220,1154.485,1138.068
32,645,501,0.742,0,496.664,19.753,102.543,4.336,1.000,0.000,2,479.609,26.226,1221.419,-3.132,0.184351,29.424,486.543,14.673,1163.917,-1.141,0.014747,1165.218,1148.034
33,665,505,1.008,0,478.314,21.912,105.242,26.686,1.000,0.000,2,482.573,27.496,1246.354,-2.643,0.184351,29.424,484.753,20.562,1169.669,-0.998,0.015316,1170.666,1152.736
34,685,407,0.508,0,478.314,24.152,111.538,71.314,1.000,0.000,2,467.276,-73.900,1488.011,-6.115,0.184351,29.424,482.107,-76.080,1438.109,-4.580,0.012786,1459.084,1440.429
35,705,448,0.820,0,478.314,26.445,113.337,30.314,1.000,0.000,2,461.874,-17.009,1493.631,-6.595,0.184351,29.424,479.430,-31.841,1473.373,-5.801,0.012884,1507.028,1487.611
37,745,402,0.688,0,486.374,31.249,118.734,84.374,1.000,0.000,2,449.043,-57.676,1572.551,-7.504,0.184351,29.424,474.301,-73.202,1627.424,-8.365,0.012303,1697.395,1676.512
38,765,390,0.570,0,471.796,33.704,121.433,81.796,1.000,0.000,2,436.178,-56.615,1667.712,-10.811,0.184351,29.424,470.999,-81.873,1856.883,-13.017,0.010673,2026.319,2004.693
39,787,371,0.469,0,471.796,36.214,125.930,100.796,1.000,0.000,2,424.251,-65.287,1822.312,-12.990,0.184351,29.424,465.609,-95.510,2095.927,-18.924,0.009431,2454.061,2430.916
40,807,411,0.547,0,471.796,38.723,125.480,60.796,1.000,0.000,2,419.761,-10.741,1714.683,-15.150,0.184351,29.424,462.606,-52.100,1981.551,-23.322,0.009474,2525.484,2501.558
41,825,472,0.648,0,470.081,41.260,127.729,1.919,1.000,0.000,2,427.829,54.155,1867.318,-13.753,0.184351,29.424,460.803,11.310,1871.962,-24.491,0.009993,2471.757,2447.057
42,845,471,1.055,0,470.081,43.851,129.528,0.919,1.000,0.000,2,433.674,45.762,1954.553,-12.888,0.184351,29.424,458.348,12.787,1725.932,-25.894,0.010621,2396.452,2370.999
43,865,465,0.945,0,453.789,46.441,129.528,11.211,1.000,0.000,2,437.336,33.916,1961.509,-12.812,0.184351,29.424,455.864,9.242,1502.876,-27.885,0.011482,2280.434,2254.251
44,885,492,0.859,0,453.789,49.059,129.528,38.211,1.000,0.000,2,445.829,56.607,2102.454,-7.453,0.184351,29.424,454.364,38.079,1709.119,-24.530,0.011633,2310.841,2283.958
45,905,450,0.664,0,453.789,51.703,130.877,3.789,1.000,0.000,2,444.463,6.789,1916.314,-3.722,0.184351,29.424,451.724,-1.746,1681.635,-21.868,0.012764,2159.863,2132.293
46,925,457,0.641,0,443.499,54.429,133.576,13.501,1.000,0.000,2,444.595,15.209,1780.561,-0.123,0.184351,29.424,449.164,7.947,1659.776,-18.700,0.014042,2009.476,1981.258
47,945,396,0.555,0,443.499,57.127,134.925,47.499,1.000,0.000,2,433.986,-46.571,1877.731,-2.849,0.184351,29.424,446.452,-51.140,1688.924,-21.244,0.013466,2140.239,2111.417
48,965,393,0.672,0,445.385,59.880,136.274,52.385,1.000,0.000,2,424.207,-38.260,1918.865,-5.476,0.184351,29.424,443.067,-50.726,1682.522,-24.157,0.012989,2266.066,2236.632
49,987,430,0.727,0,445.385,62.659,140.322,15.385,1.000,0.000,2,427.560,2.991,1690.480,-1.029,0.184351,29.424,438.423,-8.557,1552.224,-20.154,0.015621,1958.422,1927.831
50,1007,418,0.727,0,445.385,65.466,140.322,27.385,1.000,0.000,2,423.509,-6.754,1652.256,-2.678,0.184351,29.424,435.337,-17.617,1489.291,-21.769,0.015849,1963.174,1932.060
51,1027,438,0.617,0,433.209,68.299,141.671,4.791,1.000,0.000,2,423.869,17.325,1626.479,-3.187,0.184351,29.424,432.593,5.496,1436.298,-22.522,0.016270,1943.545,1911.925
52,1045,466,0.758,0,433.209,71.186,143.920,32.791,1.000,0.000,2,429.875,44.290,1454.243,2.723,0.184351,29.424,431.100,35.565,1430.422,-16.940,0.018695,1717.381,1685.275
53,1065,408,0.727,0,433.380,74.128,147.068,25.380,1.000,0.000,2,423.443,-18.934,1458.216,2.626,0.184351,29.424,427.770,-20.158,1419.497,-16.356,0.019268,1687.007,1654.501
55,1105,435,0.852,0,433.380,80.064,149.317,1.620,1.000,0.000,2,426.102,10.909,1298.287,7.106,0.184351,29.424,423.404,11.866,1352.481,-10.391,0.022768,1460.454,1427.202
56,1125,419,0.797,0,417.088,83.087,149.767,1.912,1.000,0.000,2,422.350,-4.107,1094.667,9.731,0.184351,29.424,420.367,-1.409,1084.846,-6.368,0.029762,1125.395,1091.901
57,1145,442,0.883,0,417.088,86.163,152.465,24.912,1.000,0.000,2,423.485,22.700,1092.450,9.651,0.184351,29.424,418.036,24.682,1129.094,-4.608,0.029120,1150.326,1116.829
58,1165,414,0.648,0,412.457,89.212,152.915,1.543,1.000,0.000,2,419.866,-7.191,817.414,12.555,0.184351,29.424,415.659,-1.743,694.364,0.080,0.048277,694.370,660.848
59,1185,415,0.883,0,412.457,92.289,153.814,2.543,1.000,0.000,2,416.459,-1.789,800.365,13.003,0.184351,29.424,412.725,2.418,551.069,2.806,0.058868,558.944,526.040
60,1207,461,1.703,0,412.457,95.392,156.513,48.543,1.000,0.000,2,425.602,43.399,732.707,11.958,0.184351,29.424,411.443,51.703,717.584,6.154,0.041491,755.458,724.113
61,1227,438,1.492,0,407.827,98.468,153.814,30.173,1.000,0.000,2,425.378,15.474,708.367,11.036,0.184351,29.424,409.523,29.634,743.632,7.174,0.039045,795.095,764.050
62,1247,438,1.602,0,407.827,101.599,156.513,30.173,1.000,0.000,2,425.152,15.752,601.473,8.993,0.184351,29.424,407.655,31.607,725.619,6.850,0.039910,772.543,741.711
63,1265,441,1.680,0,386.732,104.675,154.714,54.268,1.000,0.000,2,426.181,18.169,605.115,9.562,0.184351,29.424,406.639,35.666,759.942,8.721,0.036605,835.995,805.393
64,1285,436,1.758,0,386.732,107.751,153.814,49.268,1.000,0.000,2,425.482,12.896,604.063,9.447,0.184351,29.424,404.680,32.437,786.536,9.945,0.034425,885.444,854.963
65,1305,454,1.891,0,386.732,110.827,152.465,67.268,1.000,0.000,2,428.252,31.568,456.366,13.354,0.184351,29.424,403.418,52.370,663.169,15.121,0.034124,891.806,861.374
66,1325,456,1.625,0,382.102,113.904,154.714,73.898,1.000,0.000,2,431.474,30.069,325.465,16.770,0.184351,29.424,402.923,54.903,497.616,20.402,0.033258,913.867,883.473
67,1345,449,1.664,0,382.102,116.953,152.465,66.898,1.000,0.000,2,432.218,20.575,294.398,15.721,0.184351,29.424,401.353,49.126,536.862,21.724,0.030118,1008.806,978.424
68,1365,424,2.188,0,370.268,120.002,153.814,53.732,1.000,0.000,2,428.194,-5.142,307.894,15.315,0.184351,29.424,399.032,25.723,488.877,23.438,0.029346,1038.230,1007.762
69,1385,416,1.812,0,370.268,123.106,152.915,45.732,1.000,0.000,2,424.075,-9.900,315.308,15.157,0.184351,29.424,397.304,19.262,402.073,25.282,0.029362,1041.264,1010.690
70,1407,426,1.820,0,370.268,126.128,151.116,55.732,1.000,0.000,2,419.170,8.374,288.545,12.195,0.184351,29.424,393.538,33.439,381.122,25.940,0.029212,1053.993,1023.203
71,1427,431,1.844,0,363.409,129.177,152.465,67.591,1.000,0.000,2,418.864,14.879,237.596,13.886,0.184351,29.424,391.610,40.512,276.286,28.973,0.027686,1115.735,1084.845
72,1447,418,1.617,0,363.409,132.173,149.767,54.591,1.000,0.000,2,416.261,2.132,226.891,12.419,0.184351,29.424,389.427,29.385,276.115,29.085,0.027658,1122.068,1091.033
74,1485,426,2.258,0,368.039,138.163,148.418,57.961,1.000,0.000,2,414.239,14.420,217.470,12.950,0.184351,29.424,386.028,41.005,212.811,32.105,0.025201,1243.520,1212.182
75,1505,406,1.336,0,368.039,141.132,149.767,37.961,1.000,0.000,2,410.277,-5.243,227.316,11.553,0.184351,29.424,383.617,22.967,214.224,32.019,0.025454,1239.434,1207.886
76,1525,409,1.266,0,352.775,144.127,149.317,56.225,1.000,0.000,2,408.214,0.963,215.189,11.961,0.184351,29.424,382.064,27.623,156.042,33.487,0.024851,1277.433,1245.688
77,1545,406,1.523,0,352.775,147.068,148.418,53.225,1.000,0.000,2,405.385,0.754,212.000,12.088,0.184351,29.424,379.750,26.904,108.444,34.712,0.024332,1313.333,1281.377
78,1565,386,1.578,0,344.887,150.037,148.418,41.113,1.000,0.000,2,399.390,-16.417,218.176,9.486,0.184351,29.424,377.021,9.218,137.594,33.205,0.025947,1240.154,1207.975
79,1585,395,1.672,0,344.887,153.059,149.317,50.113,1.000,0.000,2,396.754,-2.151,162.258,7.209,0.184351,29.424,375.362,20.219,126.439,31.631,0.028701,1126.936,1094.592
80,1605,383,1.477,0,344.887,156.027,149.767,38.113,1.000,0.000,2,391.775,-10.759,173.264,5.897,0.184351,29.424,372.683,10.634,147.380,30.681,0.029775,1088.682,1056.267
81,1627,389,1.594,0,342.142,159.023,151.116,46.858,1.000,0.000,2,389.747,-0.916,170.031,5.064,0.184351,29.424,369.189,20.434,153.278,30.202,0.030505,1065.417,1032.917
82,1647,404,1.680,0,342.142,161.991,148.418,61.858,1.000,0.000,2,389.954,17.221,174.308,5.280,0.184351,29.424,367.354,37.779,155.828,30.469,0.029985,1084.173,1051.664
83,1667,402,2.500,0,334.254,164.986,149.767,67.746,1.000,0.000,2,389.731,15.042,143.838,4.454,0.184351,29.424,365.561,37.642,133.876,29.732,0.031962,1017.889,985.355
84,1685,362,1.227,0,334.254,167.955,149.317,27.746,1.000,0.000,2,382.792,-25.492,148.149,1.676,0.184351,29.424,363.272,-1.322,142.512,26.921,0.037468,867.259,834.765
85,1705,401,2.734,0,334.254,170.977,149.767,66.746,1.000,0.000,2,383.706,21.203,149.356,1.707,0.184351,29.424,361.861,40.723,127.207,26.501,0.038911,829.507,797.230
86,1725,366,3.164,0,326.193,173.972,149.767,39.807,1.000,0.000,2,377.998,-14.710,160.258,1.229,0.184351,29.424,359.152,7.134,145.066,25.571,0.040078,798.968,766.947
87,1745,370,2.469,0,326.193,177.022,151.116,43.807,1.000,0.000,2,374.675,-5.732,156.444,1.437,0.184351,29.424,357.413,13.115,150.740,25.264,0.040224,789.016,757.279
88,1765,369,1.703,0,318.475,180.071,152.465,50.525,1.000,0.000,2,371.142,-2.626,154.477,1.606,0.184351,29.424,354.955,14.637,155.284,24.957,0.040430,778.152,746.691
89,1785,372,1.656,0,318.475,183.147,153.814,53.525,1.000,0.000,2,368.791,3.935,152.408,1.384,0.184351,29.424,352.724,20.121,152.413,24.291,0.042006,742.486,711.298
90,1805,360,2.070,0,318.475,186.223,152.915,41.525,1.000,0.000,2,365.299,-6.497,145.264,0.315,0.184351,29.424,350.875,9.570,147.702,22.744,0.046434,665.006,634.127
92,1847,345,2.977,0,310.415,192.403,154.714,34.585,1.000,0.000,2,354.923,-12.166,147.167,-1.172,0.184351,29.424,343.882,1.185,149.444,19.250,0.056681,520.001,490.527
93,1867,356,2.719,0,302.526,195.479,153.814,53.474,1.000,0.000,2,352.612,4.153,147.535,-0.702,0.184351,29.424,341.672,15.195,149.424,18.861,0.057018,505.170,476.366
94,1885,343,2.711,0,302.526,198.583,154.714,40.474,1.000,0.000,2,348.947,-7.292,149.397,-1.115,0.184351,29.424,339.571,3.649,155.720,17.663,0.060214,467.685,439.524
95,1905,344,2.789,0,302.526,201.659,153.814,41.474,1.000,0.000,2,345.526,-1.871,149.234,-1.246,0.184351,29.424,336.969,7.505,155.667,16.693,0.063240,434.309,406.844
96,1925,350,2.852,0,294.465,204.708,153.814,55.535,1.000,0.000,2,343.842,7.550,140.159,-0.048,0.184351,29.424,334.865,16.107,152.772,17.037,0.060331,443.032,416.304
97,1945,344,1.922,0,294.465,207.758,152.915,49.535,1.000,0.000,2,342.000,2.452,140.197,0.183,0.184351,29.424,333.267,11.429,153.646,16.598,0.060859,429.124,403.008
98,1965,333,2.367,0,297.038,210.780,151.116,35.962,1.000,0.000,2,337.876,-5.978,136.052,0.422,0.184351,29.424,330.410,2.756,161.292,16.204,0.060226,423.850,398.323
99,1985,344,2.555,0,297.038,213.802,151.116,46.962,1.000,0.000,2,336.540,9.147,123.912,-0.029,0.184351,29.424,328.515,16.612,138.069,15.171,0.067862,368.238,343.249
100,2005,340,5.703,0,297.038,216.798,151.116,42.962,1.000,0.000,2,335.329,5.727,125.419,0.303,0.184351,29.424,327.185,13.752,136.673,14.837,0.068084,356.815,332.522
101,2025,351,12.562,0,279.888,219.739,147.068,71.112,1.000,0.000,2,335.819,18.613,127.865,0.372,0.184351,29.424,326.212,26.757,117.156,14.286,0.073587,321.248,297.608
102,2047,325,4.391,0,279.888,222.653,147.518,45.112,1.000,0.000,2,329.639,-5.687,85.438,0.617,0.184351,29.424,322.194,3.069,83.649,13.110,0.085491,255.519,233.675
103,2067,318,6.297,0,268.226,225.568,145.719,49.774,1.000,0.000,2,325.116,-8.724,66.371,-0.880,0.184351,29.424,319.124,-1.279,51.466,11.010,0.121478,172.682,151.705
104,2087,327,6.570,0,268.226,228.482,145.719,58.774,1.000,0.000,2,323.086,4.798,57.468,0.096,0.184351,29.424,317.401,10.790,50.684,11.193,0.110417,175.959,156.530
105,2105,327,3.906,0,268.226,231.396,145.719,58.774,1.000,0.000,2,322.025,6.100,57.222,0.687,0.184351,29.424,316.451,11.785,50.512,11.126,0.104895,174.303,156.020
106,2125,310,3.328,0,265.310,234.284,144.370,44.690,1.000,0.000,2,317.453,-9.137,61.394,0.362,0.184351,29.424,313.187,-3.564,59.858,10.216,0.105742,164.227,146.861
107,2145,320,4.719,0,265.310,237.171,144.370,54.690,1.000,0.000,2,315.567,5.434,62.036,0.437,0.184351,29.424,311.378,9.700,54.694,9.695,0.111168,148.689,132.159
108,2165,316,3.008,0,271.142,240.032,143.920,44.858,1.000,0.000,2,313.886,2.591,59.658,0.891,0.184351,29.424,309.946,6.781,55.099,9.556,0.107179,146.409,130.717
110,2205,309,3.453,0,271.142,245.752,141.671,37.858,1.000,0.000,2,307.417,1.940,55.242,0.589,0.184351,29.424,304.605,4.989,53.204,8.244,0.119215,121.174,106.728
111,2225,294,4.281,0,256.392,248.613,143.920,37.608,1.000,0.000,2,303.183,-11.259,54.124,0.634,0.184351,29.424,301.517,-8.447,64.410,7.763,0.110079,124.671,110.947
112,2247,290,3.617,0,256.392,251.500,142.121,33.608,1.000,0.000,2,295.261,-6.450,57.406,0.004,0.184351,29.424,295.017,-5.629,79.039,6.158,0.108660,116.956,104.248
113,2267,287,3.430,0,244.730,254.415,145.719,42.270,1.000,0.000,2,291.361,-5.347,58.631,-0.170,0.184351,29.424,291.558,-5.103,84.891,5.527,0.106786,115.441,103.114
114,2287,292,4.258,0,244.730,257.275,143.020,47.270,1.000,0.000,2,289.146,3.499,56.283,-0.373,0.184351,29.424,289.083,3.302,79.132,4.887,0.116596,103.015,91.004
115,2305,307,5.086,0,244.730,260.189,145.719,62.270,1.000,0.000,2,290.654,20.040,75.945,0.507,0.184351,29.424,288.897,20.103,88.380,5.321,0.099500,116.691,105.080
116,2325,282,4.531,0,232.897,263.050,144.370,49.103,1.000,0.000,2,286.704,-5.767,75.810,0.517,0.184351,29.424,285.617,-4.010,92.290,4.982,0.097814,117.115,105.659
117,2345,292,3.852,0,232.897,265.937,144.370,59.103,1.000,0.000,2,285.325,8.184,75.023,0.469,0.184351,29.424,283.706,9.270,86.312,4.615,0.105330,107.613,96.278
118,2365,278,3.453,0,232.897,268.906,145.719,45.103,1.000,0.000,2,282.192,-5.139,74.919,-0.074,0.184351,29.424,281.124,-3.521,84.702,3.752,0.112789,98.778,87.637
119,2385,283,3.062,0,232.897,271.874,148.418,50.103,1.000,0.000,2,279.920,3.776,57.650,-0.816,0.184351,29.424,278.977,4.845,57.100,2.656,0.169657,64.155,53.271
120,2405,278,5.086,0,232.897,274.869,148.418,45.103,1.000,0.000,2,277.145,1.049,57.777,-0.770,0.184351,29.424,276.344,1.991,54.471,2.269,0.168361,59.621,49.583
121,2425,293,7.375,0,229.981,277.892,149.317,63.019,1.000,0.000,2,278.241,18.095,72.948,0.419,0.184351,29.424,276.398,18.896,67.635,3.061,0.121397,77.002,67.654
122,2445,269,12.750,0,229.981,280.914,152.465,39.019,1.000,0.000,2,274.050,-6.191,70.937,0.546,0.184351,29.424,272.834,-4.349,69.415,2.907,0.118319,77.866,68.653
123,2467,259,5.688,0,217.290,283.990,154.714,41.710,1.000,0.000,2,265.410,-7.858,75.542,-0.893,0.184351,29.424,265.497,-7.433,70.812,0.966,0.125818,71.745,62.718
124,2487,255,4.734,0,217.290,287.093,155.164,37.710,1.000,0.000,2,260.959,-7.306,74.191,-0.802,0.184351,29.424,261.504,-7.394,73.244,0.775,0.120404,73.844,64.953
125,2507,273,6.570,0,217.290,290.197,155.164,55.710,1.000,0.000,2,260.648,15.144,84.724,-0.316,0.184351,29.424,260.014,14.599,78.756,1.020,0.110539,79.796,70.975
126,2525,253,7.398,0,200.998,293.354,158.312,52.002,1.000,0.000,2,257.301,-5.273,85.375,-0.709,0.184351,29.424,257.117,-4.640,78.372,0.449,0.112577,78.573,69.728
127,2545,246,7.094,0,200.998,296.565,159.212,45.002,1.000,0.000,2,252.621,-8.117,86.709,-0.815,0.184351,29.424,253.072,-7.933,81.484,0.155,0.108575,81.508,72.659
129,2585,228,8.680,0,187.964,302.988,161.910,40.036,1.000,0.000,2,245.074,-20.933,107.614,-0.866,0.184351,29.424,246.701,-20.487,102.787,-0.190,0.087176,102.823,93.859
130,2605,238,6.102,0,187.964,306.253,160.561,50.036,1.000,0.000,2,241.151,-3.863,104.437,-0.595,0.184351,29.424,242.993,-5.490,101.413,-0.083,0.090538,101.420,92.237
131,2625,248,7.414,0,187.964,309.491,163.709,60.036,1.000,0.000,2,240.410,9.305,107.002,0.193,0.184351,29.424,241.217,7.463,102.293,0.572,0.091122,102.620,93.269
132,2645,229,7.344,0,187.964,312.783,163.259,41.036,1.000,0.000,2,235.644,-8.145,108.925,0.053,0.184351,29.424,237.145,-8.952,105.181,0.379,0.090186,105.325,95.826
133,2667,237,6.305,0,174.930,316.075,165.508,62.070,1.000,0.000,2,230.848,7.543,90.613,-0.866,0.184351,29.424,231.710,5.957,86.628,-0.687,0.112069,87.100,77.339
134,2687,232,6.781,0,174.930,319.394,165.958,57.070,1.000,0.000,2,228.353,4.471,90.574,-0.354,0.184351,29.424,228.792,3.609,86.854,-0.306,0.111186,86.947,77.280
135,2707,219,6.625,0,174.930,322.741,167.307,44.070,1.000,0.000,2,223.900,-6.007,88.024,-1.063,0.184351,29.424,224.716,-6.446,83.536,-1.092,0.113214,84.728,75.136
136,2725,231,7.344,0,174.930,326.060,165.508,56.070,1.000,0.000,2,223.184,9.583,92.319,-0.327,0.184351,29.424,223.181,8.766,87.723,-0.477,0.108088,87.951,78.445
137,2745,219,8.312,0,174.930,329.352,165.958,44.070,1.000,0.000,2,219.705,-0.864,91.437,-0.559,0.184351,29.424,219.768,-0.862,86.233,-0.763,0.109186,86.815,77.336
138,2765,220,5.219,0,162.068,332.698,165.958,57.932,1.000,0.000,2,217.052,3.614,92.163,-0.431,0.184351,29.424,216.833,3.551,86.778,-0.685,0.108244,87.247,77.803
139,2785,213,8.148,0,162.068,335.990,163.709,50.932,1.000,0.000,2,214.302,-1.597,74.100,-1.416,0.184351,29.424,214.191,-1.378,66.605,-1.698,0.135584,69.490,60.068
140,2805,212,9.781,0,162.068,339.282,165.958,49.932,1.000,0.000,2,211.171,1.017,73.126,-1.055,0.184351,29.424,211.022,1.128,66.578,-1.425,0.133284,68.608,59.463
141,2825,215,13.367,0,158.809,342.548,163.259,56.191,1.000,0.000,2,209.213,7.095,71.688,-0.199,0.184351,29.424,208.717,7.243,66.961,-0.622,0.132528,67.348,58.423
142,2845,206,10.266,0,158.809,345.786,161.910,47.191,1.000,0.000,2,206.640,-0.785,68.647,0.155,0.184351,29.424,206.249,-0.288,64.520,-0.265,0.135355,64.590,55.848
143,2867,210,8.086,0,155.208,348.997,160.111,54.792,1.000,0.000,2,203.934,7.437,60.700,0.566,0.184351,29.424,202.941,8.247,58.608,0.238,0.144004,58.664,50.217
144,2887,204,9.547,0,155.208,352.235,161.910,48.792,1.000,0.000,2,201.305,3.304,59.186,0.995,0.184351,29.424,200.307,4.298,58.042,0.685,0.140679,58.512,50.280
145,2907,193,8.812,0,155.208,355.446,160.561,37.792,1.000,0.000,2,197.155,-5.094,56.866,1.146,0.184351,29.424,196.507,-4.096,55.435,0.877,0.143645,56.204,48.130
147,2945,199,14.242,0,141.659,361.815,159.212,57.341,1.000,0.000,2,191.340,9.391,38.342,1.594,0.184351,29.424,191.384,9.478,37.848,1.362,0.196443,39.703,31.903
148,2965,173,12.062,0,124.852,365.026,160.561,48.148,1.000,0.000,2,185.340,-15.129,50.518,1.030,0.184351,29.424,185.954,-15.172,48.935,0.878,0.146204,49.706,42.438
149,2985,180,13.898,0,124.852,368.183,158.312,55.148,1.000,0.000,2,182.418,-2.965,47.516,0.417,0.184351,29.424,183.037,-3.579,47.456,0.325,0.151481,47.562,40.357
150,3005,187,12.570,0,124.852,371.368,159.212,62.148,1.000,0.000,2,180.666,7.766,45.918,1.212,0.184351,29.424,180.956,7.147,44.831,1.130,0.154273,46.109,38.995
