seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
193,3865,95,22.859,0,52.136,431.220,58.018,42.864,1.000,0.000,2,91.198,4.661,97.267,-2.530,0.184351,29.424,93.161,2.019,92.359,-3.704,0.089164,106.082,96.623
194,3885,92,28.266,0,52.136,432.273,55.769,39.864,1.000,0.000,2,90.663,1.639,95.211,-1.961,0.184351,29.424,92.293,-0.324,90.348,-3.195,0.095624,100.553,90.937
195,3905,95,28.320,0,52.136,433.271,51.272,42.864,1.000,0.000,2,90.626,5.362,96.764,-1.394,0.184351,29.424,91.635,3.732,91.650,-2.648,0.098271,98.664,88.968
196,3925,80,23.133,0,48.877,434.270,49.922,31.123,1.000,0.000,2,87.853,-9.628,98.956,-1.564,0.184351,29.424,89.614,-10.636,93.560,-2.797,0.096101,101.383,91.640
197,3945,88,21.461,0,48.877,435.214,48.573,39.123,1.000,0.000,2,87.286,0.875,99.179,-1.394,0.184351,29.424,88.799,-0.885,93.615,-2.631,0.097543,100.537,90.730
198,3967,76,23.797,0,42.532,436.159,46.774,33.468,1.000,0.000,2,82.909,-8.471,96.424,-1.491,0.184351,29.424,85.361,-10.405,91.276,-2.743,0.100328,98.798,88.886
199,3987,89,22.094,0,42.532,437.076,45.875,46.468,1.000,0.000,2,83.284,7.008,99.850,-1.112,0.184351,29.424,84.898,4.556,93.800,-2.371,0.099755,99.421,89.503
201,4025,82,17.805,0,36.015,438.884,43.176,45.985,1.000,0.000,2,82.016,-0.020,99.680,-1.159,0.184351,29.424,83.202,-1.335,93.816,-2.375,0.099911,99.458,89.521
202,4045,72,24.734,0,36.015,439.721,43.176,35.985,1.000,0.000,2,79.465,-9.153,86.242,-2.426,0.184351,29.424,81.244,-10.338,80.810,-3.628,0.105819,93.973,84.029
204,4085,70,23.070,0,39.273,441.340,39.128,30.727,1.000,0.000,2,75.679,-6.963,77.140,-1.813,0.184351,29.424,77.904,-8.951,73.632,-3.140,0.116992,83.493,73.725
205,4105,83,31.586,0,39.273,442.095,40.478,43.727,1.000,0.000,2,76.368,8.131,65.685,-2.217,0.184351,29.424,77.857,5.906,61.764,-3.576,0.129109,74.551,64.926
206,4125,81,24.727,0,36.015,442.824,37.779,44.985,1.000,0.000,2,76.760,5.198,68.269,-1.904,0.184351,29.424,77.753,3.710,64.079,-3.330,0.124825,75.165,65.783
207,4145,70,23.438,0,36.015,443.552,36.430,33.985,1.000,0.000,2,74.920,-6.031,55.829,-2.895,0.184351,29.424,76.079,-7.024,49.436,-4.359,0.134598,68.436,59.224
208,4167,73,23.102,0,39.273,444.227,34.181,33.727,1.000,0.000,2,72.959,0.050,46.034,-2.183,0.184351,29.424,74.012,-1.198,42.154,-3.854,0.154709,57.008,48.188
209,4187,76,24.281,0,39.273,444.875,32.382,36.727,1.000,0.000,2,72.991,3.689,31.024,-1.013,0.184351,29.424,73.979,2.635,29.003,-2.696,0.233123,36.269,27.814
210,4205,69,24.859,0,39.273,445.468,30.583,29.727,1.000,0.000,2,71.881,-3.533,31.300,-1.098,0.184351,29.424,72.587,-4.520,29.000,-2.695,0.206391,36.262,28.778
211,4225,68,23.391,0,42.532,446.035,26.985,25.468,1.000,0.000,2,70.726,-3.342,29.733,-1.498,0.184351,29.424,71.286,-4.048,27.888,-2.998,0.188178,36.877,29.938
212,4245,75,21.648,0,42.532,446.548,25.636,32.468,1.000,0.000,2,71.095,4.787,31.192,-1.340,0.184351,29.424,71.516,4.227,30.089,-2.771,0.175655,37.765,31.131
213,4265,76,27.141,0,32.928,446.953,25.186,43.072,1.000,0.000,2,71.691,5.282,31.139,-1.344,0.184351,29.424,71.960,4.862,30.884,-2.714,0.169106,38.250,31.782
214,4285,73,28.398,0,32.928,447.357,21.588,40.072,1.000,0.000,2,71.580,1.740,27.860,-0.776,0.184351,29.424,71.815,1.472,28.256,-2.109,0.194926,32.702,26.328
215,4305,77,13.711,0,32.928,447.681,17.540,44.072,1.000,0.000,2,72.293,5.770,29.807,-0.531,0.184351,29.424,72.457,5.536,31.000,-1.788,0.179322,34.195,28.063
216,4325,74,19.734,0,36.015,447.924,12.593,37.985,1.000,0.000,2,72.454,1.895,28.244,-0.119,0.184351,29.424,72.602,1.732,29.549,-1.308,0.192971,31.261,25.228
217,4347,74,22.492,0,36.015,448.113,8.995,37.985,1.000,0.000,2,72.098,2.331,22.729,-0.040,0.184351,29.424,72.199,2.305,24.316,-1.019,0.218913,25.353,19.803
220,4405,67,16.258,0,26.583,448.410,3.598,40.417,1.000,0.000,2,70.222,-3.950,19.902,-0.092,0.184351,29.424,69.987,-3.935,20.688,-0.871,0.241036,21.447,16.278
221,4425,75,17.742,0,26.583,448.437,0.000,48.417,1.000,0.000,2,71.103,4.778,19.168,0.438,0.184351,29.424,71.232,5.013,19.761,-0.241,0.248429,19.819,14.895
222,4445,74,17.727,0,26.583,448.437,1.799,47.417,1.000,0.000,2,71.615,2.924,16.494,0.932,0.184351,29.424,72.016,2.795,16.083,0.346,0.290087,16.203,11.503
223,4465,76,17.219,0,26.411,448.437,0.000,49.589,1.000,0.000,2,72.423,4.385,14.465,0.745,0.184351,29.424,73.149,3.984,15.190,0.250,0.284328,15.253,10.916
224,4485,69,17.352,0,26.411,448.437,0.000,42.589,1.000,0.000,2,71.792,-3.423,14.156,0.314,0.184351,29.424,72.045,-4.149,15.405,-0.143,0.266040,15.425,11.322
225,4505,76,17.227,0,26.411,448.437,0.000,49.589,1.000,0.000,2,72.568,4.208,12.639,0.826,0.184351,29.424,73.200,3.955,13.575,0.406,0.291987,13.740,9.728
226,4527,76,17.430,0,26.583,448.437,0.000,49.417,1.000,0.000,2,73.867,2.615,11.818,1.388,0.184351,29.424,74.798,1.678,12.050,1.010,0.283537,13.071,9.365
227,4547,74,17.117,0,26.583,448.437,0.000,47.417,1.000,0.000,2,73.892,0.133,11.600,1.210,0.184351,29.424,74.569,-0.798,12.052,0.839,0.286563,12.756,9.100
228,4567,78,17.227,0,26.583,448.437,0.000,51.417,1.000,0.000,2,74.649,4.108,10.749,1.592,0.184351,29.424,75.574,3.431,10.794,1.236,0.292785,12.322,8.715
229,4585,78,17.258,0,26.583,448.464,1.799,51.417,1.000,0.000,2,75.245,3.378,9.579,1.928,0.184351,29.424,76.285,2.453,9.367,1.561,0.300869,11.804,8.253
230,4605,77,17.477,0,26.583,448.464,0.000,50.417,1.000,0.000,2,75.568,1.755,9.149,1.777,0.184351,29.424,76.513,0.715,9.016,1.386,0.318473,10.936,7.454
231,4625,77,16.805,0,26.583,448.464,0.000,50.417,1.000,0.000,2,75.832,1.432,8.503,1.584,0.184351,29.424,76.681,0.487,8.405,1.167,0.345444,9.766,6.393
232,4645,78,22.922,0,26.583,448.464,0.000,51.417,1.000,0.000,2,76.232,2.168,8.518,1.606,0.184351,29.424,77.115,1.319,8.401,1.159,0.329222,9.745,6.537
233,4665,79,17.898,0,26.411,448.464,0.000,52.589,1.000,0.000,2,76.742,2.768,7.696,1.455,0.184351,29.424,77.823,1.885,7.437,0.977,0.375666,8.391,5.239
234,4685,78,18.062,0,26.411,448.464,0.000,51.589,1.000,0.000,2,76.974,1.258,7.687,1.424,0.184351,29.424,77.887,0.177,7.434,0.899,0.360091,8.242,5.274
235,4705,79,19.742,0,26.411,448.464,0.000,52.589,1.000,0.000,2,77.348,2.026,7.000,1.635,0.184351,29.424,78.289,1.113,6.875,1.073,0.361237,8.026,5.127
236,4727,69,20.289,0,26.411,448.464,0.000,42.589,1.000,0.000,2,74.704,-6.993,13.783,0.849,0.184351,29.424,74.542,-7.177,13.662,0.236,0.227843,13.717,10.592
237,4747,73,24.219,0,26.411,448.464,0.000,46.589,1.000,0.000,2,74.390,-1.704,13.073,0.948,0.184351,29.424,74.141,-1.542,13.018,0.346,0.259815,13.137,9.724
238,4765,69,21.078,0,26.411,448.464,0.000,42.589,1.000,0.000,2,73.396,-5.390,13.876,0.876,0.184351,29.424,72.817,-5.141,13.603,0.285,0.257692,13.685,10.158
239,4785,65,20.914,0,26.411,448.464,0.000,38.589,1.000,0.000,2,71.848,-8.396,16.979,0.217,0.184351,29.424,70.990,-7.817,15.356,-0.356,0.233656,15.483,11.865
240,4805,55,19.320,0,26.411,448.464,0.000,28.589,1.000,0.000,2,68.742,-16.848,30.196,-0.772,0.184351,29.424,68.826,-15.990,26.199,-1.295,0.135325,27.877,24.104
241,4825,43,19.992,0,26.583,448.464,0.000,16.417,1.000,0.000,2,63.997,-25.742,57.773,-2.278,0.184351,29.424,67.005,-25.826,52.672,-2.786,0.070523,60.433,56.171
242,4845,55,16.312,0,26.583,448.464,0.000,28.417,1.000,0.000,2,62.338,-8.997,59.887,-2.557,0.184351,29.424,66.113,-12.005,56.675,-3.179,0.074296,66.778,61.817
243,4865,47,17.367,0,26.411,448.464,0.000,20.589,1.000,0.000,2,59.511,-15.338,64.812,-3.534,0.184351,29.424,64.844,-19.113,65.495,-4.332,0.066374,84.262,78.669
244,4885,47,20.812,0,26.411,448.464,0.000,20.589,1.000,0.000,2,57.204,-12.511,64.950,-4.381,0.184351,29.424,63.728,-17.844,70.146,-5.414,0.062553,99.461,93.239
245,4907,46,20.344,0,26.411,448.464,0.000,19.589,1.000,0.000,2,53.905,-9.692,62.559,-5.413,0.184351,29.424,61.812,-16.815,74.774,-7.035,0.059617,124.271,116.863
246,4927,46,19.383,0,26.411,448.464,0.000,19.589,1.000,0.000,2,52.448,-7.905,57.976,-6.014,0.184351,29.424,60.887,-15.812,72.223,-7.998,0.058501,136.184,128.217
247,4947,42,23.164,0,26.411,448.464,0.000,15.589,1.000,0.000,2,50.522,-10.448,54.070,-6.705,0.184351,29.424,59.843,-18.887,71.553,-9.065,0.055301,153.720,145.219
248,4965,52,21.281,0,26.583,448.464,0.000,25.417,1.000,0.000,2,50.794,1.478,53.839,-6.719,0.184351,29.424,59.391,-7.843,66.662,-9.492,0.057605,156.770,147.739
249,4985,47,21.594,0,26.583,448.464,0.000,20.417,1.000,0.000,2,50.095,-3.794,50.877,-6.981,0.184351,29.424,58.674,-12.391,61.688,-10.136,0.057838,164.435,154.924
