seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
54,1085,408,0.961,0,475.913,9.283,59.367,67.913,1.000,0.000,2,429.499,-26.358,102.203,2.847,0.184351,29.424,428.282,-22.185,94.582,6.626,0.085758,138.484,126.608
55,1105,441,1.055,0,475.913,10.551,62.965,34.913,1.000,0.000,2,430.849,12.446,104.210,2.967,0.184351,29.424,428.485,13.662,95.871,6.735,0.083956,141.236,129.378
56,1125,440,0.961,0,482.086,11.954,66.113,42.086,1.000,0.000,2,431.457,10.474,102.770,2.881,0.184351,29.424,428.258,12.837,94.708,6.652,0.085365,138.957,127.095
57,1145,427,0.883,0,482.086,13.385,71.510,55.086,1.000,0.000,2,429.469,-3.027,98.497,3.132,0.184351,29.424,426.843,0.172,90.345,6.894,0.085947,137.870,126.020
58,1165,434,1.148,0,474.197,14.896,73.759,40.197,1.000,0.000,2,429.402,5.637,97.871,3.041,0.184351,29.424,426.453,8.263,90.034,6.821,0.086637,136.559,124.728
59,1185,428,1.109,0,474.197,16.434,75.558,46.197,1.000,0.000,2,427.911,0.109,98.026,2.791,0.184351,29.424,425.211,3.059,90.618,6.576,0.088193,133.866,122.060
60,1207,442,0.984,0,474.197,18.053,80.955,32.197,1.000,0.000,2,427.888,17.301,102.814,2.539,0.184351,29.424,424.174,19.533,94.355,6.196,0.087380,132.750,121.150
61,1227,404,1.062,0,470.253,19.753,85.003,66.253,1.000,0.000,2,422.098,-22.188,130.834,1.133,0.184351,29.424,420.990,-18.474,121.739,4.746,0.080313,144.262,132.676
62,1247,430,1.086,0,470.253,21.561,90.400,40.253,1.000,0.000,2,422.080,9.710,123.111,0.811,0.184351,29.424,420.166,10.818,110.211,4.240,0.090927,128.186,116.531
64,1285,412,0.992,0,465.965,25.258,91.749,53.965,1.000,0.000,2,421.274,-11.370,154.031,1.898,0.184351,29.424,418.364,-6.854,138.704,5.075,0.071547,164.457,152.691
65,1305,414,1.070,0,465.965,27.147,94.448,51.965,1.000,0.000,2,418.392,-5.385,155.064,1.818,0.184351,29.424,416.296,-2.475,140.509,4.923,0.072380,164.748,152.823
66,1325,426,1.031,0,459.792,29.090,98.945,33.792,1.000,0.000,2,418.584,9.092,156.851,2.351,0.184351,29.424,415.602,11.188,141.839,5.382,0.070616,170.803,158.742
67,1345,427,1.031,0,459.792,31.114,98.495,32.792,1.000,0.000,2,418.529,10.386,158.961,2.948,0.184351,29.424,414.540,13.368,143.954,5.972,0.067977,179.616,167.406
68,1365,416,1.141,0,455.676,33.192,102.543,39.676,1.000,0.000,2,416.390,-0.478,157.763,2.496,0.184351,29.424,412.740,3.510,142.705,5.584,0.071195,173.885,161.505
69,1385,422,1.156,0,455.676,35.269,104.342,33.676,1.000,0.000,2,416.147,7.175,145.501,1.923,0.184351,29.424,412.044,10.826,130.372,5.028,0.080298,155.649,143.150
70,1405,411,1.094,0,455.676,37.428,106.591,44.676,1.000,0.000,2,413.460,-3.016,143.698,2.063,0.184351,29.424,409.999,1.088,129.482,5.118,0.080258,155.681,143.187
71,1427,417,1.047,0,445.557,39.641,109.739,28.557,1.000,0.000,2,412.467,5.557,145.079,2.384,0.184351,29.424,408.005,9.757,131.098,5.390,0.078030,160.146,147.650
72,1447,394,1.141,0,445.557,41.935,114.686,51.557,1.000,0.000,2,407.192,-16.174,120.733,2.894,0.184351,29.424,404.681,-11.711,107.428,5.913,0.087932,142.395,129.874
73,1467,408,1.086,0,439.383,44.201,113.337,31.383,1.000,0.000,2,405.492,3.075,115.953,2.425,0.184351,29.424,402.930,5.586,104.268,5.509,0.092259,134.622,122.202
74,1485,414,1.180,0,439.383,46.522,116.935,25.383,1.000,0.000,2,405.630,10.262,115.785,2.414,0.184351,29.424,402.345,12.824,104.258,5.509,0.091187,134.605,122.331
75,1505,435,1.117,0,439.383,48.897,117.385,4.383,1.000,0.000,2,409.129,31.718,154.221,4.152,0.184351,29.424,402.170,35.003,143.295,7.250,0.062059,195.863,183.708
76,1525,404,1.109,0,433.380,51.298,120.083,29.380,1.000,0.000,2,406.225,-2.728,156.302,3.733,0.184351,29.424,400.039,4.232,143.659,7.049,0.064138,193.344,180.943
77,1545,396,1.188,0,433.380,53.727,118.734,37.380,1.000,0.000,2,402.887,-8.444,162.877,3.306,0.184351,29.424,398.111,-2.258,147.123,6.783,0.065268,193.131,180.526
78,1565,397,1.102,0,430.979,56.183,122.782,33.979,1.000,0.000,2,399.799,-3.432,163.546,3.252,0.184351,29.424,395.744,1.345,146.533,6.832,0.066157,193.215,180.433
79,1585,400,1.172,0,430.979,58.638,124.131,30.979,1.000,0.000,2,397.811,2.684,153.159,2.521,0.184351,29.424,393.756,6.738,138.058,6.193,0.073335,176.408,163.471
80,1605,391,1.195,0,430.979,61.148,122.332,39.979,1.000,0.000,2,395.059,-4.976,124.701,3.381,0.184351,29.424,391.846,-0.921,109.397,7.070,0.081488,159.387,146.399
82,1647,401,1.156,0,428.750,66.167,126.830,27.750,1.000,0.000,2,392.956,9.862,94.315,3.554,0.184351,29.424,388.264,13.997,85.082,7.425,0.090120,140.216,127.580
83,1667,387,1.266,0,421.719,68.758,129.528,34.719,1.000,0.000,2,389.745,-3.366,92.704,3.655,0.184351,29.424,385.792,1.326,82.005,7.615,0.089269,139.998,127.500
84,1685,400,1.219,0,421.719,71.321,127.729,21.719,1.000,0.000,2,390.073,12.171,94.828,3.809,0.184351,29.424,385.237,16.124,84.925,7.862,0.084381,146.738,134.356
85,1705,406,1.188,0,421.719,73.939,129.528,15.719,1.000,0.000,2,390.896,18.518,103.317,4.216,0.184351,29.424,384.391,23.354,95.160,8.361,0.074737,165.073,152.736
86,1725,386,1.164,0,419.318,76.529,130.877,33.318,1.000,0.000,2,387.859,-2.279,104.316,4.126,0.184351,29.424,382.091,4.226,94.837,8.397,0.075083,165.350,152.935
87,1745,395,1.281,0,419.318,79.174,131.327,24.318,1.000,0.000,2,387.568,9.111,105.085,4.222,0.184351,29.424,381.210,14.879,96.601,8.600,0.073188,170.559,158.076
88,1765,384,1.203,0,412.457,81.819,132.227,28.457,1.000,0.000,2,384.753,-0.924,103.778,4.327,0.184351,29.424,378.963,5.434,94.234,8.817,0.073087,171.976,159.407
89,1785,384,1.250,0,412.457,84.463,132.227,28.457,1.000,0.000,2,382.458,1.891,102.480,3.937,0.184351,29.424,376.903,7.682,93.281,8.543,0.076086,166.268,153.617
90,1805,400,1.242,0,412.457,87.162,133.126,12.457,1.000,0.000,2,384.063,19.539,114.032,4.636,0.184351,29.424,376.556,25.094,106.315,9.310,0.065744,192.993,180.305
91,1825,356,1.359,0,405.254,89.806,133.576,49.254,1.000,0.000,2,376.710,-25.391,137.249,4.175,0.184351,29.424,372.747,-17.884,121.102,9.001,0.063593,202.128,189.275
92,1847,386,1.312,0,405.254,92.478,133.126,19.254,1.000,0.000,2,376.714,11.384,142.363,4.775,0.184351,29.424,370.160,16.843,126.175,9.819,0.059534,222.594,209.342
93,1867,373,1.383,0,393.592,95.203,136.274,20.592,1.000,0.000,2,373.807,-0.989,105.055,3.140,0.184351,29.424,367.894,5.566,93.203,8.347,0.082654,162.884,149.421
94,1887,370,1.273,0,393.592,97.902,134.925,23.592,1.000,0.000,2,370.904,-1.108,104.229,3.221,0.184351,29.424,365.589,4.804,92.984,8.376,0.081832,163.142,149.792
95,1905,363,1.312,0,393.592,100.654,136.724,30.592,1.000,0.000,2,367.774,-5.853,101.526,3.351,0.184351,29.424,363.494,-0.538,91.295,8.462,0.081385,162.902,149.644
96,1925,384,1.242,0,382.273,103.380,137.624,1.727,1.000,0.000,2,368.520,18.979,110.182,4.471,0.184351,29.424,362.356,23.258,98.507,9.558,0.069414,189.858,176.679
97,1945,374,1.398,0,382.273,106.132,137.624,8.273,1.000,0.000,2,367.285,8.232,110.653,4.748,0.184351,29.424,360.569,14.396,99.134,9.941,0.067007,197.950,184.686
98,1965,344,1.375,0,374.899,108.938,138.523,30.899,1.000,0.000,2,361.298,-21.208,138.951,3.937,0.184351,29.424,357.561,-14.491,122.619,9.262,0.064178,208.407,195.031
99,1985,356,1.422,0,374.899,111.718,140.322,18.899,1.000,0.000,2,358.032,-2.491,139.699,3.390,0.184351,29.424,354.838,1.246,125.273,8.741,0.067020,201.682,188.165
100,2005,385,1.492,0,374.899,114.470,138.973,10.101,1.000,0.000,2,360.737,29.747,172.273,4.489,0.184351,29.424,353.857,32.942,153.011,9.809,0.054612,249.229,235.618
101,2025,360,1.398,0,379.529,117.277,136.724,19.529,1.000,0.000,2,358.928,1.314,171.152,4.062,0.184351,29.424,352.274,8.194,152.181,9.519,0.057118,242.789,228.922
102,2045,353,1.359,0,379.529,120.056,138.973,26.529,1.000,0.000,2,355.568,-3.149,170.993,4.073,0.184351,29.424,349.698,3.505,150.621,9.628,0.057849,243.316,229.240
103,2067,368,1.594,0,363.237,122.863,140.322,4.763,1.000,0.000,2,358.251,11.953,191.775,4.598,0.184351,29.424,347.590,21.498,177.867,10.484,0.050609,287.786,273.222
104,2087,357,1.469,0,363.237,125.696,141.671,6.237,1.000,0.000,2,355.709,1.583,189.828,4.791,0.184351,29.424,345.373,12.244,175.902,10.885,0.050367,294.389,279.562
105,2107,346,1.539,0,363.237,128.503,140.322,17.237,1.000,0.000,2,351.630,-6.903,195.091,3.990,0.184351,29.424,342.749,3.434,177.554,10.313,0.053118,283.910,268.829
106,2125,357,1.609,0,360.493,131.336,142.121,3.493,1.000,0.000,2,350.881,7.502,194.322,4.412,0.184351,29.424,341.463,16.383,177.906,10.860,0.051646,295.853,280.574
107,2145,360,1.461,0,360.493,134.115,140.322,0.493,1.000,0.000,2,350.273,11.925,196.576,4.913,0.184351,29.424,339.704,21.343,182.429,11.543,0.049070,315.680,300.189
108,2165,349,1.578,0,352.775,136.922,138.523,3.775,1.000,0.000,2,348.344,0.805,185.846,3.977,0.184351,29.424,338.242,11.374,172.779,10.857,0.054119,290.663,274.932
109,2185,346,1.594,0,352.775,139.728,140.322,6.775,1.000,0.000,2,345.623,0.463,141.669,5.269,0.184351,29.424,336.034,10.565,129.456,12.280,0.056660,280.251,264.372
110,2205,347,1.617,0,352.775,142.535,141.671,5.775,1.000,0.000,2,343.565,4.211,137.710,4.782,0.184351,29.424,334.006,13.800,127.936,12.074,0.058381,273.708,257.729
111,2225,337,1.758,0,344.715,145.395,138.523,7.715,1.000,0.000,2,340.660,-4.488,139.197,3.988,0.184351,29.424,332.240,5.072,128.903,11.485,0.061525,260.810,244.764
112,2245,333,1.688,0,344.715,148.229,143.020,11.715,1.000,0.000,2,336.915,-4.800,141.783,3.798,0.184351,29.424,329.604,3.620,130.235,11.388,0.061786,259.917,243.857
113,2267,337,1.766,0,336.826,151.089,142.121,0.174,1.000,0.000,2,332.550,5.456,137.505,4.316,0.184351,29.424,325.661,12.064,122.432,12.041,0.060113,267.407,251.332
114,2287,330,1.891,0,336.826,153.949,143.020,6.826,1.000,0.000,2,329.747,0.311,126.686,3.382,0.184351,29.424,323.278,7.199,116.668,11.238,0.066303,242.952,226.843
115,2307,342,1.867,0,336.826,156.783,141.671,5.174,1.000,0.000,2,329.694,15.087,132.242,3.725,0.184351,29.424,321.796,21.555,121.363,11.596,0.062701,255.821,239.781
116,2325,333,1.891,0,328.937,159.643,143.920,4.063,1.000,0.000,2,328.543,5.464,99.533,5.059,0.184351,29.424,320.480,13.363,85.555,12.988,0.063066,254.250,238.215
117,2345,323,1.727,0,328.937,162.531,143.020,5.937,1.000,0.000,2,325.188,-2.683,99.679,5.049,0.184351,29.424,317.957,5.380,81.512,13.195,0.062684,255.620,239.596
119,2385,332,1.914,0,320.876,168.278,142.121,11.124,1.000,0.000,2,321.553,12.808,75.461,3.871,0.184351,29.424,314.469,18.909,67.712,12.180,0.072874,216.069,200.323
120,2405,316,1.906,0,320.876,171.139,144.370,4.876,1.000,0.000,2,318.174,-2.666,75.133,3.896,0.184351,29.424,311.900,4.418,66.959,12.226,0.072071,216.430,200.832
121,2425,302,2.023,0,313.159,174.026,143.020,11.159,1.000,0.000,2,312.859,-13.314,53.301,1.768,0.184351,29.424,308.347,-7.040,54.895,10.118,0.098387,157.278,141.803
122,2445,306,2.117,0,313.159,176.914,145.719,7.159,1.000,0.000,2,309.812,-4.674,49.498,0.937,0.184351,29.424,306.143,-0.161,52.531,9.035,0.111438,134.170,119.218
123,2465,318,2.078,0,310.415,179.801,144.370,7.585,1.000,0.000,2,308.966,11.075,54.392,1.411,0.184351,29.424,304.787,14.744,53.630,9.160,0.103862,137.543,123.258
124,2487,316,2.141,0,310.415,182.688,143.920,5.585,1.000,0.000,2,306.887,11.173,53.861,2.186,0.184351,29.424,302.113,15.369,51.255,9.393,0.096439,139.484,126.032
125,2507,308,2.094,0,310.415,185.576,144.370,2.415,1.000,0.000,2,304.737,4.000,49.126,1.790,0.184351,29.424,300.183,8.774,43.739,8.765,0.109114,120.556,107.402
126,2527,303,2.250,0,302.526,188.463,144.370,0.474,1.000,0.000,2,302.062,1.150,49.098,1.807,0.184351,29.424,297.923,5.704,43.786,8.481,0.109917,115.715,102.996
127,2545,305,2.281,0,302.526,191.324,143.920,2.474,1.000,0.000,2,300.843,5.097,49.495,2.039,0.184351,29.424,296.759,9.236,43.593,8.415,0.107702,114.399,102.078
128,2565,292,2.281,0,294.809,194.130,140.322,2.809,1.000,0.000,2,296.923,-6.036,52.257,1.526,0.184351,29.424,293.730,-1.952,46.897,7.627,0.114155,105.068,93.074
129,2585,302,2.477,0,294.809,196.937,140.322,7.191,1.000,0.000,2,296.142,7.181,51.707,2.110,0.184351,29.424,292.730,10.375,46.878,7.892,0.106489,109.164,97.540
130,2605,300,2.375,0,294.809,199.716,140.322,5.191,1.000,0.000,2,294.565,6.664,50.028,2.683,0.184351,29.424,290.933,10.077,46.100,8.215,0.100249,113.586,102.199
131,2625,296,2.328,0,282.975,202.522,138.973,13.025,1.000,0.000,2,292.562,4.215,48.925,2.997,0.184351,29.424,288.919,7.846,45.652,8.344,0.097546,115.283,104.037
132,2645,289,2.539,0,282.975,205.302,140.322,6.025,1.000,0.000,2,290.189,-1.457,49.495,2.651,0.184351,29.424,287.040,2.186,46.613,7.851,0.102993,108.244,97.096
133,2665,289,2.539,0,279.888,208.108,138.973,9.112,1.000,0.000,2,287.702,1.591,49.273,2.715,0.184351,29.424,284.748,4.740,47.061,7.728,0.103021,106.776,95.776
134,2687,281,2.656,0,279.888,210.888,138.523,1.112,1.000,0.000,2,283.100,-2.575,41.833,1.764,0.184351,29.424,280.789,0.244,36.828,6.347,0.136096,77.110,66.616
135,2707,297,2.695,0,279.888,213.667,138.973,17.112,1.000,0.000,2,283.396,16.679,51.031,2.732,0.184351,29.424,280.050,18.991,44.312,7.027,0.107435,93.695,83.629
137,2745,277,2.812,0,277.144,219.172,136.724,0.144,1.000,0.000,2,278.653,-2.027,43.738,2.373,0.184351,29.424,275.993,1.155,37.278,6.328,0.128507,77.324,67.388
138,2765,275,2.781,0,262.395,221.871,137.624,12.605,1.000,0.000,2,275.735,-0.901,42.997,2.461,0.184351,29.424,273.463,1.759,38.121,6.195,0.126267,76.503,66.843
139,2785,282,2.891,0,262.395,224.623,134.925,19.605,1.000,0.000,2,274.689,8.964,31.428,3.575,0.184351,29.424,272.085,11.236,29.798,7.109,0.117506,80.337,70.897
140,2805,271,2.930,0,262.395,227.322,136.724,8.605,1.000,0.000,2,272.336,-1.638,29.362,3.727,0.184351,29.424,270.146,0.966,29.039,7.165,0.116081,80.382,71.052
141,2825,269,2.922,0,250.561,230.047,134.925,18.439,1.000,0.000,2,269.520,-0.637,27.271,3.141,0.184351,29.424,267.654,1.552,27.307,6.506,0.132805,69.634,60.386
142,2845,260,2.961,0,250.561,232.746,136.274,9.439,1.000,0.000,2,265.542,-6.794,31.705,2.556,0.184351,29.424,264.262,-4.928,33.016,5.804,0.135211,66.707,57.688
143,2865,259,3.008,0,247.475,235.444,134.925,11.525,1.000,0.000,2,262.685,-4.518,29.879,1.771,0.184351,29.424,261.724,-3.238,31.665,4.874,0.158782,55.422,46.622
144,2885,260,3.086,0,247.475,238.143,134.925,12.525,1.000,0.000,2,259.989,0.013,29.745,1.572,0.184351,29.424,259.184,0.975,31.513,4.484,0.162780,51.620,43.218
145,2907,257,3.219,0,247.475,240.841,134.925,9.525,1.000,0.000,2,256.445,0.681,30.010,1.579,0.184351,29.424,255.715,1.534,30.832,4.140,0.162528,47.968,40.172
146,2927,252,3.258,0,232.897,243.540,134.925,19.103,1.000,0.000,2,253.424,-1.746,27.618,1.793,0.184351,29.424,252.857,-1.017,30.303,4.186,0.157416,47.829,40.300
147,2947,248,3.375,0,232.897,246.211,133.576,15.103,1.000,0.000,2,250.245,-2.753,26.953,1.297,0.184351,29.424,249.809,-2.185,30.024,3.558,0.172045,42.686,35.342
148,2965,240,3.391,0,229.981,248.856,133.126,10.019,1.000,0.000,2,246.728,-8.248,29.512,0.551,0.184351,29.424,246.452,-7.812,33.564,2.664,0.174135,40.660,33.580
149,2985,243,3.680,0,229.981,251.500,132.227,13.019,1.000,0.000,2,243.884,-1.083,28.904,0.286,0.184351,29.424,243.660,-0.807,32.637,2.231,0.182041,37.615,30.767
150,3005,236,3.719,0,229.981,254.118,129.528,6.019,1.000,0.000,2,240.317,-5.293,30.272,0.094,0.184351,29.424,240.204,-5.070,35.170,1.868,0.170738,38.661,32.060
151,3025,230,3.805,0,226.895,256.762,131.327,3.105,1.000,0.000,2,236.809,-8.347,33.476,-0.403,0.184351,29.424,236.932,-8.234,39.441,1.220,0.158177,40.928,34.454
