seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
39,785,509,1.180,0,474.026,28.928,102.543,34.974,1.000,0.000,2,496.018,15.916,972.502,-0.401,0.184351,29.424,488.259,21.184,924.208,-10.371,0.020920,1031.763,1010.179
40,805,471,1.125,0,474.026,31.087,106.141,3.026,1.000,0.000,2,490.108,-23.426,786.405,1.675,0.184351,29.424,486.268,-15.667,801.156,-8.189,0.025492,868.221,846.088
41,825,475,0.789,0,468.023,33.299,107.940,6.977,1.000,0.000,2,485.562,-12.949,731.562,2.739,0.184351,29.424,483.850,-9.109,750.427,-6.678,0.028387,795.026,772.458
42,847,485,1.102,0,468.023,35.593,113.337,16.977,1.000,0.000,2,481.426,4.381,628.325,4.283,0.184351,29.424,479.943,5.242,641.443,-3.589,0.035343,654.324,631.198
43,867,505,1.242,0,472.139,37.968,118.734,32.861,1.000,0.000,2,483.835,25.948,638.536,4.555,0.184351,29.424,478.494,27.431,684.656,-2.464,0.033745,690.729,667.420
44,887,493,0.984,0,472.139,40.424,122.782,20.861,1.000,0.000,2,483.522,11.620,634.158,5.458,0.184351,29.424,476.618,16.961,687.798,-0.699,0.034175,688.287,664.765
45,905,520,1.086,0,472.139,42.879,122.332,47.861,1.000,0.000,2,488.750,38.313,650.485,5.731,0.184351,29.424,476.176,45.217,769.908,0.554,0.030794,770.215,746.497
46,925,475,0.766,0,462.021,45.389,125.480,12.979,1.000,0.000,2,484.168,-11.240,660.043,5.367,0.184351,29.424,473.708,1.334,762.825,1.173,0.031389,764.202,740.214
47,945,427,0.500,0,462.021,47.952,128.179,35.021,1.000,0.000,2,471.538,-54.605,808.637,3.551,0.184351,29.424,469.853,-44.145,828.187,0.258,0.029260,828.253,804.019
48,965,415,0.352,0,459.963,50.597,129.528,44.963,1.000,0.000,2,459.531,-54.595,911.483,2.446,0.184351,29.424,466.429,-52.910,876.214,-0.243,0.027989,876.273,851.747
49,985,423,0.523,0,459.963,53.241,130.877,36.963,1.000,0.000,2,450.661,-33.913,834.193,3.299,0.184351,29.424,462.439,-40.811,737.468,1.040,0.033632,738.551,713.712
50,1005,454,0.656,0,459.963,55.886,133.576,5.963,1.000,0.000,2,449.098,6.010,793.850,4.820,0.184351,29.424,459.536,-5.767,613.827,3.164,0.040081,623.839,598.836
51,1025,424,0.609,0,439.555,58.584,133.126,15.555,1.000,0.000,2,442.842,-23.101,769.409,1.778,0.184351,29.424,456.297,-33.539,673.979,0.980,0.037043,674.940,649.938
52,1045,443,0.555,0,439.555,61.310,134.925,3.445,1.000,0.000,2,440.670,2.856,706.439,0.097,0.184351,29.424,453.201,-10.598,668.153,-0.334,0.037523,668.264,643.189
53,1067,431,0.781,0,437.496,64.035,136.724,6.496,1.000,0.000,2,435.902,-6.010,609.986,-2.799,0.184351,29.424,447.506,-17.171,638.598,-3.310,0.038720,649.556,624.405
54,1087,480,1.102,0,437.496,66.788,137.624,42.504,1.000,0.000,2,441.787,46.850,693.104,-1.712,0.184351,29.424,446.040,35.246,683.326,-2.588,0.036487,690.025,664.848
55,1105,468,1.180,0,437.496,69.567,138.523,30.504,1.000,0.000,2,444.924,28.291,722.152,-1.095,0.184351,29.424,444.821,24.038,701.594,-2.179,0.035759,706.343,681.085
56,1125,472,1.133,0,433.552,72.347,140.322,38.448,1.000,0.000,2,447.627,29.882,753.347,-0.450,0.184351,29.424,443.053,29.985,729.467,-1.657,0.034628,732.212,706.857
57,1145,475,0.977,0,433.552,75.153,138.973,41.448,1.000,0.000,2,450.406,30.153,786.275,0.261,0.184351,29.424,441.423,34.726,769.109,-0.980,0.033084,770.069,744.592
58,1165,464,0.938,0,426.521,77.987,142.121,37.479,1.000,0.000,2,451.173,15.726,766.346,2.219,0.184351,29.424,440.094,24.709,787.244,1.039,0.032517,788.323,762.689
59,1185,464,0.805,0,426.521,80.847,141.671,37.479,1.000,0.000,2,451.227,15.660,761.830,3.649,0.184351,29.424,438.102,26.739,811.907,2.831,0.031467,819.923,794.123
60,1205,467,0.898,0,426.521,83.707,143.020,40.479,1.000,0.000,2,451.801,18.634,767.625,4.846,0.184351,29.424,436.191,31.758,848.564,4.598,0.029882,869.710,843.721
62,1245,464,1.102,0,414.858,89.509,144.370,49.142,1.000,0.000,2,449.988,17.179,753.552,4.206,0.184351,29.424,432.575,32.380,866.917,5.382,0.029504,895.885,869.452
63,1267,414,0.781,0,403.197,92.424,145.719,10.803,1.000,0.000,2,439.934,-31.796,742.726,0.366,0.184351,29.424,427.665,-14.132,807.009,2.684,0.033000,814.211,787.342
64,1287,412,0.758,0,403.197,95.338,145.719,8.803,1.000,0.000,2,432.408,-25.020,767.739,-0.323,0.184351,29.424,424.333,-12.751,818.334,1.979,0.032815,822.252,795.270
65,1307,423,0.883,0,403.197,98.306,148.418,19.803,1.000,0.000,2,428.252,-6.439,616.485,2.085,0.184351,29.424,421.425,1.636,706.729,4.268,0.037378,724.949,697.852
66,1325,447,1.031,0,403.197,101.275,149.317,43.803,1.000,0.000,2,429.882,20.988,459.433,5.864,0.184351,29.424,420.394,27.814,554.690,8.305,0.043428,623.658,596.574
67,1345,431,1.195,0,403.197,104.270,149.767,27.803,1.000,0.000,2,427.645,4.114,376.859,7.766,0.184351,29.424,418.064,13.602,428.071,11.025,0.048956,549.629,522.721
68,1365,424,1.492,0,386.732,107.265,149.767,37.268,1.000,0.000,2,424.530,-0.649,380.135,7.433,0.184351,29.424,415.499,8.931,413.651,11.760,0.048175,551.954,525.364
69,1385,438,1.320,0,386.732,110.342,152.915,51.268,1.000,0.000,2,425.142,15.764,333.214,9.376,0.184351,29.424,414.445,24.795,311.036,14.677,0.049975,526.449,500.139
70,1405,434,1.195,0,386.732,113.418,152.465,47.268,1.000,0.000,2,424.288,11.907,331.205,9.829,0.184351,29.424,412.471,22.605,279.480,16.337,0.047576,546.381,520.386
71,1425,404,0.867,0,381.930,116.521,153.814,22.070,1.000,0.000,2,418.039,-17.211,365.698,8.665,0.184351,29.424,409.140,-5.394,277.070,16.391,0.047198,545.740,519.982
72,1445,431,1.055,0,381.930,119.625,156.513,49.070,1.000,0.000,2,418.513,15.309,356.000,9.731,0.184351,29.424,407.896,24.208,219.524,18.460,0.045587,560.299,534.756
73,1465,406,1.320,0,377.300,122.728,153.814,28.700,1.000,0.000,2,413.697,-9.437,297.559,6.917,0.184351,29.424,404.879,1.181,217.463,16.757,0.050934,498.253,472.875
74,1487,425,1.195,0,377.300,125.858,156.513,47.700,1.000,0.000,2,411.528,16.517,250.412,4.906,0.184351,29.424,401.289,25.057,210.747,15.821,0.053702,461.052,436.293
75,1507,416,1.586,0,377.300,128.961,155.164,38.700,1.000,0.000,2,409.821,7.575,217.623,3.777,0.184351,29.424,399.230,17.814,192.361,14.975,0.058637,416.624,392.195
76,1527,427,1.500,0,372.669,132.119,157.862,54.331,1.000,0.000,2,410.413,20.336,224.141,4.007,0.184351,29.424,397.783,30.927,200.250,15.286,0.055303,433.922,409.924
77,1545,421,1.617,0,372.669,135.276,158.312,48.331,1.000,0.000,2,410.428,12.962,221.342,3.872,0.184351,29.424,396.814,25.591,198.998,15.229,0.054929,430.919,407.249
78,1565,397,1.625,0,360.664,138.433,156.513,36.336,1.000,0.000,2,405.399,-10.298,218.394,2.426,0.184351,29.424,393.887,3.316,190.411,13.807,0.061332,381.040,357.670
81,1625,407,2.273,0,347.630,147.797,156.513,59.370,1.000,0.000,2,397.877,11.185,218.517,1.597,0.184351,29.424,387.761,20.643,176.604,12.092,0.068013,322.830,300.874
82,1645,416,2.445,0,347.630,150.900,156.513,68.370,1.000,0.000,2,398.664,21.254,175.045,4.250,0.184351,29.424,386.491,31.369,155.622,14.367,0.059283,362.046,340.582
83,1665,411,2.008,0,344.715,154.003,154.714,66.285,1.000,0.000,2,399.046,14.656,133.689,6.233,0.184351,29.424,385.628,26.830,122.700,16.347,0.054348,389.909,368.718
84,1687,372,1.281,0,344.715,157.107,156.513,27.285,1.000,0.000,2,390.994,-23.286,156.663,4.793,0.184351,29.424,380.828,-9.342,139.494,15.529,0.055096,380.653,359.681
85,1707,399,1.609,0,344.715,160.129,151.116,54.285,1.000,0.000,2,390.004,11.029,158.464,5.139,0.184351,29.424,378.925,21.195,140.769,15.909,0.052853,393.864,373.047
86,1727,376,1.477,0,336.654,163.205,153.814,39.346,1.000,0.000,2,384.914,-10.928,169.433,4.625,0.184351,29.424,375.857,0.151,150.557,15.470,0.053137,389.877,369.160
87,1745,370,1.086,0,336.654,166.228,149.317,33.346,1.000,0.000,2,380.337,-12.674,176.169,3.203,0.184351,29.424,373.410,-3.617,162.408,14.049,0.057300,359.792,339.176
88,1765,375,1.055,0,328.937,169.223,152.465,46.063,1.000,0.000,2,376.866,-2.288,173.385,2.493,0.184351,29.424,370.644,4.639,162.369,13.151,0.060941,335.320,314.885
89,1785,360,1.008,0,328.937,172.245,149.767,31.063,1.000,0.000,2,371.314,-13.871,167.332,2.660,0.184351,29.424,367.190,-7.648,166.790,13.038,0.059947,336.789,316.600
90,1805,371,2.234,0,328.937,175.241,149.317,42.063,1.000,0.000,2,369.429,1.926,158.912,1.991,0.184351,29.424,365.341,6.050,162.170,12.130,0.064591,309.318,289.339
91,1825,375,2.070,0,326.365,178.209,149.767,48.635,1.000,0.000,2,368.013,8.566,153.733,2.891,0.184351,29.424,363.131,12.655,155.859,12.704,0.062059,317.256,297.567
92,1845,374,1.914,0,326.365,181.150,148.418,47.635,1.000,0.000,2,366.696,8.955,155.324,3.267,0.184351,29.424,361.000,13.838,155.590,12.884,0.060536,321.576,302.109
93,1865,344,1.547,0,318.475,184.065,145.719,25.525,1.000,0.000,2,360.729,-20.510,171.388,1.416,0.184351,29.424,357.865,-14.814,182.565,10.890,0.064047,301.157,281.869
94,1885,351,1.391,0,318.475,186.979,147.068,32.525,1.000,0.000,2,356.536,-6.787,172.340,0.698,0.184351,29.424,354.663,-3.924,189.959,9.803,0.066605,286.059,267.006
95,1907,359,2.086,0,318.475,189.866,143.920,40.525,1.000,0.000,2,354.882,5.049,153.935,-0.047,0.184351,29.424,351.448,8.239,154.045,8.150,0.083328,220.473,202.101
96,1927,355,1.492,0,310.586,192.727,143.020,44.414,1.000,0.000,2,352.571,2.978,148.698,0.617,0.184351,29.424,349.103,6.413,153.004,8.305,0.080371,221.979,204.138
99,1985,343,2.336,0,294.637,201.227,141.671,48.363,1.000,0.000,2,348.672,-6.954,167.148,1.388,0.184351,29.424,343.753,-0.812,164.249,8.335,0.073066,233.730,216.652
100,2005,351,2.227,0,294.637,204.034,138.973,56.363,1.000,0.000,2,346.834,5.107,147.455,0.580,0.184351,29.424,341.864,10.027,136.726,7.268,0.088786,189.556,172.726
101,2025,358,3.047,0,285.891,206.786,138.523,72.109,1.000,0.000,2,347.198,13.244,145.561,0.510,0.184351,29.424,341.534,18.214,123.398,6.838,0.096007,170.151,153.815
102,2045,342,2.172,0,285.891,209.592,140.322,56.109,1.000,0.000,2,343.950,-2.391,142.026,-0.061,0.184351,29.424,339.083,3.272,110.930,5.879,0.108374,145.490,129.723
103,2065,342,4.383,0,282.975,212.372,137.624,59.025,1.000,0.000,2,341.346,0.802,113.642,1.143,0.184351,29.424,336.928,5.670,98.785,6.629,0.105501,142.734,127.675
105,2105,337,3.539,0,282.975,217.985,140.322,54.025,1.000,0.000,2,336.936,0.079,101.643,1.281,0.184351,29.424,333.301,4.162,86.151,6.130,0.111255,123.732,109.966
106,2127,327,4.344,0,271.142,220.791,140.322,55.858,1.000,0.000,2,330.044,-3.732,96.043,1.485,0.184351,29.424,327.932,-1.040,88.440,5.851,0.104489,122.676,109.858
107,2147,331,3.531,0,271.142,223.625,141.671,59.858,1.000,0.000,2,327.909,3.789,83.739,2.368,0.184351,29.424,325.704,5.902,78.870,6.529,0.102714,121.493,109.014
108,2165,335,2.898,0,285.719,226.404,138.523,49.281,1.000,0.000,2,327.522,9.169,85.911,2.730,0.184351,29.424,324.726,11.373,79.961,6.795,0.096703,126.130,113.933
109,2185,336,1.984,0,285.719,229.184,138.973,50.281,1.000,0.000,2,326.818,11.258,87.825,2.865,0.184351,29.424,323.266,14.053,80.873,6.865,0.093890,127.998,115.980
110,2205,326,2.828,0,285.719,231.990,140.322,40.281,1.000,0.000,2,324.378,1.989,85.888,2.516,0.184351,29.424,321.009,5.540,78.358,6.450,0.099112,119.959,108.069
111,2225,309,1.664,0,262.395,234.796,140.322,46.605,1.000,0.000,2,319.826,-13.273,71.712,2.878,0.184351,29.424,317.886,-9.904,69.062,6.695,0.102827,113.890,102.179
112,2245,314,2.672,0,262.395,237.603,140.322,51.605,1.000,0.000,2,316.463,-3.020,68.744,3.067,0.184351,29.424,314.970,-1.079,66.426,6.838,0.101669,113.178,101.672
113,2265,316,2.773,0,250.561,240.382,140.322,65.439,1.000,0.000,2,314.089,2.343,63.179,2.516,0.184351,29.424,312.588,3.837,63.034,6.268,0.110793,102.325,90.988
114,2285,320,2.336,0,250.561,243.216,138.523,69.439,1.000,0.000,2,313.484,7.989,64.334,2.663,0.184351,29.424,311.527,9.490,63.355,6.331,0.107130,103.434,92.353
115,2305,302,3.539,0,250.561,245.995,141.671,51.439,1.000,0.000,2,309.055,-8.650,70.391,2.082,0.184351,29.424,307.990,-6.694,71.407,5.675,0.105134,103.618,92.724
117,2347,289,2.219,0,256.392,251.581,138.973,32.608,1.000,0.000,2,297.734,-10.708,56.657,0.025,0.184351,29.424,298.017,-10.361,64.812,2.952,0.129682,73.528,63.993
118,2367,297,2.500,0,241.815,254.415,141.671,55.185,1.000,0.000,2,295.288,2.100,55.558,-0.126,0.184351,29.424,295.430,1.816,62.205,2.542,0.135419,68.666,59.368
119,2385,283,2.500,0,241.815,257.221,140.322,41.185,1.000,0.000,2,291.305,-10.183,50.306,-1.297,0.184351,29.424,291.699,-10.325,56.166,1.115,0.157458,57.409,48.369
120,2405,298,2.289,0,241.815,260.027,140.322,56.185,1.000,0.000,2,290.251,9.501,55.722,-0.703,0.184351,29.424,290.179,9.107,59.042,1.407,0.141201,61.020,52.404
121,2425,284,3.828,0,229.981,262.834,140.322,54.019,1.000,0.000,2,286.809,-3.444,55.940,-0.915,0.184351,29.424,286.900,-3.372,59.071,0.955,0.140035,59.982,51.582
122,2445,282,3.797,0,229.981,265.640,140.322,52.019,1.000,0.000,2,284.206,-2.704,55.340,-1.189,0.184351,29.424,284.397,-2.795,57.571,0.455,0.142326,57.778,49.555
123,2465,275,4.383,0,235.812,268.420,140.322,39.188,1.000,0.000,2,280.220,-6.399,56.512,-1.513,0.184351,29.424,280.693,-6.591,59.077,-0.083,0.136296,59.084,51.031
124,2485,279,2.648,0,235.812,271.199,138.973,43.188,1.000,0.000,2,277.728,1.560,55.202,-1.077,0.184351,29.424,278.061,1.087,58.501,0.147,0.135936,58.523,50.568
125,2505,267,2.727,0,235.812,274.006,138.523,31.188,1.000,0.000,2,274.055,-8.650,57.656,-1.323,0.184351,29.424,274.851,-8.983,62.441,-0.250,0.125976,62.504,54.630
126,2525,275,4.719,0,220.549,276.785,138.973,54.451,1.000,0.000,2,271.962,3.724,57.623,-1.327,0.184351,29.424,272.449,2.928,61.032,-0.398,0.128811,61.191,53.309
127,2547,279,5.320,0,220.549,279.592,140.322,58.451,1.000,0.000,2,270.433,10.503,55.388,-1.431,0.184351,29.424,270.082,10.454,52.412,-0.779,0.146911,53.019,45.230
128,2567,271,5.641,0,214.203,282.371,138.973,56.797,1.000,0.000,2,268.271,3.346,55.940,-1.363,0.184351,29.424,267.844,3.698,51.409,-0.871,0.146541,52.169,44.524
129,2585,264,4.867,0,214.203,285.151,138.523,49.797,1.000,0.000,2,265.789,-2.193,48.575,-0.809,0.184351,29.424,265.486,-1.766,47.204,-0.464,0.158679,47.420,39.895
130,2605,266,6.031,0,214.203,287.903,137.624,51.797,1.000,0.000,2,263.583,2.964,48.952,-0.510,0.184351,29.424,263.233,3.267,47.834,-0.247,0.153054,47.895,40.565
131,2625,264,6.773,0,197.740,290.655,138.973,66.260,1.000,0.000,2,261.393,3.197,49.230,-0.467,0.184351,29.424,260.989,3.546,47.719,-0.262,0.150846,47.788,40.579
132,2645,264,5.469,0,197.740,293.408,136.724,66.260,1.000,0.000,2,260.200,4.658,46.941,-0.633,0.184351,29.424,259.747,5.062,44.333,-0.483,0.159789,44.566,37.445
133,2665,254,4.367,0,191.394,296.133,137.624,62.606,1.000,0.000,2,256.812,-3.448,44.056,-0.373,0.184351,29.424,256.506,-2.994,42.686,-0.298,0.163259,42.774,35.791
134,2685,240,5.758,0,191.394,298.886,136.274,48.606,1.000,0.000,2,251.490,-14.087,51.826,-1.264,0.184351,29.424,251.935,-13.780,49.617,-1.227,0.133861,51.122,44.279
137,2747,235,7.062,0,184.705,307.170,138.523,50.295,1.000,0.000,2,238.295,-4.040,62.378,-0.640,0.184351,29.424,239.733,-5.392,61.424,-0.929,0.122210,62.287,54.675
138,2767,238,4.984,0,181.447,309.950,138.973,56.553,1.000,0.000,2,235.973,2.485,57.601,-0.991,0.184351,29.424,237.092,1.046,56.420,-1.332,0.132002,58.195,50.513
139,2787,251,6.414,0,181.447,312.756,140.322,69.553,1.000,0.000,2,236.455,17.833,73.885,0.073,0.184351,29.424,236.076,16.714,71.487,-0.328,0.107100,71.595,63.927
140,2805,224,8.570,0,181.447,315.536,136.724,42.553,1.000,0.000,2,232.486,-10.404,78.839,-0.312,0.184351,29.424,232.993,-10.025,75.754,-0.689,0.102934,76.229,68.383
141,2825,217,9.422,0,178.360,318.342,143.020,38.640,1.000,0.000,2,227.298,-12.625,84.471,-0.623,0.184351,29.424,228.856,-13.133,81.647,-1.017,0.097229,82.680,74.641
142,2845,220,8.164,0,178.360,321.202,140.322,41.640,1.000,0.000,2,223.663,-4.491,84.889,-0.926,0.184351,29.424,225.458,-6.049,82.565,-1.373,0.097776,84.451,76.194
143,2865,221,8.758,0,162.068,324.036,143.920,58.932,1.000,0.000,2,221.412,-0.505,81.749,-0.519,0.184351,29.424,223.058,-2.299,79.600,-1.039,0.104734,80.680,72.230
144,2885,214,9.297,0,162.068,326.950,143.020,51.932,1.000,0.000,2,217.712,-4.551,81.491,-0.932,0.184351,29.424,219.552,-6.198,79.936,-1.495,0.104232,82.172,73.607
145,2905,214,11.453,0,162.068,329.892,145.719,51.932,1.000,0.000,2,215.245,-1.526,77.438,-1.401,0.184351,29.424,217.001,-3.366,75.905,-2.032,0.108359,80.032,71.360
146,2925,220,9.531,0,158.637,332.833,148.418,61.363,1.000,0.000,2,213.700,7.723,74.496,-1.540,0.184351,29.424,214.715,5.967,71.259,-2.256,0.114377,76.348,67.616
147,2947,223,9.000,0,158.637,335.774,147.518,64.363,1.000,0.000,2,212.468,12.912,87.484,-0.541,0.184351,29.424,211.675,12.608,84.193,-1.362,0.101792,86.048,77.289
148,2967,213,8.594,0,165.326,338.716,147.068,47.674,1.000,0.000,2,210.167,3.473,87.675,-0.516,0.184351,29.424,209.171,4.266,84.703,-1.312,0.102602,86.425,77.557
149,2987,207,9.594,0,165.326,341.630,145.719,41.674,1.000,0.000,2,207.206,-0.253,86.960,-0.688,0.184351,29.424,206.335,0.743,83.714,-1.452,0.104372,85.824,76.866
150,3005,203,10.773,0,165.326,344.598,147.518,37.674,1.000,0.000,2,204.626,-1.993,85.505,-1.021,0.184351,29.424,204.002,-1.122,81.502,-1.762,0.106644,84.605,75.583
151,3025,205,9.789,0,148.519,347.513,147.068,56.481,1.000,0.000,2,202.296,3.316,86.036,-0.683,0.184351,29.424,201.481,3.939,82.931,-1.415,0.106678,84.933,75.872
152,3045,195,7.883,0,148.519,350.481,147.068,46.481,1.000,0.000,2,198.552,-4.354,77.490,-0.196,0.184351,29.424,198.117,-3.540,75.250,-0.903,0.119555,76.065,66.971
154,3085,185,7.906,0,145.089,356.391,147.068,39.911,1.000,0.000,2,191.630,-8.129,52.960,0.082,0.184351,29.424,191.515,-7.777,51.429,-0.448,0.162342,51.629,43.248
155,3105,193,10.898,0,145.089,359.332,147.068,47.911,1.000,0.000,2,189.484,4.311,53.803,0.304,0.184351,29.424,189.250,4.427,52.451,-0.143,0.152862,52.472,44.451
156,3125,199,10.258,0,138.400,362.274,145.719,60.600,1.000,0.000,2,189.455,11.702,58.736,1.091,0.184351,29.424,188.664,11.936,57.618,0.723,0.134067,58.141,50.346
157,3147,186,11.516,0,138.400,365.215,145.719,47.600,1.000,0.000,2,184.974,1.258,44.048,0.265,0.184351,29.424,184.281,2.077,44.877,0.105,0.172108,44.888,37.162
