seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
38,767,416,1.039,0,484.145,0.027,0.000,68.145,1.000,0.000,2,428.791,-15.682,248.962,1.074,0.184351,29.424,427.093,-11.842,218.451,4.623,0.063212,239.819,224.660
39,787,425,0.953,0,484.145,0.027,0.000,59.145,1.000,0.000,2,428.092,-3.791,191.874,-0.823,0.184351,29.424,426.915,-2.093,170.921,2.765,0.085130,178.565,163.363
40,807,436,1.008,0,484.145,0.027,0.000,48.145,1.000,0.000,2,429.550,7.908,188.823,-0.971,0.184351,29.424,427.721,9.085,162.502,2.365,0.088683,168.094,153.187
41,825,430,0.977,0,484.145,0.081,1.799,54.145,1.000,0.000,2,429.611,0.477,149.999,0.459,0.184351,29.424,427.922,2.306,135.244,3.501,0.098880,147.503,132.918
42,845,425,1.062,0,484.145,0.189,5.397,59.145,1.000,0.000,2,428.673,-4.503,126.147,-0.869,0.184351,29.424,427.471,-2.814,111.747,2.101,0.121753,116.161,102.018
43,865,455,0.992,0,487.917,0.324,6.746,32.917,1.000,0.000,2,433.416,26.462,153.588,1.055,0.184351,29.424,429.765,27.664,138.730,3.762,0.087787,152.881,139.460
44,885,444,0.914,0,487.917,0.594,10.794,43.917,1.000,0.000,2,435.235,10.746,157.779,1.632,0.184351,29.424,430.776,14.397,144.095,4.300,0.081451,162.586,149.343
45,905,433,0.953,0,487.917,0.971,16.191,54.917,1.000,0.000,2,434.559,-1.912,145.126,0.669,0.184351,29.424,430.692,2.548,128.564,3.353,0.094161,139.805,126.641
46,925,425,0.945,0,496.321,1.457,21.588,71.321,1.000,0.000,2,432.445,-9.127,149.648,0.155,0.184351,29.424,429.768,-5.260,130.896,2.704,0.093517,138.206,125.281
47,945,423,0.898,0,496.321,2.024,23.387,73.321,1.000,0.000,2,430.417,-9.094,153.556,-0.197,0.184351,29.424,428.831,-6.417,134.619,2.163,0.091287,139.296,126.580
48,965,447,1.016,0,490.490,2.699,32.382,43.490,1.000,0.000,2,432.946,17.230,157.262,1.349,0.184351,29.424,429.718,18.816,141.753,3.493,0.081550,153.957,141.401
49,987,463,1.008,0,490.490,3.454,37.779,27.490,1.000,0.000,2,437.433,31.345,190.600,3.539,0.184351,29.424,430.750,34.283,179.128,5.650,0.059293,211.055,198.541
50,1007,467,0.891,0,490.490,4.264,40.478,23.490,1.000,0.000,2,442.224,30.376,216.524,5.449,0.184351,29.424,431.644,37.060,216.855,7.810,0.045968,277.848,265.076
51,1027,452,0.930,0,483.973,5.208,47.224,31.973,1.000,0.000,2,443.256,10.721,211.413,6.253,0.184351,29.424,431.637,21.301,216.302,9.115,0.044041,299.383,286.198
52,1045,435,0.938,0,483.973,6.261,50.372,48.973,1.000,0.000,2,441.117,-7.500,215.148,5.097,0.184351,29.424,431.076,4.118,215.196,8.546,0.047198,288.237,274.633
53,1065,440,0.953,0,476.084,7.421,59.367,36.084,1.000,0.000,2,439.943,0.070,216.166,4.764,0.184351,29.424,430.376,10.111,215.313,8.622,0.048203,289.656,275.694
55,1105,416,0.898,0,476.084,10.092,66.563,60.084,1.000,0.000,2,434.800,-23.049,234.999,4.876,0.184351,29.424,428.313,-12.931,215.682,9.504,0.047763,306.015,291.398
56,1125,445,0.906,0,472.139,11.577,71.510,27.139,1.000,0.000,2,435.513,11.631,205.359,3.967,0.184351,29.424,427.856,18.117,198.179,8.914,0.053734,277.631,262.713
57,1145,442,0.953,0,472.139,13.142,76.907,30.139,1.000,0.000,2,435.455,8.025,185.473,5.152,0.184351,29.424,427.156,15.682,177.036,10.290,0.053431,282.915,267.799
58,1165,433,1.047,0,471.968,14.842,79.156,38.968,1.000,0.000,2,434.034,-1.267,183.518,5.278,0.184351,29.424,426.346,7.031,169.692,10.746,0.053684,285.168,269.860
59,1185,434,1.047,0,471.968,16.623,85.003,37.968,1.000,0.000,2,432.641,1.666,183.727,4.966,0.184351,29.424,425.154,9.354,169.651,10.759,0.054261,285.416,269.929
60,1207,451,0.977,0,471.968,18.539,97.146,20.968,1.000,0.000,2,432.618,22.537,197.265,6.054,0.184351,29.424,423.408,28.992,174.161,12.368,0.048264,327.140,311.350
61,1227,415,0.984,0,462.021,20.536,99.844,47.021,1.000,0.000,2,427.741,-15.621,195.503,3.950,0.184351,29.424,421.058,-6.411,177.194,10.665,0.055089,290.930,274.903
62,1247,442,0.961,0,462.021,22.640,105.242,20.021,1.000,0.000,2,428.653,16.364,200.820,4.231,0.184351,29.424,420.164,23.047,183.976,11.097,0.052566,307.125,290.981
63,1265,421,0.984,0,459.963,24.853,109.739,38.963,1.000,0.000,2,425.899,-6.007,204.132,4.026,0.184351,29.424,418.650,2.482,184.033,11.094,0.053061,307.109,290.813
64,1285,404,0.953,0,459.963,27.120,113.337,55.963,1.000,0.000,2,420.013,-19.633,223.192,3.501,0.184351,29.424,415.734,-12.383,198.093,10.738,0.052429,313.392,296.961
65,1305,421,1.062,0,459.963,29.495,116.036,38.963,1.000,0.000,2,418.302,3.307,214.878,4.121,0.184351,29.424,413.813,7.587,183.384,11.438,0.052734,314.211,297.642
66,1325,404,1.141,0,453.789,31.977,124.131,49.789,1.000,0.000,2,414.147,-12.440,217.798,2.637,0.184351,29.424,411.508,-7.951,197.668,10.100,0.055714,299.670,282.974
67,1345,413,1.008,0,453.789,34.487,125.480,40.789,1.000,0.000,2,411.889,1.363,217.450,2.719,0.184351,29.424,409.222,4.001,196.974,10.152,0.055879,300.033,283.268
68,1365,421,1.188,0,443.499,37.104,125.930,22.499,1.000,0.000,2,412.028,11.000,178.871,1.702,0.184351,29.424,408.251,13.667,167.413,9.121,0.067152,250.606,233.777
69,1385,423,1.016,0,443.499,39.803,132.227,20.499,1.000,0.000,2,411.893,13.617,144.157,0.864,0.184351,29.424,407.080,17.393,130.839,8.138,0.084738,197.061,180.362
70,1407,410,1.031,0,443.499,42.582,138.523,33.499,1.000,0.000,2,408.954,1.282,138.866,1.209,0.184351,29.424,404.045,6.513,122.947,7.875,0.085642,184.957,169.117
71,1427,432,1.188,0,449.673,45.389,140.322,17.673,1.000,0.000,2,410.914,25.852,167.504,2.498,0.184351,29.424,403.335,30.762,147.822,8.907,0.068161,227.160,211.677
72,1447,411,1.062,0,449.673,48.249,143.020,38.673,1.000,0.000,2,408.597,2.947,166.315,2.280,0.184351,29.424,401.218,10.526,144.686,8.590,0.070616,218.478,203.050
73,1465,409,1.109,0,433.380,51.191,145.719,24.380,1.000,0.000,2,406.888,2.589,132.599,3.562,0.184351,29.424,399.743,9.968,120.313,9.735,0.071314,215.086,199.747
74,1485,399,1.172,0,433.380,54.105,148.418,34.380,1.000,0.000,2,403.013,-4.920,132.256,2.734,0.184351,29.424,396.945,2.226,118.988,8.941,0.076637,198.922,183.677
75,1505,397,1.047,0,433.380,57.127,148.418,36.380,1.000,0.000,2,399.483,-3.044,132.220,2.181,0.184351,29.424,394.220,3.023,118.066,8.308,0.080587,187.083,172.006
76,1525,404,1.125,0,428.750,60.123,151.116,24.750,1.000,0.000,2,398.467,6.784,132.523,2.583,0.184351,29.424,392.887,12.046,118.621,8.558,0.077457,191.867,177.005
77,1545,372,1.117,0,428.750,63.172,149.767,56.750,1.000,0.000,2,391.145,-23.472,164.844,1.327,0.184351,29.424,388.598,-17.891,151.713,7.196,0.072288,203.497,188.787
78,1565,412,1.203,0,417.088,66.248,153.814,5.088,1.000,0.000,2,392.480,23.932,186.449,2.763,0.184351,29.424,387.150,26.478,167.868,8.386,0.061492,238.192,223.545
79,1585,388,1.211,0,417.088,69.324,154.714,29.088,1.000,0.000,2,389.761,-2.160,166.586,1.529,0.184351,29.424,385.067,3.171,146.331,7.095,0.074980,196.670,181.923
80,1605,382,1.141,0,417.088,72.455,153.814,35.088,1.000,0.000,2,385.821,-4.685,153.512,2.075,0.184351,29.424,381.991,0.009,139.618,7.416,0.075229,194.615,179.974
81,1627,381,1.117,0,421.890,75.531,156.513,40.890,1.000,0.000,2,381.148,-0.182,140.432,1.761,0.184351,29.424,377.566,3.746,126.411,6.731,0.083307,171.718,157.413
82,1647,397,1.164,0,421.890,78.607,153.814,24.890,1.000,0.000,2,381.561,18.928,128.565,3.689,0.184351,29.424,376.167,22.511,117.549,8.476,0.074522,189.388,175.274
83,1667,375,1.250,0,405.254,81.684,153.814,30.254,1.000,0.000,2,377.843,-3.485,131.016,3.350,0.184351,29.424,373.234,1.909,119.585,8.192,0.075321,186.692,172.630
84,1685,385,1.258,0,405.254,84.733,152.915,20.254,1.000,0.000,2,377.291,9.451,119.213,4.444,0.184351,29.424,371.959,14.059,107.065,9.292,0.072398,193.414,179.411
85,1705,389,1.164,0,405.254,87.809,152.465,16.254,1.000,0.000,2,376.963,14.758,123.608,5.114,0.184351,29.424,370.230,20.091,110.848,10.097,0.065739,212.795,198.807
86,1725,380,1.258,0,393.592,90.832,153.814,13.592,1.000,0.000,2,375.013,6.114,121.866,4.870,0.184351,29.424,368.007,12.846,110.587,10.056,0.066456,211.708,197.639
87,1745,376,1.188,0,393.592,93.827,149.317,17.592,1.000,0.000,2,373.368,3.226,117.905,4.350,0.184351,29.424,366.484,10.232,107.769,9.698,0.070036,201.816,187.682
88,1765,367,1.266,0,393.764,96.822,149.767,26.764,1.000,0.000,2,369.751,-3.373,119.511,3.740,0.184351,29.424,363.746,3.511,108.647,9.191,0.073240,193.123,178.979
89,1785,370,1.156,0,393.764,99.791,148.418,23.764,1.000,0.000,2,367.376,3.217,119.213,3.837,0.184351,29.424,361.444,9.222,108.270,9.327,0.072257,195.255,181.146
90,1805,356,1.289,0,393.764,102.813,151.116,37.764,1.000,0.000,2,363.430,-9.109,100.303,2.089,0.184351,29.424,358.876,-3.177,90.234,7.630,0.094911,148.445,134.356
92,1847,355,1.320,0,377.300,108.777,149.317,22.300,1.000,0.000,2,359.062,-4.981,123.849,3.098,0.184351,29.424,353.497,1.624,111.344,8.305,0.074555,180.316,166.873
93,1867,346,1.398,0,377.471,111.772,149.767,31.471,1.000,0.000,2,354.211,-10.067,130.506,2.747,0.184351,29.424,350.167,-4.501,118.008,7.929,0.074313,180.872,167.431
94,1885,368,1.273,0,377.471,114.767,149.317,9.471,1.000,0.000,2,354.926,16.029,138.297,3.209,0.184351,29.424,349.320,20.073,124.373,8.330,0.069375,193.763,180.320
95,1905,370,1.461,0,377.471,117.736,149.767,7.471,1.000,0.000,2,355.262,18.069,109.430,5.286,0.184351,29.424,347.879,23.676,97.450,10.408,0.065650,205.785,192.275
96,1925,371,1.461,0,365.638,120.785,151.116,5.362,1.000,0.000,2,355.698,18.760,101.058,5.028,0.184351,29.424,346.594,26.144,96.917,10.392,0.066484,204.904,191.281
97,1945,372,1.477,0,365.638,123.834,151.116,6.362,1.000,0.000,2,356.855,18.569,106.569,6.064,0.184351,29.424,345.892,27.672,107.740,11.617,0.056522,242.689,228.972
98,1965,346,1.500,0,357.921,126.883,153.814,11.921,1.000,0.000,2,352.344,-7.778,110.348,5.909,0.184351,29.424,342.998,3.184,104.533,11.776,0.057328,243.196,229.254
99,1985,335,1.469,0,357.921,129.987,153.814,22.921,1.000,0.000,2,346.638,-14.268,129.710,4.983,0.184351,29.424,339.633,-4.922,117.370,11.125,0.058649,241.139,226.996
100,2005,352,1.492,0,357.921,133.063,152.915,5.921,1.000,0.000,2,345.755,7.656,128.580,5.375,0.184351,29.424,338.175,14.661,114.974,11.671,0.056983,251.184,236.871
101,2025,345,1.422,0,350.374,136.139,155.164,5.374,1.000,0.000,2,343.085,2.348,119.167,4.546,0.184351,29.424,335.695,9.928,108.855,11.042,0.062821,230.776,216.279
102,2047,350,1.453,0,350.374,139.243,154.714,0.374,1.000,0.000,2,341.009,11.023,116.773,5.149,0.184351,29.424,332.282,18.831,107.078,11.904,0.059103,248.782,234.078
103,2067,348,1.492,0,347.459,142.373,156.513,0.541,1.000,0.000,2,339.745,10.121,113.338,4.917,0.184351,29.424,330.287,18.848,106.134,11.842,0.060215,246.363,231.528
104,2087,334,1.484,0,347.459,145.476,155.164,13.459,1.000,0.000,2,336.154,-2.641,115.931,4.479,0.184351,29.424,327.607,6.817,107.255,11.540,0.062143,240.435,225.494
105,2105,336,1.531,0,347.459,148.579,154.714,11.459,1.000,0.000,2,334.233,2.166,116.117,4.426,0.184351,29.424,325.954,10.714,107.204,11.564,0.062310,240.939,225.926
106,2125,327,1.531,0,334.254,151.737,156.513,7.254,1.000,0.000,2,330.346,-4.103,116.712,4.390,0.184351,29.424,323.085,4.176,106.689,11.598,0.062511,241.195,226.118
107,2145,334,1.617,0,334.254,154.840,156.513,0.254,1.000,0.000,2,328.467,6.784,116.898,4.568,0.184351,29.424,320.816,14.046,106.648,11.839,0.061323,246.806,231.672
108,2165,347,1.734,0,326.365,157.970,156.513,20.635,1.000,0.000,2,329.969,20.881,118.602,6.067,0.184351,29.424,319.980,28.532,106.793,13.424,0.052984,287.005,271.799
110,2205,320,1.688,0,326.365,164.204,156.513,6.365,1.000,0.000,2,323.801,-4.660,105.242,4.803,0.184351,29.424,314.839,5.494,95.534,12.726,0.060589,257.497,241.896
111,2225,301,1.773,0,326.365,167.361,154.714,25.365,1.000,0.000,2,317.704,-20.480,131.816,4.028,0.184351,29.424,311.835,-11.518,118.329,12.069,0.059304,263.998,248.342
112,2245,312,1.789,0,326.365,170.518,157.862,14.365,1.000,0.000,2,314.078,-2.547,123.903,4.404,0.184351,29.424,308.876,3.322,108.272,12.461,0.059679,263.537,247.809
113,2267,311,2.031,0,313.159,173.702,160.111,2.159,1.000,0.000,2,310.943,0.070,111.416,3.357,0.184351,29.424,304.871,6.573,101.621,11.516,0.067584,234.235,218.404
114,2287,296,1.859,0,313.159,176.887,159.212,17.159,1.000,0.000,2,305.591,-11.759,108.647,1.831,0.184351,29.424,301.242,-5.687,103.186,9.924,0.078148,201.677,185.917
115,2307,318,1.859,0,313.159,180.044,157.862,4.841,1.000,0.000,2,305.303,15.566,104.050,1.681,0.184351,29.424,299.773,19.915,92.276,9.536,0.084756,183.220,167.691
116,2325,299,1.938,0,305.270,183.201,158.312,6.270,1.000,0.000,2,302.204,-3.929,101.113,1.873,0.184351,29.424,297.532,1.602,93.401,9.457,0.083203,182.841,167.628
117,2345,313,1.852,0,305.270,186.385,159.212,7.730,1.000,0.000,2,301.597,13.980,93.420,3.286,0.184351,29.424,295.748,18.653,85.901,10.636,0.075101,199.026,184.079
118,2365,312,1.906,0,297.210,189.543,158.312,14.790,1.000,0.000,2,301.578,12.777,96.904,3.542,0.184351,29.424,294.716,18.626,88.244,10.834,0.072095,205.626,190.802
119,2385,304,1.922,0,297.210,192.646,156.513,6.790,1.000,0.000,2,299.471,5.552,97.009,3.702,0.184351,29.424,292.465,12.414,88.313,10.959,0.070804,208.403,193.647
120,2405,295,2.109,0,297.210,195.776,155.164,2.210,1.000,0.000,2,296.116,-1.368,97.579,3.284,0.184351,29.424,289.777,5.638,88.951,10.521,0.073684,199.651,184.940
121,2425,289,2.086,0,294.465,198.879,156.513,5.465,1.000,0.000,2,292.889,-4.768,97.202,2.494,0.184351,29.424,287.556,1.570,88.760,9.658,0.080349,182.044,167.417
122,2445,307,2.164,0,294.465,201.983,155.164,12.535,1.000,0.000,2,292.959,17.214,105.001,2.849,0.184351,29.424,286.170,22.547,92.809,9.843,0.076182,189.701,175.249
123,2467,284,2.086,0,276.973,205.059,154.714,7.027,1.000,0.000,2,286.472,-3.031,106.768,2.577,0.184351,29.424,281.300,2.929,96.180,9.309,0.077975,182.830,168.573
124,2487,295,2.203,0,276.973,208.135,153.814,18.027,1.000,0.000,2,285.535,11.604,107.995,3.362,0.184351,29.424,279.434,16.777,97.255,9.939,0.072155,196.030,181.886
125,2507,276,2.352,0,276.973,211.185,152.465,0.973,1.000,0.000,2,281.290,-6.486,111.819,2.699,0.184351,29.424,276.355,-0.384,101.220,9.217,0.075864,186.174,172.050
126,2525,285,2.266,0,274.057,214.234,151.116,10.943,1.000,0.000,2,280.125,5.977,95.271,1.954,0.184351,29.424,275.101,10.911,81.934,8.336,0.092803,151.423,137.371
127,2545,276,2.336,0,274.057,217.229,151.116,1.943,1.000,0.000,2,276.900,-1.103,95.126,1.640,0.184351,29.424,272.462,3.921,80.271,7.775,0.097703,140.715,126.967
128,2565,261,2.430,0,265.310,220.225,149.767,4.310,1.000,0.000,2,271.525,-12.904,103.549,1.228,0.184351,29.424,268.672,-8.467,92.712,7.077,0.093880,142.790,129.385
129,2585,284,2.453,0,265.310,223.166,147.518,18.690,1.000,0.000,2,272.020,14.687,85.952,2.986,0.184351,29.424,267.981,17.541,78.789,8.529,0.086753,151.541,138.394
130,2605,272,2.508,0,265.310,226.134,148.418,6.690,1.000,0.000,2,269.595,2.948,84.346,3.261,0.184351,29.424,265.605,6.988,77.518,8.713,0.084769,153.430,140.424
131,2625,268,2.703,0,253.477,229.103,147.068,14.523,1.000,0.000,2,266.902,1.346,79.365,2.675,0.184351,29.424,263.162,5.337,73.091,8.066,0.093407,138.144,125.241
132,2645,261,2.641,0,253.477,232.071,149.317,7.523,1.000,0.000,2,263.987,-3.662,80.999,2.488,0.184351,29.424,260.929,0.078,76.065,7.741,0.093381,135.984,123.286
133,2665,276,2.820,0,259.308,235.066,149.767,16.692,1.000,0.000,2,263.759,15.008,76.897,3.826,0.184351,29.424,259.434,18.066,70.970,8.928,0.083037,150.686,138.174
134,2687,260,2.844,0,259.308,238.089,151.116,0.692,1.000,0.000,2,257.907,2.566,71.126,3.085,0.184351,29.424,254.588,5.965,67.342,8.079,0.092643,132.610,120.325
135,2707,256,2.992,0,259.308,241.084,149.767,3.308,1.000,0.000,2,255.112,1.088,64.975,2.440,0.184351,29.424,252.053,4.408,61.918,7.367,0.104551,116.186,104.038
136,2727,246,2.891,0,247.475,244.079,149.767,1.475,1.000,0.000,2,250.989,-6.117,62.400,1.495,0.184351,29.424,248.692,-3.058,59.837,6.282,0.119603,99.306,87.429
137,2745,246,3.008,0,247.475,247.075,149.317,1.475,1.000,0.000,2,248.243,-2.750,62.306,1.080,0.184351,29.424,246.396,-0.452,59.811,5.639,0.125058,91.611,80.154
138,2765,246,3.117,0,235.812,250.070,149.767,10.188,1.000,0.000,2,245.386,0.753,62.000,1.186,0.184351,29.424,243.718,2.600,60.250,5.487,0.122001,90.359,79.336
139,2785,246,3.102,0,235.812,253.011,149.317,10.188,1.000,0.000,2,243.672,2.854,60.221,1.567,0.184351,29.424,242.007,4.522,59.508,5.635,0.117019,91.259,80.580
140,2805,245,3.188,0,235.812,255.980,147.068,9.188,1.000,0.000,2,241.518,4.269,47.926,0.920,0.184351,29.424,239.981,5.934,44.520,4.804,0.154281,67.600,57.171
141,2825,242,3.328,0,223.807,258.921,147.068,18.193,1.000,0.000,2,239.208,3.423,47.417,1.235,0.184351,29.424,237.755,4.960,44.479,4.857,0.144274,68.067,58.247
142,2845,238,3.453,0,223.807,261.808,145.719,14.193,1.000,0.000,2,237.202,0.978,46.470,1.436,0.184351,29.424,235.906,2.430,44.586,4.832,0.138422,67.934,58.530
143,2865,236,3.523,0,220.378,264.723,145.719,15.622,1.000,0.000,2,234.604,1.712,41.059,0.941,0.184351,29.424,233.496,3.008,37.145,4.143,0.167581,54.313,45.211
144,2887,240,3.766,0,220.378,267.610,143.920,19.622,1.000,0.000,2,231.357,10.597,41.557,1.462,0.184351,29.424,230.210,11.511,37.232,4.214,0.149531,54.987,46.765
145,2907,215,3.859,0,220.378,270.498,144.370,5.378,1.000,0.000,2,225.986,-13.469,51.993,0.844,0.184351,29.424,225.729,-12.323,50.241,3.401,0.129311,61.811,53.818
147,2945,221,4.133,0,207.515,276.326,145.719,13.485,1.000,0.000,2,220.596,0.496,33.363,0.676,0.184351,29.424,220.495,0.618,34.686,2.888,0.183013,43.026,35.152
148,2965,214,4.141,0,200.998,279.268,145.719,13.002,1.000,0.000,2,217.003,-3.681,33.944,0.344,0.184351,29.424,216.935,-3.580,35.658,2.359,0.180306,41.226,33.792
149,2985,214,4.391,0,200.998,282.209,147.068,13.002,1.000,0.000,2,214.050,-0.061,33.897,0.274,0.184351,29.424,213.995,0.007,35.421,2.093,0.178208,39.802,32.709
150,3005,208,4.461,0,200.998,285.124,147.518,7.002,1.000,0.000,2,211.130,-3.837,33.967,0.265,0.184351,29.424,211.144,-3.782,36.906,1.900,0.168548,40.516,33.687
151,3025,212,4.570,0,184.877,288.092,147.068,27.123,1.000,0.000,2,208.891,3.812,23.415,-0.295,0.184351,29.424,209.221,3.797,23.510,1.187,0.267995,24.918,18.240
152,3045,208,4.805,0,184.877,291.033,147.068,23.123,1.000,0.000,2,206.328,2.050,22.042,0.096,0.184351,29.424,206.685,1.721,23.155,1.344,0.235883,24.963,19.074
