seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
18,365,509,3.320,0,500.437,0.000,0.000,8.563,1.000,0.000,2,513.686,-5.746,0.000,0.000,0.184470,29.429,513.686,-5.746,0.000,0.000,0.184470,29.429,24.000
19,385,513,3.453,0,500.437,0.000,0.000,12.563,1.000,0.000,2,513.560,-0.686,18.487,-0.081,0.184430,29.427,513.485,-0.686,18.487,-0.081,0.293461,18.494,13.067
20,405,516,3.359,0,500.437,0.000,0.000,15.563,1.000,0.000,2,514.010,2.440,17.934,0.241,0.184404,29.426,514.160,2.515,17.950,0.245,0.268434,18.010,13.176
21,427,511,3.430,0,490.318,0.000,0.000,20.682,1.000,0.000,2,513.002,-2.455,16.818,-0.335,0.184374,29.425,512.764,-2.385,16.866,-0.336,0.260617,16.978,12.553
22,447,503,3.445,0,490.318,0.000,0.000,12.682,1.000,0.000,2,511.158,-10.002,19.445,-0.501,0.184367,29.425,510.626,-9.764,19.269,-0.489,0.218958,19.509,15.237
23,467,519,3.461,0,490.318,0.000,0.000,28.682,1.000,0.000,2,512.604,7.842,22.562,-0.007,0.184361,29.425,512.218,8.374,22.805,0.031,0.190136,22.806,18.470
24,485,520,3.359,0,490.318,0.000,0.000,29.682,1.000,0.000,2,513.967,7.396,25.112,0.292,0.184358,29.425,513.582,7.782,25.612,0.350,0.175323,25.734,21.223
26,525,509,3.430,0,500.437,0.000,0.000,8.563,1.000,0.000,2,512.154,-3.867,27.537,-0.070,0.184354,29.425,511.977,-3.615,27.761,0.019,0.176613,27.762,22.859
27,545,510,3.422,0,500.437,0.000,0.000,9.563,1.000,0.000,2,511.757,-2.154,23.681,-0.609,0.184353,29.425,511.566,-1.977,23.975,-0.511,0.207838,24.236,19.199
28,565,512,3.383,0,490.318,0.000,0.000,21.682,1.000,0.000,2,511.802,0.243,23.089,-0.396,0.184353,29.424,511.658,0.434,23.353,-0.288,0.212935,23.435,18.445
29,585,512,3.383,0,490.318,0.000,0.000,21.682,1.000,0.000,2,511.838,0.198,22.917,-0.273,0.184352,29.424,511.731,0.342,23.160,-0.158,0.212535,23.185,18.257
30,605,515,3.500,0,490.318,0.000,0.000,24.682,1.000,0.000,2,512.421,3.162,23.087,0.027,0.184352,29.424,512.415,3.269,23.294,0.148,0.209311,23.316,18.436
31,625,526,3.430,0,486.546,0.027,1.349,39.454,1.000,0.000,2,514.903,13.606,29.282,0.323,0.184352,29.424,514.621,13.612,29.426,0.444,0.164020,29.623,24.765
32,647,516,3.430,0,486.546,0.027,0.000,29.454,1.000,0.000,2,514.969,1.264,27.918,0.331,0.184351,29.424,514.785,1.488,28.046,0.476,0.183096,28.273,23.096
33,667,523,3.484,0,486.374,0.027,0.000,36.626,1.000,0.000,2,516.450,8.031,30.619,0.621,0.184351,29.424,516.153,8.215,30.798,0.776,0.166521,31.400,26.171
34,687,526,3.328,0,486.374,0.027,0.000,39.626,1.000,0.000,2,518.210,9.550,33.867,1.208,0.184351,29.424,517.618,9.847,34.111,1.378,0.148798,36.009,30.651
35,705,513,3.438,0,486.374,0.027,0.000,26.626,1.000,0.000,2,517.250,-5.210,34.851,0.686,0.184351,29.424,516.899,-4.618,34.930,0.886,0.155699,35.715,30.154
36,725,515,3.430,0,486.202,0.027,0.000,28.798,1.000,0.000,2,516.835,-2.250,33.183,0.861,0.184351,29.424,516.583,-1.899,33.081,1.078,0.166305,34.244,28.549
37,745,514,3.406,0,486.202,0.054,1.349,27.798,1.000,0.000,2,516.290,-2.808,33.725,0.755,0.184351,29.424,516.131,-2.556,33.578,0.985,0.166376,34.548,28.800
38,765,512,3.398,0,486.202,0.108,0.000,25.798,1.000,0.000,2,515.499,-4.290,34.743,0.419,0.184351,29.424,515.449,-4.131,34.659,0.653,0.165075,35.085,29.293
39,785,514,3.531,0,486.202,0.270,6.746,27.798,1.000,0.000,2,515.113,-1.365,34.307,0.501,0.184351,29.424,515.093,-1.314,34.117,0.745,0.168309,34.672,28.836
40,805,514,3.375,0,486.202,0.486,9.445,27.798,1.000,0.000,2,514.754,-0.924,33.966,0.578,0.184351,29.424,514.750,-0.904,33.757,0.819,0.170018,34.428,28.575
41,825,515,3.453,0,484.316,0.837,12.593,30.684,1.000,0.000,2,514.645,0.435,28.098,1.099,0.184351,29.424,514.648,0.439,27.904,1.329,0.197438,29.671,23.813
42,847,513,3.562,0,484.316,1.295,23.387,28.684,1.000,0.000,2,513.707,-0.867,23.459,0.281,0.184351,29.424,513.658,-0.860,22.962,0.465,0.235543,23.178,17.718
43,867,511,3.539,0,486.374,1.889,29.683,24.626,1.000,0.000,2,512.724,-2.114,21.757,0.473,0.184351,29.424,512.575,-2.064,21.422,0.641,0.236960,21.832,16.659
44,887,508,3.562,0,486.374,2.564,33.731,21.626,1.000,0.000,2,511.303,-4.049,21.837,0.464,0.184351,29.424,511.021,-3.900,21.547,0.626,0.225508,21.939,16.992
45,905,513,3.508,0,486.374,3.400,41.377,26.626,1.000,0.000,2,511.109,2.318,21.616,0.688,0.184351,29.424,510.969,2.600,21.350,0.855,0.218812,22.082,17.250
46,925,512,3.594,0,477.970,4.372,45.875,34.030,1.000,0.000,2,510.525,1.808,21.663,0.766,0.184351,29.424,510.469,1.948,21.396,0.931,0.214467,22.262,17.488
47,945,510,3.633,0,477.970,5.424,52.621,32.030,1.000,0.000,2,509.570,0.527,21.649,0.783,0.184351,29.424,509.541,0.583,21.384,0.943,0.213283,22.274,17.523
48,965,510,3.711,0,488.432,6.638,59.367,21.568,1.000,0.000,2,508.923,1.320,21.372,0.691,0.184351,29.424,508.944,1.349,21.113,0.847,0.217008,21.830,17.093
49,985,506,3.648,0,488.432,7.961,62.066,17.568,1.000,0.000,2,507.372,-1.682,12.730,-0.074,0.184351,29.424,507.072,-1.702,12.705,0.081,0.370483,12.711,8.002
50,1005,511,3.734,0,488.432,9.391,68.812,22.568,1.000,0.000,2,506.918,5.005,13.897,0.222,0.184351,29.424,507.187,5.305,13.956,0.378,0.281198,14.099,10.134
51,1025,509,3.648,0,480.200,10.902,73.759,28.800,1.000,0.000,2,506.399,3.188,14.274,0.318,0.184351,29.424,506.860,2.919,14.213,0.449,0.267077,14.414,10.565
52,1045,516,3.805,0,480.200,12.548,76.907,35.800,1.000,0.000,2,506.915,11.139,17.130,0.473,0.184351,29.424,507.760,10.678,16.413,0.572,0.228281,16.741,12.919
53,1067,502,3.758,0,466.137,14.275,86.352,35.863,1.000,0.000,2,503.702,-2.086,11.646,0.190,0.184351,29.424,503.866,-2.763,11.179,0.169,0.324573,11.208,7.570
54,1087,500,3.844,0,466.137,16.137,93.098,33.863,1.000,0.000,2,501.500,-1.840,11.554,0.210,0.184351,29.424,501.387,-2.004,11.202,0.163,0.307885,11.228,7.771
55,1107,502,3.789,0,466.137,18.107,98.495,35.863,1.000,0.000,2,499.986,2.469,11.284,0.474,0.184351,29.424,500.197,2.583,11.059,0.420,0.301967,11.235,7.843
56,1125,490,3.859,0,459.963,20.131,100.744,30.037,1.000,0.000,2,496.912,-8.475,14.110,0.265,0.184351,29.424,496.619,-8.686,14.117,0.192,0.237964,14.154,10.786
57,1145,485,3.898,0,459.963,22.263,105.242,25.037,1.000,0.000,2,492.999,-9.807,18.871,-0.157,0.184351,29.424,492.689,-9.514,18.546,-0.218,0.191822,18.594,15.027
58,1165,489,3.930,0,467.852,24.475,109.289,21.148,1.000,0.000,2,490.479,-1.814,18.977,-0.202,0.184351,29.424,490.191,-1.503,18.605,-0.248,0.208001,18.666,14.783
59,1185,495,3.859,0,467.852,26.742,111.538,27.148,1.000,0.000,2,489.948,6.194,20.919,0.086,0.184351,29.424,489.790,6.482,20.754,0.055,0.196313,20.757,16.682
60,1205,482,4.008,0,467.852,29.117,116.036,14.148,1.000,0.000,2,486.590,-5.627,22.473,-0.182,0.184351,29.424,486.419,-5.469,22.207,-0.205,0.192139,22.249,17.974
61,1225,484,4.008,0,447.786,31.518,120.083,36.214,1.000,0.000,2,484.154,-0.188,22.449,-0.148,0.184351,29.424,484.013,-0.017,22.186,-0.163,0.200500,22.212,17.759
63,1267,478,4.086,0,441.441,36.538,125.930,36.559,1.000,0.000,2,478.621,-0.761,21.689,0.235,0.184351,29.424,478.612,-0.780,21.492,0.205,0.215661,21.534,16.890
64,1287,476,4.172,0,441.441,39.182,132.227,34.559,1.000,0.000,2,475.981,0.024,21.559,0.145,0.184351,29.424,475.975,0.032,21.332,0.109,0.217506,21.344,16.702
65,1307,478,4.047,0,441.441,41.881,134.925,36.559,1.000,0.000,2,474.152,4.718,22.554,0.355,0.184351,29.424,474.251,4.724,22.343,0.316,0.206421,22.443,17.810
66,1325,464,4.141,0,433.380,44.606,134.925,30.620,1.000,0.000,2,470.630,-8.128,25.882,-0.118,0.184351,29.424,470.732,-8.227,25.710,-0.163,0.181704,25.737,21.060
67,1345,462,4.125,0,433.380,47.332,137.624,28.620,1.000,0.000,2,466.794,-5.877,27.374,-0.327,0.184351,29.424,466.926,-5.980,27.238,-0.376,0.176288,27.380,22.553
68,1365,464,4.375,0,433.209,50.138,138.973,30.791,1.000,0.000,2,464.012,-0.014,25.895,-0.578,0.184351,29.424,464.118,-0.146,25.553,-0.649,0.191571,25.974,20.998
69,1385,459,4.375,0,433.209,52.999,142.121,25.791,1.000,0.000,2,461.349,-2.880,25.358,-0.882,0.184351,29.424,461.409,-2.986,25.102,-0.944,0.193224,25.994,20.971
70,1405,450,4.414,0,433.209,55.913,144.370,16.791,1.000,0.000,2,456.902,-8.462,20.046,-1.862,0.184351,29.424,456.722,-8.522,20.298,-1.904,0.211172,23.924,18.872
71,1425,447,4.555,0,428.578,58.854,145.719,18.422,1.000,0.000,2,452.699,-6.987,20.866,-2.249,0.184351,29.424,452.515,-6.808,21.222,-2.240,0.189977,26.241,21.256
72,1445,448,4.570,0,428.578,61.850,149.317,19.422,1.000,0.000,2,450.006,-2.459,20.867,-2.268,0.184351,29.424,449.836,-2.275,21.208,-2.216,0.192897,26.118,21.080
73,1465,452,4.586,0,419.318,64.926,149.767,32.682,1.000,0.000,2,447.930,4.989,23.374,-1.926,0.184351,29.424,447.800,5.159,23.797,-1.858,0.185930,27.249,22.182
74,1487,442,4.734,0,419.318,68.002,152.915,22.682,1.000,0.000,2,443.063,-1.303,21.946,-1.482,0.184351,29.424,442.939,-1.195,22.188,-1.397,0.214629,24.140,18.959
75,1507,436,4.914,0,419.318,71.186,159.212,16.682,1.000,0.000,2,439.163,-3.878,18.680,-1.186,0.184351,29.424,438.818,-3.754,19.088,-1.109,0.249479,20.319,15.250
76,1527,439,5.023,0,410.056,74.371,159.212,28.944,1.000,0.000,2,436.536,3.021,19.487,-0.944,0.184351,29.424,436.412,3.367,20.023,-0.866,0.231290,20.773,15.968
77,1545,438,5.008,0,410.056,77.582,160.111,27.944,1.000,0.000,2,434.847,3.866,18.083,-1.061,0.184351,29.424,434.972,3.990,18.486,-0.990,0.241084,19.467,14.774
78,1565,418,5.102,0,395.993,80.820,161.910,22.007,1.000,0.000,2,429.100,-13.609,24.753,-1.460,0.184351,29.424,429.448,-13.734,25.433,-1.404,0.166471,27.403,22.841
79,1585,425,5.242,0,395.993,84.031,160.561,29.007,1.000,0.000,2,425.725,-0.889,24.688,-1.495,0.184351,29.424,426.020,-1.237,25.334,-1.465,0.174764,27.479,22.677
80,1605,414,5.297,0,395.993,87.296,163.709,18.007,1.000,0.000,2,421.561,-9.269,26.906,-2.042,0.184351,29.424,422.076,-9.565,27.751,-2.034,0.155643,31.888,26.925
83,1665,414,5.539,0,374.899,97.254,164.609,39.101,1.000,0.000,2,412.632,1.678,26.315,-2.119,0.184351,29.424,412.921,1.303,26.856,-2.181,0.171843,31.611,26.179
84,1687,399,5.758,0,374.899,100.627,169.106,24.101,1.000,0.000,2,404.808,-7.121,23.367,-2.468,0.184351,29.424,405.044,-7.384,23.953,-2.552,0.181421,30.466,24.939
85,1707,397,5.961,0,374.899,104.027,170.006,22.101,1.000,0.000,2,400.596,-4.408,22.969,-2.394,0.184351,29.424,400.782,-4.644,23.580,-2.485,0.185654,29.757,24.232
86,1727,394,6.094,0,365.466,107.481,172.704,28.534,1.000,0.000,2,396.562,-3.142,22.689,-2.551,0.184351,29.424,396.724,-3.328,23.317,-2.644,0.181422,30.310,24.811
87,1745,387,6.219,0,365.466,110.935,172.704,21.534,1.000,0.000,2,392.687,-6.972,23.619,-2.755,0.184351,29.424,392.923,-7.134,24.276,-2.852,0.169748,32.408,26.907
88,1765,389,6.453,0,363.237,114.443,175.403,25.763,1.000,0.000,2,389.146,-0.178,22.151,-2.341,0.184351,29.424,389.335,-0.415,22.801,-2.446,0.193410,28.785,23.218
89,1785,387,6.656,0,363.237,117.978,175.403,23.763,1.000,0.000,2,385.889,1.362,21.584,-1.924,0.184351,29.424,386.069,1.174,22.346,-2.047,0.206905,26.537,21.046
90,1805,382,6.656,0,363.237,121.486,176.302,18.763,1.000,0.000,2,383.015,-1.244,21.589,-1.863,0.184351,29.424,383.136,-1.425,22.361,-2.005,0.202982,26.380,21.025
91,1825,381,6.742,0,347.459,125.022,176.752,33.541,1.000,0.000,2,379.760,1.520,19.783,-2.036,0.184351,29.424,379.894,1.399,20.339,-2.193,0.209479,25.147,19.879
92,1845,373,6.844,0,347.459,128.557,176.752,25.541,1.000,0.000,2,375.630,-3.225,17.789,-2.406,0.184351,29.424,375.659,-3.359,18.150,-2.576,0.208363,24.785,19.621
93,1865,368,6.961,0,336.826,132.065,174.503,31.174,1.000,0.000,2,372.089,-5.013,18.034,-2.592,0.184351,29.424,372.054,-5.041,18.322,-2.768,0.195820,25.984,20.896
94,1885,368,7.125,0,336.826,135.573,175.403,31.174,1.000,0.000,2,368.474,-0.581,18.126,-2.427,0.184351,29.424,368.436,-0.546,18.494,-2.608,0.201304,25.294,20.202
95,1907,353,7.617,0,336.826,139.081,176.302,16.174,1.000,0.000,2,360.157,-8.774,15.824,-3.358,0.184351,29.424,360.135,-8.694,15.490,-3.557,0.179331,28.139,23.093
96,1927,357,7.672,0,321.048,142.562,174.053,35.952,1.000,0.000,2,356.735,0.324,10.763,-2.662,0.184351,29.424,356.749,0.346,10.577,-2.853,0.274729,18.714,13.573
97,1945,347,7.797,0,321.048,146.097,176.302,25.952,1.000,0.000,2,352.784,-7.091,11.490,-2.972,0.184351,29.424,352.517,-7.104,11.264,-3.146,0.223468,21.161,16.432
98,1965,347,8.078,0,310.415,149.578,175.403,36.585,1.000,0.000,2,348.856,-2.276,9.409,-2.622,0.184351,29.424,348.450,-2.009,9.126,-2.768,0.278289,16.789,12.117
100,2005,335,8.461,0,310.415,156.594,176.302,24.585,1.000,0.000,2,341.081,-7.455,10.070,-3.008,0.184351,29.424,340.498,-7.052,9.811,-3.066,0.220368,19.214,14.980
101,2025,332,8.758,0,305.098,160.129,174.053,26.902,1.000,0.000,2,336.567,-5.600,9.176,-3.372,0.184351,29.424,335.958,-5.017,8.946,-3.382,0.210967,20.387,16.086
102,2045,329,8.914,0,305.098,163.583,175.403,23.902,1.000,0.000,2,332.311,-4.059,9.197,-3.412,0.184351,29.424,331.706,-3.450,8.945,-3.378,0.215870,20.353,15.960
103,2065,325,9.000,0,294.465,167.064,174.503,30.535,1.000,0.000,2,328.828,-4.693,8.576,-3.291,0.184351,29.424,328.104,-4.088,8.140,-3.213,0.240768,18.463,14.017
104,2085,326,9.273,0,294.465,170.518,172.704,31.535,1.000,0.000,2,325.489,0.626,9.218,-3.039,0.184351,29.424,324.988,1.350,8.989,-2.913,0.250351,17.475,13.100
105,2107,317,9.562,0,294.465,173.972,172.704,22.535,1.000,0.000,2,318.087,-1.332,9.020,-2.902,0.184351,29.424,317.482,-0.660,8.642,-2.700,0.269125,15.930,11.643
106,2127,320,9.852,0,285.891,177.399,171.355,34.109,1.000,0.000,2,315.644,5.340,11.969,-2.626,0.184351,29.424,315.444,5.945,12.016,-2.382,0.233677,17.688,13.555
107,2147,312,10.008,0,285.891,180.799,170.006,26.109,1.000,0.000,2,312.199,-0.244,11.451,-2.706,0.184351,29.424,312.034,-0.044,11.653,-2.443,0.236526,17.619,13.452
108,2165,305,10.406,0,280.060,184.227,170.905,24.940,1.000,0.000,2,308.781,-4.635,11.502,-2.876,0.184351,29.424,308.461,-4.470,11.784,-2.595,0.225832,18.517,14.335
109,2185,303,10.695,0,280.060,187.627,170.006,22.940,1.000,0.000,2,304.942,-2.381,10.510,-3.071,0.184351,29.424,304.592,-2.061,10.971,-2.768,0.227432,18.631,14.394
110,2205,298,10.797,0,280.060,191.027,170.905,17.940,1.000,0.000,2,301.571,-4.378,10.591,-3.129,0.184351,29.424,301.116,-4.028,11.032,-2.801,0.226374,18.879,14.605
111,2225,299,11.031,0,262.395,194.400,170.006,36.605,1.000,0.000,2,298.324,0.829,11.111,-2.836,0.184351,29.424,298.029,1.284,11.515,-2.485,0.243421,17.690,13.384
112,2245,291,11.305,0,262.395,197.773,168.656,28.605,1.000,0.000,2,294.222,-3.951,10.890,-3.005,0.184351,29.424,293.807,-3.656,11.371,-2.641,0.232123,18.344,14.086
113,2265,287,11.461,0,253.305,201.119,167.307,33.695,1.000,0.000,2,290.844,-4.713,11.028,-3.092,0.184351,29.424,290.323,-4.297,11.500,-2.709,0.226644,18.838,14.569
114,2285,290,12.250,0,253.305,204.465,167.307,36.695,1.000,0.000,2,287.959,2.502,10.661,-2.528,0.184351,29.424,287.815,3.023,11.008,-2.123,0.277254,15.516,11.214
115,2307,279,12.633,0,253.305,207.811,167.307,25.695,1.000,0.000,2,281.589,-3.175,9.620,-2.330,0.184351,29.424,281.175,-3.100,9.819,-1.914,0.298303,13.481,9.460
116,2327,275,13.062,0,253.477,211.104,164.609,21.523,1.000,0.000,2,277.689,-3.297,9.664,-2.381,0.184351,29.424,277.079,-2.883,9.864,-1.957,0.279067,13.695,9.873
118,2365,269,13.547,0,244.730,217.742,165.508,24.270,1.000,0.000,2,270.097,-1.345,10.168,-2.426,0.184351,29.424,269.382,-0.528,10.299,-1.972,0.275494,14.189,10.280
119,2385,268,14.141,0,244.730,221.034,165.958,23.270,1.000,0.000,2,267.003,1.222,10.214,-2.085,0.184351,29.424,266.629,1.937,10.479,-1.624,0.292124,13.118,9.286
120,2405,263,14.117,0,244.730,224.380,165.958,18.270,1.000,0.000,2,263.558,-0.684,10.089,-1.916,0.184351,29.424,263.218,-0.310,10.374,-1.467,0.296360,12.527,8.815
121,2425,258,14.734,0,227.066,227.672,165.508,30.934,1.000,0.000,2,260.508,-3.075,9.764,-1.835,0.184351,29.424,259.917,-2.735,10.106,-1.400,0.299385,12.066,8.454
122,2445,253,15.031,0,227.066,230.884,163.259,25.934,1.000,0.000,2,256.461,-4.243,9.691,-2.079,0.184351,29.424,255.631,-3.651,9.919,-1.650,0.279311,12.641,9.110
123,2465,254,15.492,0,214.032,234.095,160.111,39.968,1.000,0.000,2,254.048,-0.059,9.023,-1.780,0.184351,29.424,253.475,0.770,9.358,-1.335,0.318194,11.140,7.595
124,2485,250,15.914,0,214.032,237.225,159.212,35.968,1.000,0.000,2,250.705,-0.864,9.055,-1.757,0.184351,29.424,250.201,-0.291,9.390,-1.316,0.307198,11.122,7.706
125,2507,244,16.891,0,214.032,240.328,154.714,29.968,1.000,0.000,2,244.034,-0.042,7.387,-2.342,0.184351,29.424,243.245,1.075,7.792,-1.861,0.298039,11.256,7.901
126,2527,242,17.398,0,213.689,243.432,155.164,28.311,1.000,0.000,2,241.128,1.069,7.624,-2.057,0.184351,29.424,240.740,1.858,8.043,-1.545,0.321675,10.429,7.074
127,2547,231,17.852,0,213.689,246.562,156.513,17.311,1.000,0.000,2,236.708,-6.998,8.786,-2.288,0.184351,29.424,235.864,-6.609,9.261,-1.772,0.264141,12.401,9.126
128,2565,226,18.297,0,191.223,249.692,156.513,34.777,1.000,0.000,2,232.819,-8.360,10.372,-2.487,0.184351,29.424,231.738,-7.516,10.625,-1.947,0.236601,14.414,11.004
129,2585,230,19.242,0,191.223,252.849,157.862,38.777,1.000,0.000,2,229.724,0.339,10.220,-2.511,0.184351,29.424,228.935,1.420,10.670,-1.940,0.249678,14.433,10.829
130,2605,222,19.938,0,191.223,256.007,157.862,30.777,1.000,0.000,2,225.725,-4.567,10.327,-2.542,0.184351,29.424,224.811,-3.778,10.692,-1.946,0.255822,14.478,10.774
131,2625,220,20.219,0,191.394,259.218,158.312,28.606,1.000,0.000,2,222.733,-3.350,10.119,-2.474,0.184351,29.424,221.776,-2.437,10.419,-1.853,0.271184,13.851,10.095
132,2645,215,20.406,0,191.394,262.429,160.561,23.606,1.000,0.000,2,218.688,-4.521,8.967,-2.825,0.184351,29.424,217.615,-3.565,9.268,-2.182,0.266405,14.030,10.292
133,2665,216,20.773,0,178.188,265.667,161.910,37.812,1.000,0.000,2,215.551,0.550,9.021,-2.817,0.184351,29.424,214.806,1.623,9.621,-2.128,0.264491,14.148,10.406
134,2685,210,20.672,0,178.188,268.933,161.910,31.812,1.000,0.000,2,212.547,-3.122,9.019,-2.815,0.184351,29.424,211.738,-2.377,9.576,-2.091,0.268982,13.950,10.197
135,2707,206,20.641,0,178.188,272.225,163.709,27.812,1.000,0.000,2,206.313,-0.383,7.572,-2.363,0.184351,29.424,205.735,0.407,8.040,-1.611,0.349342,10.636,6.921
136,2727,197,20.695,0,168.413,275.544,165.958,28.587,1.000,0.000,2,201.889,-5.994,8.125,-2.596,0.184351,29.424,200.885,-5.416,8.646,-1.856,0.282704,12.089,8.672
137,2747,196,20.617,0,168.413,278.836,164.609,27.587,1.000,0.000,2,198.118,-2.596,7.360,-2.786,0.184351,29.424,197.136,-1.593,7.899,-2.032,0.286940,12.029,8.577
138,2765,193,21.289,0,168.585,282.155,165.508,24.415,1.000,0.000,2,195.149,-2.635,7.130,-2.884,0.184351,29.424,194.183,-1.653,7.754,-2.099,0.284621,12.160,8.699
139,2785,190,21.594,0,168.585,285.501,165.958,21.415,1.000,0.000,2,191.493,-1.830,7.180,-2.822,0.184351,29.424,190.610,-0.864,7.801,-2.006,0.293990,11.824,8.348
140,2805,180,21.133,0,168.585,288.874,168.656,11.415,1.000,0.000,2,186.623,-8.120,8.445,-3.016,0.184351,29.424,185.422,-7.237,9.001,-2.185,0.250745,13.775,10.321
141,2825,182,21.797,0,155.208,292.221,169.106,26.792,1.000,0.000,2,183.702,-2.086,8.041,-3.117,0.184351,29.424,182.655,-0.885,8.642,-2.268,0.260285,13.785,10.197
142,2845,178,21.281,0,155.208,295.621,168.656,22.792,1.000,0.000,2,179.899,-2.329,7.813,-3.190,0.184351,29.424,178.944,-1.282,8.493,-2.317,0.263590,13.863,10.209
143,2865,175,22.086,0,151.777,299.048,170.006,23.223,1.000,0.000,2,176.223,-1.499,7.319,-2.936,0.184351,29.424,175.377,-0.544,7.869,-2.041,0.306689,12.035,8.344
144,2885,168,22.047,0,151.777,302.448,170.905,16.223,1.000,0.000,2,172.616,-5.659,7.192,-3.217,0.184351,29.424,171.509,-4.813,7.682,-2.335,0.270944,13.135,9.576
145,2905,170,22.383,0,151.777,305.848,170.006,18.223,1.000,0.000,2,169.360,0.784,7.073,-3.232,0.184351,29.424,168.626,1.891,7.695,-2.334,0.273535,13.142,9.547
146,2927,160,22.477,0,138.229,309.248,170.905,21.771,1.000,0.000,2,162.476,-3.035,4.863,-2.713,0.184351,29.424,161.345,-2.261,5.217,-1.802,0.405168,8.464,5.035
147,2947,155,22.469,0,138.229,312.621,168.656,16.771,1.000,0.000,2,158.346,-4.103,4.445,-2.936,0.184351,29.424,156.946,-2.972,4.719,-2.021,0.345253,8.805,5.765
148,2965,155,22.695,0,124.680,315.994,169.106,30.320,1.000,0.000,2,155.660,-0.810,4.502,-2.748,0.184351,29.424,154.627,0.591,4.858,-1.803,0.368785,8.109,5.118
