seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
26,527,525,3.516,0,490.147,0.000,0.000,34.853,1.000,0.000,3,524.703,0.364,38.207,0.661,0.184353,29.425,524.543,0.545,37.767,0.788,0.161672,38.389,32.182
27,547,523,3.719,0,490.147,0.000,0.000,32.853,1.000,0.000,3,524.389,-1.703,38.301,0.639,0.184353,29.424,524.294,-1.543,37.829,0.774,0.161418,38.428,32.225
28,567,527,3.625,0,486.202,0.000,0.000,40.798,1.000,0.000,3,524.871,2.611,37.934,0.571,0.184352,29.424,524.736,2.706,37.499,0.711,0.163187,38.004,31.802
29,585,528,3.492,0,486.202,0.000,0.000,41.798,1.000,0.000,3,525.447,3.129,37.165,0.466,0.184352,29.424,525.279,3.264,36.794,0.612,0.166530,37.169,30.979
30,605,527,3.766,0,486.202,0.000,0.000,40.798,1.000,0.000,3,525.734,1.553,27.987,1.181,0.184352,29.424,525.642,1.721,27.412,1.336,0.210953,29.196,23.037
31,625,520,3.734,0,486.202,0.000,0.000,33.798,1.000,0.000,3,524.677,-5.734,28.829,1.113,0.184351,29.424,524.534,-5.642,28.210,1.272,0.196440,29.829,23.970
32,645,524,3.594,0,486.202,0.000,0.000,37.798,1.000,0.000,3,524.552,-0.677,27.962,0.807,0.184351,29.424,524.426,-0.534,27.419,0.974,0.201238,28.367,22.659
33,665,529,3.664,0,486.202,0.000,0.000,42.798,1.000,0.000,3,525.372,4.448,28.279,0.858,0.184351,29.424,525.309,4.574,27.762,1.031,0.192878,28.825,23.266
34,685,525,3.602,0,486.202,0.000,0.000,38.798,1.000,0.000,3,525.303,-0.372,20.796,0.200,0.184351,29.424,525.227,-0.309,20.503,0.376,0.265806,20.645,15.157
35,705,525,3.625,0,486.202,0.000,0.000,38.798,1.000,0.000,3,525.247,-0.303,19.077,0.463,0.184351,29.424,525.167,-0.227,18.684,0.643,0.263326,19.097,14.069
36,725,525,3.688,0,486.202,0.000,0.000,38.798,1.000,0.000,3,525.202,-0.247,18.274,0.628,0.184351,29.424,525.124,-0.167,17.813,0.812,0.254685,18.472,13.768
37,747,522,3.648,0,486.202,0.000,0.000,35.798,1.000,0.000,3,526.085,-5.008,14.266,0.370,0.184351,29.424,525.467,-5.094,14.115,0.557,0.319414,14.425,9.818
38,767,523,3.602,0,490.490,0.000,0.000,32.510,1.000,0.000,3,525.516,-3.085,14.339,0.052,0.184351,29.424,524.737,-2.467,13.912,0.239,0.296067,13.969,9.833
39,787,517,3.539,0,490.490,0.000,0.000,26.510,1.000,0.000,3,523.946,-8.516,15.285,-0.008,0.184351,29.424,522.682,-7.737,14.695,0.186,0.265543,14.730,10.818
40,805,518,3.633,0,490.490,0.000,0.000,27.510,1.000,0.000,3,522.850,-5.946,15.986,-0.506,0.184351,29.424,521.466,-4.682,14.840,-0.262,0.259764,14.909,11.036
43,865,525,3.727,0,490.490,0.027,1.349,34.510,1.000,0.000,3,524.464,0.657,22.495,0.044,0.184351,29.424,523.626,1.707,22.519,0.437,0.194673,22.710,18.289
44,885,527,3.758,0,490.490,0.027,0.000,36.510,1.000,0.000,3,524.932,2.536,22.671,0.087,0.184351,29.424,524.291,3.374,22.846,0.514,0.197333,23.110,18.550
45,905,518,3.680,0,490.490,0.027,0.000,27.510,1.000,0.000,3,523.654,-6.932,24.998,-0.277,0.184351,29.424,523.122,-6.291,25.045,0.172,0.185866,25.074,20.414
46,925,522,3.648,0,490.318,0.027,0.000,31.682,1.000,0.000,3,523.349,-1.654,24.991,-0.275,0.184351,29.424,522.907,-1.122,24.981,0.193,0.191630,25.018,20.224
47,947,523,3.742,0,490.318,0.054,1.799,32.682,1.000,0.000,3,524.263,-1.548,26.473,-0.307,0.184351,29.424,523.937,-1.153,26.665,0.192,0.187277,26.701,21.701
48,967,518,3.664,0,494.263,0.108,2.699,23.737,1.000,0.000,3,523.064,-6.209,27.891,-0.695,0.184351,29.424,522.830,-5.883,28.248,-0.189,0.179044,28.284,23.220
49,987,519,3.703,0,494.263,0.216,5.397,24.737,1.000,0.000,3,522.227,-3.956,27.146,-0.606,0.184351,29.424,522.021,-3.722,27.376,-0.093,0.188331,27.385,22.227
50,1005,529,3.594,0,494.263,0.378,8.995,34.737,1.000,0.000,3,523.365,6.908,29.825,-0.227,0.184351,29.424,523.120,7.114,29.817,0.290,0.173442,29.901,24.715
51,1025,515,3.820,0,484.316,0.621,9.445,30.684,1.000,0.000,3,521.669,-8.177,31.494,-0.858,0.184351,29.424,521.621,-7.931,31.888,-0.335,0.165206,32.000,26.713
52,1045,527,3.688,0,484.316,0.917,16.191,42.684,1.000,0.000,3,522.388,5.655,33.512,-0.557,0.184351,29.424,522.215,5.703,33.620,-0.035,0.161004,33.622,28.208
53,1065,514,3.719,0,492.376,1.322,16.191,21.624,1.000,0.000,3,520.643,-8.145,36.234,-0.949,0.184351,29.424,520.772,-7.972,36.619,-0.422,0.150602,36.797,31.255
54,1085,527,3.602,0,492.376,1.808,22.937,34.624,1.000,0.000,3,521.441,6.815,39.099,-0.596,0.184351,29.424,521.291,6.687,39.025,-0.079,0.146218,39.031,33.324
55,1105,523,3.758,0,492.376,2.348,25.636,30.624,1.000,0.000,3,521.310,2.072,33.904,-0.982,0.184351,29.424,521.157,2.222,34.188,-0.462,0.170706,34.402,28.529
56,1125,521,3.750,0,486.202,2.941,26.985,34.798,1.000,0.000,3,520.923,0.094,33.086,-0.727,0.184351,29.424,520.796,0.247,33.069,-0.195,0.177305,33.107,27.237
57,1145,518,3.609,0,486.202,3.589,29.683,31.798,1.000,0.000,3,519.900,-2.329,32.935,-0.689,0.184351,29.424,519.814,-2.203,33.013,-0.182,0.176402,33.046,27.216
58,1167,530,3.695,0,480.029,4.264,35.980,49.971,1.000,0.000,3,520.455,11.703,34.860,0.507,0.184351,29.424,520.068,11.788,35.293,0.920,0.157444,36.139,30.449
59,1187,524,3.633,0,480.029,5.019,37.779,43.971,1.000,0.000,3,520.492,4.301,29.798,0.164,0.184351,29.424,520.237,4.688,29.104,0.528,0.197192,29.383,23.589
63,1265,515,3.766,0,483.973,8.743,48.573,31.027,1.000,0.000,3,513.830,1.435,36.109,-0.454,0.184351,29.424,514.057,1.123,35.701,-0.264,0.160637,35.771,30.025
64,1285,519,3.672,0,483.973,9.796,53.970,35.027,1.000,0.000,3,513.902,6.250,38.128,-0.059,0.184351,29.424,513.912,6.022,37.513,0.093,0.155194,37.521,31.698
65,1305,515,3.781,0,483.973,10.956,56.668,31.027,1.000,0.000,3,513.180,2.231,36.090,-0.280,0.184351,29.424,513.152,2.221,35.230,-0.150,0.167914,35.253,29.333
66,1325,516,3.875,0,472.139,12.170,57.568,43.861,1.000,0.000,3,512.996,3.683,36.726,-0.018,0.184351,29.424,512.901,3.712,35.866,0.093,0.165170,35.875,29.949
67,1345,513,3.820,0,472.139,13.466,62.066,40.861,1.000,0.000,3,511.984,1.245,34.751,0.354,0.184351,29.424,511.893,1.340,34.028,0.454,0.173708,34.234,28.287
68,1367,510,3.844,0,467.852,14.761,64.764,42.148,1.000,0.000,3,510.117,-0.143,31.877,0.315,0.184351,29.424,510.037,-0.046,31.138,0.402,0.187860,31.300,25.420
69,1387,498,3.836,0,467.852,16.164,70.161,30.148,1.000,0.000,3,506.739,-10.714,34.337,0.188,0.184351,29.424,506.818,-10.634,33.738,0.267,0.170823,33.809,28.034
70,1407,505,3.789,0,467.852,17.540,68.812,37.148,1.000,0.000,3,505.296,-0.362,32.768,-0.113,0.184351,29.424,505.362,-0.441,32.191,-0.040,0.179818,32.193,26.404
71,1425,501,3.852,0,463.564,19.024,73.759,37.436,1.000,0.000,3,503.601,-3.189,29.954,0.135,0.184351,29.424,503.622,-3.256,29.506,0.196,0.194548,29.545,23.797
72,1445,490,3.922,0,463.564,20.563,75.558,26.436,1.000,0.000,3,499.861,-12.090,34.302,-0.810,0.184351,29.424,500.143,-12.111,34.089,-0.744,0.162505,34.643,29.013
73,1465,497,3.984,0,463.736,22.128,78.257,33.264,1.000,0.000,3,498.057,-1.296,33.870,-0.979,0.184351,29.424,498.317,-1.578,33.647,-0.934,0.165548,34.520,28.806
74,1485,497,4.031,0,463.736,23.774,82.754,33.264,1.000,0.000,3,496.850,0.184,33.880,-0.974,0.184351,29.424,497.063,-0.075,33.614,-0.951,0.167124,34.518,28.749
75,1505,495,3.859,0,463.736,25.474,83.654,31.264,1.000,0.000,3,495.144,-0.177,33.809,-0.866,0.184351,29.424,495.324,-0.390,33.543,-0.860,0.169317,34.283,28.478
76,1525,496,3.992,0,468.023,27.228,86.352,27.977,1.000,0.000,3,493.893,2.583,34.249,-0.625,0.184351,29.424,494.004,2.403,33.938,-0.631,0.169551,34.337,28.515
77,1545,493,4.141,0,468.023,29.036,86.352,24.977,1.000,0.000,3,492.672,0.402,26.384,-1.190,0.184351,29.424,492.771,0.291,25.938,-1.206,0.213001,27.393,21.558
80,1607,488,4.164,0,449.673,34.676,95.797,38.327,1.000,0.000,3,485.610,2.930,21.048,-0.395,0.184351,29.424,485.880,2.846,20.845,-0.485,0.254971,21.080,15.705
81,1625,487,4.164,0,453.446,36.619,98.945,33.554,1.000,0.000,3,484.656,2.874,21.410,-0.323,0.184351,29.424,485.006,2.604,21.187,-0.411,0.234330,21.356,16.352
82,1645,479,4.273,0,453.446,38.589,97.146,25.554,1.000,0.000,3,482.028,-3.713,19.576,-0.821,0.184351,29.424,482.099,-4.063,19.531,-0.915,0.237219,20.368,15.536
83,1665,480,4.328,0,443.327,40.612,101.194,36.673,1.000,0.000,3,480.004,-0.005,19.131,-0.933,0.184351,29.424,480.058,-0.075,19.061,-1.030,0.232859,20.122,15.436
84,1685,479,4.352,0,443.327,42.636,98.945,35.673,1.000,0.000,3,478.608,0.480,18.140,-1.093,0.184351,29.424,478.674,0.426,18.016,-1.194,0.236316,19.442,14.848
85,1705,476,4.328,0,443.327,44.660,101.194,32.673,1.000,0.000,3,476.477,-0.584,17.872,-1.184,0.184351,29.424,476.499,-0.651,17.700,-1.294,0.232726,19.374,14.865
86,1725,473,4.430,0,437.496,46.765,102.543,35.504,1.000,0.000,3,474.163,-1.426,17.229,-1.371,0.184351,29.424,474.112,-1.448,16.981,-1.486,0.232385,19.190,14.730
87,1745,466,4.328,0,437.496,48.870,106.141,28.504,1.000,0.000,3,471.359,-6.571,18.402,-1.693,0.184351,29.424,471.167,-6.520,18.039,-1.810,0.207512,21.315,16.892
88,1765,473,4.453,0,430.979,50.975,103.892,42.021,1.000,0.000,3,469.967,3.718,15.276,-0.971,0.184351,29.424,470.162,3.911,15.253,-1.083,0.274285,16.426,11.920
89,1787,460,4.633,0,430.979,53.106,106.141,29.021,1.000,0.000,3,464.498,-5.514,16.363,-1.260,0.184351,29.424,464.161,-5.418,16.281,-1.369,0.231937,18.155,13.944
90,1807,457,4.781,0,430.979,55.292,109.289,26.021,1.000,0.000,3,461.333,-5.312,11.204,-0.921,0.184351,29.424,460.229,-4.976,11.034,-1.012,0.351128,12.059,7.825
91,1827,464,4.570,0,433.209,57.478,109.289,30.791,1.000,0.000,3,460.041,4.853,12.769,-0.613,0.184351,29.424,459.671,5.957,13.305,-0.635,0.273362,13.709,9.961
92,1845,459,4.797,0,433.209,59.691,111.538,25.791,1.000,0.000,3,458.485,0.632,12.814,-0.591,0.184351,29.424,458.269,1.002,13.420,-0.582,0.270597,13.758,10.035
93,1865,457,4.828,0,419.318,61.877,109.289,37.682,1.000,0.000,3,456.428,0.701,12.887,-0.547,0.184351,29.424,456.330,0.917,13.526,-0.516,0.269383,13.793,10.077
94,1885,456,4.727,0,419.318,64.089,109.289,36.682,1.000,0.000,3,454.566,1.758,12.661,-0.588,0.184351,29.424,454.649,1.855,13.381,-0.544,0.271614,13.676,9.962
95,1905,450,4.773,0,419.318,66.302,111.538,30.682,1.000,0.000,3,452.360,-2.893,12.851,-0.753,0.184351,29.424,452.194,-2.975,13.615,-0.707,0.262543,14.115,10.409
96,1925,453,4.930,0,421.547,68.515,110.639,31.453,1.000,0.000,3,450.673,2.853,12.734,-0.768,0.184351,29.424,450.781,3.018,13.598,-0.709,0.264723,14.101,10.368
98,1965,447,4.977,0,407.655,72.940,111.538,39.345,1.000,0.000,3,445.705,1.588,12.724,-0.745,0.184351,29.424,445.431,2.134,13.706,-0.651,0.264740,14.130,10.389
99,1987,442,5.133,0,407.655,75.126,109.739,34.345,1.000,0.000,3,442.119,-0.146,11.610,-0.968,0.184351,29.424,442.053,-0.073,12.835,-0.840,0.275991,13.540,9.803
100,2007,434,5.148,0,407.655,77.285,107.940,26.345,1.000,0.000,3,438.861,-5.960,12.466,-1.081,0.184351,29.424,438.383,-5.894,13.585,-0.931,0.256410,14.452,10.746
101,2027,431,5.125,0,405.254,79.471,109.289,25.746,1.000,0.000,3,435.629,-5.676,13.384,-1.364,0.184351,29.424,434.962,-5.197,14.392,-1.187,0.237656,15.802,12.047
102,2045,437,5.234,0,405.254,81.630,109.739,31.746,1.000,0.000,3,434.539,3.017,14.157,-1.237,0.184351,29.424,434.180,3.684,15.422,-1.024,0.234521,16.472,12.609
103,2065,424,5.359,0,407.655,83.788,107.940,16.345,1.000,0.000,3,430.836,-8.381,16.535,-1.627,0.184351,29.424,430.407,-8.021,17.727,-1.393,0.201197,19.667,15.710
104,2085,430,5.477,0,407.655,85.974,107.940,22.345,1.000,0.000,3,428.921,1.323,16.949,-1.490,0.184351,29.424,428.618,1.752,18.196,-1.233,0.211042,19.716,15.555
105,2105,425,5.461,0,407.655,88.133,107.940,17.345,1.000,0.000,3,426.877,-2.302,15.646,-1.276,0.184351,29.424,426.518,-1.999,16.776,-1.007,0.240734,17.790,13.508
106,2125,423,5.539,0,388.962,90.292,107.940,34.038,1.000,0.000,3,424.402,-1.718,14.335,-1.548,0.184351,29.424,424.021,-1.359,15.504,-1.270,0.248380,17.118,12.866
107,2145,423,5.492,0,388.962,92.451,107.940,34.038,1.000,0.000,3,422.382,0.757,14.293,-1.320,0.184351,29.424,422.154,1.137,15.354,-1.013,0.256125,16.381,12.186
108,2165,418,5.594,0,395.993,94.609,107.940,22.007,1.000,0.000,3,420.254,-2.763,13.499,-1.182,0.184351,29.424,419.849,-2.535,14.479,-0.869,0.270501,15.235,11.114
109,2185,420,5.773,0,395.993,96.741,107.940,24.007,1.000,0.000,3,418.446,1.905,12.992,-0.822,0.184351,29.424,418.339,2.310,14.009,-0.505,0.280872,14.264,10.258
110,2207,411,5.695,0,395.993,98.927,107.940,15.007,1.000,0.000,3,413.498,-3.062,11.481,-1.413,0.184351,29.424,412.880,-2.611,11.980,-1.143,0.280144,13.286,9.564
111,2227,412,5.797,0,377.128,101.059,106.591,34.872,1.000,0.000,3,411.483,0.634,11.468,-1.417,0.184351,29.424,411.094,1.252,12.055,-1.126,0.276175,13.322,9.643
112,2247,414,5.953,0,377.128,103.191,106.591,36.872,1.000,0.000,3,410.208,4.649,12.782,-1.272,0.184351,29.424,410.242,5.038,13.485,-0.967,0.254046,14.419,10.756
113,2265,400,6.094,0,384.331,105.322,106.141,15.669,1.000,0.000,3,407.028,-8.616,15.266,-1.558,0.184351,29.424,406.828,-8.650,16.154,-1.250,0.210670,17.717,13.985
114,2285,408,5.930,0,384.331,107.427,106.591,23.669,1.000,0.000,3,405.468,3.104,15.380,-1.546,0.184351,29.424,405.428,3.304,16.280,-1.236,0.221600,17.808,13.862
116,2325,390,6.297,0,370.440,111.664,106.591,19.560,1.000,0.000,3,400.819,-13.264,24.653,-1.510,0.184351,29.424,401.473,-13.546,25.677,-1.235,0.153061,27.202,23.038
117,2345,395,6.336,0,370.440,113.796,106.591,24.560,1.000,0.000,3,398.007,-3.687,24.376,-1.769,0.184351,29.424,398.639,-4.341,25.620,-1.540,0.161710,27.990,23.464
118,2365,397,6.172,0,377.128,115.847,102.543,19.872,1.000,0.000,3,396.567,0.531,24.507,-1.735,0.184351,29.424,397.083,-0.101,25.616,-1.541,0.171285,27.990,23.196
119,2385,399,6.312,0,377.128,117.951,105.242,21.872,1.000,0.000,3,395.299,4.538,25.307,-1.210,0.184351,29.424,395.718,4.021,25.969,-1.045,0.183770,27.062,22.089
120,2407,389,6.453,0,377.128,120.056,106.141,11.872,1.000,0.000,3,391.562,-3.141,24.385,-1.095,0.184351,29.424,391.821,-3.507,24.872,-1.027,0.195724,25.926,20.852
121,2427,390,6.820,0,363.237,122.161,105.242,26.763,1.000,0.000,3,389.557,0.543,21.666,-0.649,0.184351,29.424,389.779,0.284,22.339,-0.612,0.223710,22.713,17.632
122,2447,384,6.617,0,363.237,124.239,103.892,20.763,1.000,0.000,3,386.838,-3.479,21.815,-0.889,0.184351,29.424,386.914,-3.702,22.463,-0.884,0.212712,23.245,18.301
123,2465,384,6.805,0,358.092,126.344,104.342,25.908,1.000,0.000,3,385.038,-1.273,21.720,-0.838,0.184351,29.424,385.064,-1.349,22.411,-0.852,0.211475,23.136,18.243
124,2485,379,6.781,0,358.092,128.422,105.242,20.908,1.000,0.000,3,382.208,-3.933,22.148,-0.948,0.184351,29.424,382.152,-3.959,22.864,-0.982,0.203884,23.828,18.969
125,2505,384,6.922,0,358.092,130.499,103.892,25.908,1.000,0.000,3,380.844,3.870,23.139,-0.793,0.184351,29.424,380.853,3.926,23.824,-0.842,0.198405,24.534,19.666
126,2525,378,6.805,0,347.288,132.550,102.543,30.712,1.000,0.000,3,379.065,-1.306,22.953,-0.720,0.184351,29.424,379.050,-1.315,23.688,-0.781,0.201732,24.299,19.397
127,2545,375,7.031,0,347.288,134.628,103.892,27.712,1.000,0.000,3,376.621,-1.987,22.651,-0.915,0.184351,29.424,376.572,-1.972,23.235,-0.995,0.202794,24.226,19.313
128,2565,376,7.031,0,342.142,136.706,102.543,33.858,1.000,0.000,3,375.252,0.917,22.493,-0.704,0.184351,29.424,375.234,0.966,23.146,-0.788,0.206866,23.767,18.851
129,2585,370,7.250,0,342.142,138.757,103.892,27.858,1.000,0.000,3,372.589,-3.174,22.520,-0.710,0.184351,29.424,372.509,-3.156,23.260,-0.815,0.204794,23.924,19.025
130,2607,369,7.227,0,342.142,140.808,100.744,26.858,1.000,0.000,3,369.224,-0.274,21.203,-0.913,0.184351,29.424,369.189,-0.241,21.572,-1.063,0.215657,22.703,17.807
131,2627,371,7.445,0,336.826,142.859,102.543,34.174,1.000,0.000,3,367.878,3.827,18.973,-0.291,0.184351,29.424,368.086,3.862,19.516,-0.438,0.245599,19.708,14.867
132,2647,366,7.625,0,336.826,144.882,101.194,29.174,1.000,0.000,3,365.881,0.146,18.384,-0.439,0.184351,29.424,366.047,-0.063,18.794,-0.606,0.242744,19.162,14.510
135,2705,361,7.859,0,331.509,150.900,101.194,29.491,1.000,0.000,3,359.588,1.731,8.057,-0.203,0.184351,29.424,358.800,3.521,8.526,-0.253,0.375137,8.590,5.368
136,2725,358,7.859,0,326.365,152.870,98.945,31.635,1.000,0.000,3,358.085,-0.104,8.030,-0.235,0.184351,29.424,357.555,0.684,8.568,-0.214,0.349885,8.613,5.600
137,2745,361,7.867,0,326.365,154.840,98.495,34.635,1.000,0.000,3,357.016,4.885,8.201,-0.217,0.184351,29.424,357.314,5.415,9.250,-0.144,0.319202,9.271,6.311
138,2765,354,8.062,0,321.048,156.783,98.495,32.952,1.000,0.000,3,354.853,-1.046,7.750,-0.408,0.184351,29.424,354.898,-1.344,8.974,-0.329,0.331918,9.082,6.068
139,2785,361,8.148,0,321.048,158.780,97.146,39.952,1.000,0.000,3,354.798,7.604,10.298,0.129,0.184351,29.424,355.452,7.559,11.275,0.224,0.266145,11.325,8.311
140,2807,346,8.250,0,321.048,160.723,98.945,24.952,1.000,0.000,3,350.553,-5.582,11.315,0.054,0.184351,29.424,350.542,-6.164,12.535,0.111,0.263123,12.548,9.246
141,2827,346,8.469,0,315.903,162.639,95.797,30.097,1.000,0.000,3,348.151,-2.637,11.584,-0.014,0.184351,29.424,347.922,-2.626,12.799,0.047,0.268159,12.802,9.369
142,2847,341,8.328,0,315.903,164.555,95.797,25.097,1.000,0.000,3,345.270,-5.235,12.175,-0.079,0.184351,29.424,344.681,-5.006,13.271,-0.005,0.264660,13.271,9.759
143,2865,345,8.516,0,315.732,166.470,95.347,29.268,1.000,0.000,3,344.053,1.161,11.454,-0.215,0.184351,29.424,343.746,1.749,12.640,-0.114,0.283148,12.653,9.070
144,2885,343,8.523,0,315.732,168.359,95.797,27.268,1.000,0.000,3,342.297,0.862,11.440,-0.106,0.184351,29.424,342.161,1.170,12.635,0.010,0.282409,12.635,9.067
145,2905,335,8.609,0,315.732,170.248,94.448,19.268,1.000,0.000,3,339.411,-5.408,12.639,-0.278,0.184351,29.424,338.915,-5.272,13.806,-0.155,0.257446,13.830,10.270
146,2925,339,8.812,0,310.586,172.110,91.749,28.414,1.000,0.000,3,338.212,0.966,12.645,-0.275,0.184351,29.424,337.922,1.462,13.874,-0.130,0.262331,13.891,10.247
147,2945,334,8.695,0,310.586,173.945,93.098,23.414,1.000,0.000,3,335.917,-2.350,12.439,-0.234,0.184351,29.424,335.501,-2.060,13.599,-0.075,0.271083,13.605,9.917
148,2965,329,8.984,0,302.354,175.807,91.749,26.646,1.000,0.000,3,333.145,-5.082,13.358,-0.563,0.184351,29.424,332.485,-4.666,14.421,-0.387,0.253131,14.571,10.882
149,2985,336,9.016,0,302.354,177.615,91.749,33.646,1.000,0.000,3,332.549,4.231,14.452,-0.337,0.184351,29.424,332.274,4.891,15.747,-0.130,0.238183,15.764,12.009
150,3005,332,9.195,0,302.354,179.396,91.749,29.646,1.000,0.000,3,330.951,1.286,13.700,-0.464,0.184351,29.424,330.837,1.561,15.080,-0.245,0.254980,15.140,11.279
153,3065,325,9.422,0,297.210,184.631,86.352,27.790,1.000,0.000,3,323.978,1.253,13.945,-0.495,0.184351,29.424,323.745,1.703,14.841,-0.297,0.263128,14.929,11.001
154,3085,320,9.844,0,297.210,186.331,85.003,22.790,1.000,0.000,3,321.858,-2.278,14.085,-0.604,0.184351,29.424,321.518,-2.045,14.927,-0.433,0.257671,15.115,11.220
155,3105,322,9.633,0,297.210,188.005,85.003,24.790,1.000,0.000,3,320.498,1.842,12.854,-0.756,0.184351,29.424,320.429,2.182,13.533,-0.595,0.280202,13.887,9.996
156,3125,323,9.938,0,288.806,189.678,82.754,34.194,1.000,0.000,3,319.947,3.744,13.805,-0.516,0.184351,29.424,320.186,3.812,14.409,-0.337,0.261710,14.523,10.722
