seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
10,205,523,3.594,0,500.437,0.000,0.000,22.563,1.000,0.000,3,525.109,-2.601,0.000,0.000,0.189041,29.595,525.109,-2.601,0.000,0.000,0.189041,29.595,24.000
12,247,520,3.648,0,490.490,0.000,0.000,29.510,1.000,0.000,3,522.944,-3.615,0.000,0.000,0.185721,29.474,522.944,-3.615,0.000,0.000,0.185721,29.474,24.000
13,267,521,3.516,0,490.661,0.000,0.000,30.339,1.000,0.000,3,522.583,-1.944,0.000,0.000,0.185262,29.457,522.583,-1.944,0.000,0.000,0.185262,29.457,24.000
14,285,512,3.617,0,490.661,0.000,0.000,21.339,1.000,0.000,3,520.626,-10.583,0.000,0.000,0.184956,29.446,520.626,-10.583,0.000,0.000,0.184956,29.446,24.000
15,305,522,3.641,0,490.661,0.000,0.000,31.339,1.000,0.000,3,520.880,1.374,0.000,0.000,0.184754,29.439,520.880,1.374,0.000,0.000,0.184754,29.439,24.000
16,325,518,3.531,0,500.437,0.000,0.000,17.563,1.000,0.000,3,520.348,-2.880,0.000,0.000,0.184619,29.434,520.348,-2.880,0.000,0.000,0.184619,29.434,24.000
17,345,517,3.586,0,500.437,0.000,0.000,16.563,1.000,0.000,3,519.730,-3.348,0.000,0.000,0.184529,29.431,519.730,-3.348,0.000,0.000,0.184529,29.431,24.000
18,365,530,3.594,0,500.608,0.000,0.000,29.392,1.000,0.000,3,521.625,10.270,0.000,0.000,0.184470,29.429,521.625,10.270,0.000,0.000,0.184470,29.429,24.000
19,385,508,3.469,0,500.608,0.000,0.000,7.392,1.000,0.000,3,519.112,-13.625,53.471,-2.394,0.184430,29.427,520.376,-13.625,53.471,-2.394,0.091673,59.202,53.775
20,405,519,3.430,0,500.608,0.000,0.000,18.392,1.000,0.000,3,519.091,-0.112,52.755,-2.500,0.184404,29.426,520.238,-1.376,52.529,-2.563,0.100339,59.097,53.167
21,427,524,3.594,0,500.437,0.000,0.000,23.563,1.000,0.000,3,519.381,5.663,43.561,-1.272,0.184374,29.425,520.157,4.484,43.103,-1.451,0.142939,45.209,38.746
22,447,522,3.570,0,500.437,0.000,0.000,21.563,1.000,0.000,3,519.864,2.619,43.363,-0.877,0.184367,29.425,520.431,1.843,42.789,-1.095,0.148636,43.989,37.451
23,467,526,3.523,0,490.318,0.000,0.000,35.682,1.000,0.000,3,520.995,6.136,42.698,-0.922,0.184361,29.425,521.280,5.569,41.708,-1.168,0.152454,43.072,36.506
24,485,523,3.586,0,490.318,0.000,0.000,32.682,1.000,0.000,3,521.365,2.005,35.843,-0.194,0.184358,29.425,521.599,1.720,35.146,-0.455,0.185711,35.353,28.788
25,505,529,3.516,0,490.318,0.000,0.000,38.682,1.000,0.000,3,522.772,7.635,36.931,-0.117,0.184356,29.425,522.895,7.401,36.089,-0.389,0.175111,36.241,29.895
26,525,524,3.500,0,500.437,0.000,0.000,23.563,1.000,0.000,3,522.999,1.228,35.749,-0.298,0.184354,29.425,523.091,1.105,34.787,-0.577,0.177533,35.120,28.885
27,545,527,3.531,0,500.437,0.000,0.000,26.563,1.000,0.000,3,523.736,4.001,33.263,-0.494,0.184353,29.425,523.823,3.909,32.148,-0.777,0.187103,32.752,26.624
28,565,516,3.672,0,496.321,0.000,0.000,19.679,1.000,0.000,3,522.310,-7.736,35.598,-0.751,0.184353,29.424,522.504,-7.823,34.395,-1.038,0.168617,35.473,29.492
31,625,524,3.656,0,500.608,0.000,0.000,23.392,1.000,0.000,3,520.586,4.185,40.178,-0.637,0.184352,29.424,520.982,3.570,39.048,-0.997,0.154531,40.042,33.855
32,647,517,3.641,0,500.608,0.000,0.000,16.392,1.000,0.000,3,520.589,-4.400,36.737,-0.010,0.184351,29.424,520.799,-4.598,35.957,-0.400,0.173783,36.117,29.841
33,667,523,3.594,0,490.490,0.000,0.000,32.510,1.000,0.000,3,521.033,2.411,36.931,0.042,0.184351,29.424,521.174,2.201,36.137,-0.359,0.170571,36.265,30.079
34,687,523,3.492,0,490.490,0.000,0.000,32.510,1.000,0.000,3,521.396,1.967,36.631,0.284,0.184351,29.424,521.485,1.826,36.002,-0.123,0.170215,36.017,29.887
35,705,518,3.594,0,490.490,0.000,0.000,27.510,1.000,0.000,3,520.770,-3.396,36.648,0.282,0.184351,29.424,520.897,-3.485,36.047,-0.130,0.168788,36.064,29.977
36,725,532,3.609,0,490.490,0.000,0.000,41.510,1.000,0.000,3,522.840,11.230,37.651,0.330,0.184351,29.424,522.717,11.103,36.947,-0.088,0.163977,36.955,30.895
37,745,526,3.680,0,490.490,0.000,0.000,35.510,1.000,0.000,3,523.423,3.160,27.611,1.169,0.184351,29.424,523.423,3.283,27.639,0.757,0.215019,28.212,22.146
38,765,524,3.547,0,486.546,0.000,0.000,37.454,1.000,0.000,3,523.529,0.577,27.545,1.204,0.184351,29.424,523.541,0.577,27.403,0.855,0.204798,28.134,22.372
39,785,529,3.656,0,486.546,0.000,0.000,42.454,1.000,0.000,3,524.538,5.471,26.825,1.682,0.184351,29.424,524.620,5.459,26.322,1.389,0.197571,28.252,22.670
40,805,517,3.742,0,486.546,0.000,0.000,30.454,1.000,0.000,3,523.148,-7.538,29.847,1.022,0.184351,29.424,523.235,-7.620,29.535,0.784,0.181725,30.150,24.671
41,825,523,3.586,0,486.374,0.000,0.000,36.626,1.000,0.000,3,523.121,-0.148,29.769,0.883,0.184351,29.424,523.192,-0.235,29.520,0.680,0.182882,29.983,24.499
42,847,522,3.656,0,486.374,0.000,0.000,35.626,1.000,0.000,3,522.746,-0.914,28.430,0.374,0.184351,29.424,522.779,-0.963,28.358,0.208,0.191072,28.402,22.975
43,867,522,3.586,0,486.374,0.000,0.000,35.626,1.000,0.000,3,522.608,-0.746,25.681,-0.045,0.184351,29.424,522.616,-0.779,25.653,-0.201,0.209775,25.693,20.304
44,887,517,3.602,0,486.374,0.000,0.000,30.626,1.000,0.000,3,521.574,-5.608,27.031,-0.386,0.184351,29.424,521.530,-5.616,26.921,-0.537,0.193287,27.209,21.950
45,905,526,3.500,0,486.374,0.000,0.000,39.626,1.000,0.000,3,522.390,4.426,27.226,-0.365,0.184351,29.424,522.384,4.470,27.185,-0.509,0.191029,27.444,22.202
46,925,528,3.547,0,486.374,0.027,0.000,41.626,1.000,0.000,3,523.424,5.610,25.849,0.302,0.184351,29.424,523.518,5.616,25.935,0.163,0.201882,25.961,20.720
47,945,528,3.609,0,486.374,0.054,1.349,41.626,1.000,0.000,3,524.246,4.603,19.398,1.098,0.184351,29.424,524.639,4.509,19.432,0.964,0.254555,20.361,15.178
48,965,515,3.539,0,486.374,0.108,3.598,28.626,1.000,0.000,3,522.497,-9.192,24.018,0.749,0.184351,29.424,522.685,-9.585,24.149,0.628,0.198169,24.543,19.679
49,985,537,3.508,0,486.374,0.216,4.048,50.626,1.000,0.000,3,525.105,14.583,32.727,1.269,0.184351,29.424,524.663,14.396,32.901,1.169,0.142988,34.268,29.368
50,1005,518,3.609,0,486.374,0.324,5.397,31.626,1.000,0.000,3,523.707,-6.997,35.324,0.699,0.184351,29.424,523.598,-6.555,35.198,0.641,0.146010,35.609,30.409
51,1025,522,3.594,0,490.490,0.486,5.397,31.510,1.000,0.000,3,523.326,-1.626,34.275,0.838,0.184351,29.424,523.279,-1.517,34.035,0.795,0.156925,34.667,29.227
52,1045,527,3.547,0,490.490,0.675,9.445,36.510,1.000,0.000,3,523.850,3.862,34.603,0.910,0.184351,29.424,523.711,3.910,34.414,0.880,0.158754,35.189,29.603
53,1067,522,3.680,0,498.722,0.944,12.593,23.278,1.000,0.000,3,523.233,-1.512,33.929,0.924,0.184351,29.424,523.156,-1.388,33.680,0.919,0.167197,34.524,28.752
54,1087,518,3.625,0,498.722,1.295,17.540,19.278,1.000,0.000,3,521.982,-4.883,29.655,0.119,0.184351,29.424,521.860,-4.805,29.499,0.123,0.196758,29.515,23.707
55,1107,521,3.609,0,498.722,1.673,18.889,22.278,1.000,0.000,3,521.493,-0.605,29.183,-0.070,0.184351,29.424,521.388,-0.482,28.983,-0.065,0.195416,28.987,23.323
56,1125,520,3.602,0,484.316,2.132,19.789,35.684,1.000,0.000,3,520.976,-1.196,29.218,-0.158,0.184351,29.424,520.882,-1.091,29.008,-0.148,0.191443,29.030,23.473
57,1145,513,3.758,0,484.316,2.591,25.636,28.684,1.000,0.000,3,519.087,-7.463,29.884,-0.805,0.184351,29.424,519.031,-7.369,29.633,-0.790,0.181574,30.256,24.762
59,1185,518,3.562,0,496.321,3.778,30.583,21.679,1.000,0.000,3,518.760,-0.932,28.652,-0.246,0.184351,29.424,518.751,-0.928,28.349,-0.219,0.191247,28.397,22.966
60,1205,507,3.617,0,496.321,4.533,35.081,10.679,1.000,0.000,3,516.020,-11.058,34.212,-0.743,0.184351,29.424,516.319,-11.049,33.924,-0.712,0.156612,34.431,29.038
61,1225,522,3.570,0,490.318,5.370,39.578,31.682,1.000,0.000,3,516.638,6.574,36.747,-0.368,0.184351,29.424,516.683,6.275,36.230,-0.350,0.152609,36.353,30.805
62,1245,528,3.656,0,490.318,6.261,41.827,37.682,1.000,0.000,3,518.050,12.199,44.218,0.279,0.184351,29.424,517.431,12.154,43.620,0.297,0.130436,43.708,38.007
63,1267,515,3.648,0,478.314,7.232,48.573,36.686,1.000,0.000,3,516.727,-2.117,42.534,0.425,0.184351,29.424,516.201,-1.405,41.980,0.508,0.145244,42.237,36.103
64,1287,514,3.703,0,478.314,8.338,55.319,35.686,1.000,0.000,3,515.322,-1.620,41.269,0.064,0.184351,29.424,514.927,-1.094,40.691,0.172,0.153331,40.720,34.477
65,1307,509,3.719,0,478.314,9.472,56.668,30.686,1.000,0.000,3,513.232,-5.188,41.379,-0.426,0.184351,29.424,513.056,-4.793,40.767,-0.293,0.153879,40.853,34.566
67,1345,518,3.742,0,480.200,11.954,63.415,37.800,1.000,0.000,3,513.484,5.537,31.186,-0.034,0.184351,29.424,513.337,5.868,30.686,0.153,0.205288,30.709,24.405
68,1365,518,3.758,0,471.796,13.304,64.764,46.204,1.000,0.000,3,513.260,5.812,30.061,0.606,0.184351,29.424,513.222,5.958,29.730,0.779,0.198116,30.336,24.326
69,1385,506,3.891,0,471.796,14.680,66.563,34.204,1.000,0.000,3,511.107,-6.261,32.116,0.375,0.184351,29.424,511.097,-6.224,31.862,0.543,0.180964,32.158,26.338
70,1405,508,3.789,0,471.796,16.110,71.510,36.204,1.000,0.000,3,509.368,-1.677,31.641,0.098,0.184351,29.424,509.362,-1.667,31.462,0.265,0.182869,31.532,25.766
71,1425,513,3.945,0,468.023,17.594,72.860,44.977,1.000,0.000,3,508.849,5.089,32.828,0.334,0.184351,29.424,508.792,5.095,32.573,0.494,0.174048,32.817,27.106
72,1445,505,3.961,0,468.023,19.132,73.759,36.977,1.000,0.000,3,507.237,-2.742,33.127,0.272,0.184351,29.424,507.221,-2.685,32.897,0.429,0.172835,33.082,27.364
73,1465,505,3.852,0,474.026,20.697,78.257,30.974,1.000,0.000,3,505.548,-0.672,31.799,0.483,0.184351,29.424,505.538,-0.656,31.543,0.637,0.179333,31.949,26.219
74,1487,509,3.984,0,474.026,22.317,80.955,34.974,1.000,0.000,3,503.000,7.357,36.008,0.643,0.184351,29.424,502.876,7.274,35.680,0.782,0.158093,36.291,30.554
75,1507,498,4.055,0,474.026,23.963,82.304,23.974,1.000,0.000,3,500.735,-3.354,33.479,0.848,0.184351,29.424,500.678,-3.230,33.120,0.989,0.170991,34.097,28.267
76,1527,501,4.016,0,474.369,25.636,83.654,26.631,1.000,0.000,3,499.419,1.938,32.883,0.724,0.184351,29.424,499.354,1.995,32.545,0.864,0.175218,33.292,27.459
77,1545,495,3.969,0,474.369,27.336,84.553,20.631,1.000,0.000,3,497.570,-3.151,33.485,0.613,0.184351,29.424,497.554,-3.086,33.153,0.757,0.172312,33.725,27.914
78,1565,493,3.906,0,465.965,29.063,85.003,27.035,1.000,0.000,3,495.341,-2.870,27.112,1.022,0.184351,29.424,495.263,-2.854,26.668,1.166,0.207288,28.028,22.218
79,1585,495,4.078,0,465.965,30.790,86.352,29.035,1.000,0.000,3,494.222,0.954,25.493,0.741,0.184351,29.424,494.189,1.033,25.295,0.904,0.214668,26.113,20.507
80,1605,489,4.180,0,465.965,32.544,87.701,23.035,1.000,0.000,3,491.828,-3.468,19.202,-0.042,0.184351,29.424,491.474,-3.435,19.302,0.125,0.279662,19.317,13.915
81,1625,487,4.078,0,461.678,34.325,89.050,25.322,1.000,0.000,3,489.486,-3.047,18.770,-0.388,0.184351,29.424,488.988,-2.693,18.619,-0.234,0.261945,18.674,13.782
82,1645,482,4.023,0,461.678,36.079,88.151,20.322,1.000,0.000,3,487.027,-6.163,20.247,-0.590,0.184351,29.424,486.371,-5.666,19.980,-0.447,0.228454,20.180,15.570
83,1665,484,4.188,0,457.562,37.887,89.050,26.438,1.000,0.000,3,485.016,-1.246,20.215,-0.571,0.184351,29.424,484.457,-0.590,19.959,-0.422,0.226294,20.137,15.580
84,1687,493,4.117,0,457.562,39.695,91.749,35.438,1.000,0.000,3,483.427,11.737,23.580,-0.271,0.184351,29.424,482.982,12.327,23.845,-0.093,0.187272,23.853,19.386
85,1707,486,4.148,0,457.562,41.503,90.400,28.438,1.000,0.000,3,482.426,4.381,22.973,-0.329,0.184351,29.424,482.133,4.826,23.275,-0.145,0.198764,23.296,18.666
86,1727,499,4.273,0,443.671,43.338,91.749,55.329,1.000,0.000,3,483.985,18.409,38.245,0.301,0.184351,29.424,482.556,18.702,38.767,0.492,0.120744,39.009,34.299
87,1745,487,4.250,0,443.671,45.173,91.749,43.329,1.000,0.000,3,483.418,4.391,36.645,0.834,0.184351,29.424,481.952,5.820,37.568,1.094,0.132626,38.766,33.625
88,1765,480,4.312,0,439.383,47.035,93.098,40.617,1.000,0.000,3,481.269,-1.556,36.615,0.840,0.184351,29.424,480.077,-0.090,37.251,1.173,0.141337,38.627,33.168
89,1785,482,4.273,0,439.383,48.897,93.098,42.617,1.000,0.000,3,479.885,2.593,35.850,0.715,0.184351,29.424,478.781,3.785,36.819,1.108,0.149501,38.046,32.358
90,1805,482,4.359,0,439.383,50.813,95.347,42.617,1.000,0.000,3,479.109,3.545,35.554,1.029,0.184351,29.424,478.051,4.649,36.592,1.474,0.150584,38.766,32.928
91,1825,472,4.492,0,443.671,52.675,93.098,28.329,1.000,0.000,3,476.279,-5.247,37.327,0.801,0.184351,29.424,475.559,-4.189,37.938,1.298,0.150384,39.622,33.663
92,1845,471,4.484,0,443.671,54.618,95.797,27.329,1.000,0.000,3,473.743,-3.364,35.894,0.930,0.184351,29.424,473.224,-2.643,36.063,1.463,0.158689,38.203,32.141
93,1865,478,4.477,0,433.380,56.561,97.146,44.620,1.000,0.000,3,473.340,5.714,34.967,0.848,0.184351,29.424,472.781,6.233,35.510,1.411,0.162675,37.500,31.400
94,1885,468,4.547,0,433.380,58.530,97.146,34.620,1.000,0.000,3,470.771,-3.397,34.985,0.846,0.184351,29.424,470.374,-2.838,35.335,1.431,0.163397,37.381,31.273
95,1907,465,4.508,0,433.380,60.500,98.945,31.620,1.000,0.000,3,465.265,-0.325,40.732,0.350,0.184351,29.424,465.364,-0.427,41.237,0.943,0.147968,42.127,35.894
96,1927,462,4.555,0,428.750,62.470,98.495,33.250,1.000,0.000,3,463.057,-1.295,40.342,0.429,0.184351,29.424,463.184,-1.394,40.784,1.016,0.150922,41.817,35.506
97,1945,460,4.633,0,428.750,64.467,98.945,31.250,1.000,0.000,3,461.283,-1.572,40.513,0.303,0.184351,29.424,461.442,-1.700,41.134,0.880,0.151727,41.909,35.550
98,1965,461,4.750,0,424.120,66.464,101.194,36.880,1.000,0.000,3,459.580,1.741,39.838,0.563,0.184351,29.424,459.662,1.582,40.165,1.131,0.154279,41.444,35.050
99,1985,455,4.742,0,424.120,68.461,99.844,30.880,1.000,0.000,3,457.107,-2.583,39.680,0.586,0.184351,29.424,457.253,-2.665,40.155,1.132,0.154634,41.436,35.029
100,2005,461,4.812,0,424.120,70.458,98.945,36.880,1.000,0.000,3,456.614,5.377,38.217,1.163,0.184351,29.424,456.584,5.231,38.387,1.677,0.155745,41.199,34.783
101,2025,454,4.789,0,419.318,72.428,98.495,34.682,1.000,0.000,3,454.525,-0.644,38.089,1.193,0.184351,29.424,454.518,-0.614,38.393,1.676,0.155756,41.201,34.784
102,2045,460,4.820,0,419.318,74.398,99.844,40.682,1.000,0.000,3,453.906,7.472,38.793,1.729,0.184351,29.424,453.621,7.479,38.872,2.183,0.147063,43.640,37.222
104,2085,452,4.914,0,414.687,78.283,97.146,37.313,1.000,0.000,3,450.864,1.393,33.005,1.020,0.184351,29.424,450.664,1.629,32.946,1.449,0.180115,35.046,28.733
105,2107,447,5.062,0,414.687,80.253,98.945,32.313,1.000,0.000,3,446.917,0.102,16.497,-0.261,0.184351,29.424,446.517,0.700,16.244,0.122,0.310489,16.259,11.211
106,2127,443,5.086,0,410.056,82.223,98.495,32.944,1.000,0.000,3,444.588,-1.947,16.554,-0.280,0.184351,29.424,444.124,-1.547,16.376,0.049,0.273583,16.378,11.897
107,2147,443,4.984,0,410.056,84.166,97.146,32.944,1.000,0.000,3,442.711,0.355,16.149,-0.392,0.184351,29.424,442.403,0.819,15.686,-0.099,0.271092,15.696,11.441
108,2165,447,5.148,0,405.426,86.163,98.945,41.574,1.000,0.000,3,442.291,5.773,17.263,-0.281,0.184351,29.424,442.434,6.081,16.463,-0.028,0.249119,16.464,12.362
109,2185,448,5.148,0,405.426,88.133,99.844,42.574,1.000,0.000,3,441.715,7.706,18.800,0.367,0.184351,29.424,442.110,7.563,18.133,0.560,0.221165,18.446,14.367
110,2205,447,5.102,0,405.426,90.130,98.495,41.574,1.000,0.000,3,441.082,7.255,20.195,0.898,0.184351,29.424,441.541,6.860,19.379,1.035,0.204272,20.450,16.273
111,2225,437,5.227,0,412.457,92.100,98.945,24.543,1.000,0.000,3,439.119,-2.598,19.473,0.482,0.184351,29.424,439.360,-3.057,18.649,0.571,0.227887,18.975,14.651
112,2245,433,5.297,0,412.457,94.043,98.495,20.543,1.000,0.000,3,436.384,-4.149,19.792,0.444,0.184351,29.424,436.415,-4.390,19.293,0.493,0.222088,19.536,15.197
113,2265,433,5.336,0,407.655,95.986,98.945,25.345,1.000,0.000,3,434.550,-1.900,13.546,0.889,0.184351,29.424,434.341,-1.931,13.470,0.917,0.305736,14.310,9.935
114,2285,434,5.336,0,407.655,97.929,97.146,26.345,1.000,0.000,3,432.864,1.393,13.478,0.975,0.184351,29.424,432.846,1.602,13.393,1.018,0.279811,14.429,10.392
115,2307,425,5.461,0,407.655,99.871,97.146,17.345,1.000,0.000,3,428.671,-4.500,14.431,0.896,0.184351,29.424,428.356,-4.492,14.291,0.952,0.252835,15.197,11.355
116,2327,425,5.531,0,398.395,101.787,95.797,26.605,1.000,0.000,3,426.431,-1.755,14.716,0.722,0.184351,29.424,426.073,-1.440,14.534,0.801,0.255072,15.175,11.305
117,2347,424,5.562,0,398.395,103.676,94.448,25.605,1.000,0.000,3,424.442,-0.542,14.240,0.824,0.184351,29.424,424.136,-0.184,13.967,0.925,0.262009,14.822,10.938
118,2365,423,5.547,0,393.592,105.538,91.749,29.408,1.000,0.000,3,423.054,-0.066,13.168,0.551,0.184351,29.424,422.829,0.240,13.001,0.675,0.287292,13.457,9.591
119,2385,422,5.656,0,393.592,107.400,94.448,28.408,1.000,0.000,3,421.319,0.835,13.095,0.625,0.184351,29.424,421.235,1.060,12.918,0.759,0.278295,13.494,9.739
120,2405,417,5.695,0,393.592,109.262,93.098,23.408,1.000,0.000,3,419.004,-2.457,10.980,0.129,0.184351,29.424,418.571,-2.373,10.908,0.266,0.337941,10.979,7.269
124,2485,411,5.891,0,388.790,116.683,91.749,22.210,1.000,0.000,3,413.621,-3.214,14.934,0.477,0.184351,29.424,413.559,-3.365,15.252,0.598,0.239504,15.610,11.871
125,2505,415,5.867,0,388.790,118.518,91.749,26.210,1.000,0.000,3,412.379,3.214,14.948,0.735,0.184351,29.424,412.509,3.276,15.322,0.840,0.239799,16.027,12.183
126,2527,408,6.000,0,384.331,120.326,89.950,23.669,1.000,0.000,3,409.344,-1.647,14.033,0.469,0.184351,29.424,409.372,-1.886,14.326,0.517,0.272470,14.592,10.616
127,2547,407,6.000,0,384.331,122.161,91.749,22.669,1.000,0.000,3,407.415,-0.509,11.293,0.058,0.184351,29.424,407.359,-0.537,11.734,0.112,0.331379,11.747,7.854
128,2565,402,6.055,0,367.867,123.969,89.950,34.133,1.000,0.000,3,405.316,-4.066,9.233,-0.508,0.184351,29.424,404.593,-4.010,10.011,-0.432,0.353291,10.198,6.595
129,2585,400,6.141,0,367.867,125.777,90.400,32.133,1.000,0.000,3,402.861,-3.508,9.462,-0.553,0.184351,29.424,401.869,-2.785,9.943,-0.418,0.329100,10.118,6.788
130,2605,398,6.312,0,367.867,127.558,90.400,30.133,1.000,0.000,3,400.491,-3.053,9.125,-0.499,0.184351,29.424,399.349,-2.061,9.276,-0.302,0.345268,9.367,6.133
131,2625,399,6.188,0,374.899,129.339,88.151,24.101,1.000,0.000,3,399.137,-0.168,9.025,-0.412,0.184351,29.424,398.356,0.973,9.203,-0.157,0.337837,9.228,6.110
132,2645,397,6.398,0,374.899,131.093,89.050,22.101,1.000,0.000,3,397.291,-0.356,8.855,-0.500,0.184351,29.424,396.718,0.425,9.062,-0.216,0.336423,9.108,6.044
133,2665,396,6.242,0,370.440,132.874,89.050,25.560,1.000,0.000,3,395.600,0.490,8.888,-0.478,0.184351,29.424,395.289,1.063,9.137,-0.166,0.330987,9.165,6.131
134,2685,394,6.484,0,370.440,134.655,86.352,23.560,1.000,0.000,3,394.249,-0.305,8.036,-0.268,0.184351,29.424,393.996,0.007,8.152,0.059,0.371443,8.156,5.126
135,2705,393,6.539,0,370.440,136.409,89.050,22.560,1.000,0.000,3,392.566,0.532,7.945,-0.154,0.184351,29.424,392.497,0.785,8.054,0.170,0.359300,8.083,5.179
136,2727,388,6.578,0,365.810,138.136,86.352,22.190,1.000,0.000,3,389.867,-2.289,9.092,-0.028,0.184351,29.424,389.921,-2.803,9.319,0.240,0.314609,9.377,6.427
137,2747,392,6.633,0,365.810,139.917,89.050,26.190,1.000,0.000,3,388.807,3.914,9.808,0.126,0.184351,29.424,389.299,3.860,9.921,0.380,0.300221,10.066,7.044
138,2767,385,6.766,0,352.775,141.671,87.701,32.225,1.000,0.000,3,386.675,-2.053,9.711,0.146,0.184351,29.424,386.761,-2.545,9.970,0.372,0.308140,10.108,6.993
139,2785,379,6.766,0,352.775,143.479,88.151,26.225,1.000,0.000,3,384.181,-6.352,11.410,-0.042,0.184351,29.424,383.738,-6.438,11.921,0.158,0.264105,11.946,8.791
140,2805,384,6.836,0,352.775,145.233,89.050,31.225,1.000,0.000,3,382.695,1.600,8.445,-0.347,0.184351,29.424,382.739,2.043,8.654,-0.157,0.382738,8.679,5.357
141,2825,373,6.938,0,352.775,147.014,88.151,20.225,1.000,0.000,3,379.829,-8.373,10.246,-0.975,0.184351,29.424,379.145,-8.417,10.678,-0.791,0.269842,11.304,8.254
142,2845,376,7.062,0,352.775,148.795,90.400,23.225,1.000,0.000,3,377.649,-2.021,10.047,-0.915,0.184351,29.424,376.939,-1.337,10.351,-0.690,0.298055,10.828,7.600
143,2865,371,6.984,0,347.459,150.603,89.050,23.541,1.000,0.000,3,374.970,-4.868,9.812,-1.319,0.184351,29.424,373.941,-4.158,10.028,-1.062,0.292716,11.155,7.890
144,2885,380,7.086,0,347.459,152.411,91.749,32.541,1.000,0.000,3,374.775,6.406,12.044,-1.122,0.184351,29.424,374.367,7.435,12.999,-0.806,0.242470,13.649,10.340
145,2905,380,7.211,0,347.459,154.192,89.050,32.541,1.000,0.000,3,374.286,7.006,15.146,-0.689,0.184351,29.424,374.189,7.414,16.103,-0.341,0.216226,16.219,12.712
146,2927,374,7.430,0,342.142,155.973,88.151,31.858,1.000,0.000,3,372.059,2.380,15.337,-0.215,0.184351,29.424,372.224,2.348,16.001,0.134,0.243422,16.020,12.120
147,2947,372,7.461,0,342.142,157.754,89.050,29.858,1.000,0.000,3,370.596,1.722,14.914,0.046,0.184351,29.424,370.833,1.557,15.629,0.351,0.250766,15.753,11.803
148,2967,359,7.508,0,336.997,159.562,90.400,22.003,1.000,0.000,3,366.983,-9.788,19.155,-0.291,0.184351,29.424,367.095,-10.025,20.564,-0.047,0.192536,20.566,16.606
149,2985,363,7.703,0,336.997,161.343,89.950,26.003,1.000,0.000,3,365.148,-2.634,19.414,-0.414,0.184351,29.424,365.194,-2.746,20.841,-0.233,0.200870,20.896,16.698
150,3005,358,7.719,0,336.997,163.151,90.400,21.003,1.000,0.000,3,362.356,-5.340,20.565,-0.663,0.184351,29.424,362.336,-5.386,22.063,-0.523,0.194931,22.337,17.983
151,3025,361,7.836,0,331.681,164.932,89.050,29.319,1.000,0.000,3,360.653,0.425,20.558,-0.666,0.184351,29.424,360.645,0.445,21.983,-0.554,0.202123,22.290,17.785
