seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R
25,505,506,3.555,0,490.490,0.000,0.000,15.510,-3.000,0.000,1,510.127,-5.059,32.759,-0.585,0.184356,29.425,510.019,-4.919,32.195,-0.491,0.182917,32.436,26.503
26,527,505,3.500,0,496.492,0.000,0.000,8.508,-6.000,0.000,1,509.313,-5.288,26.276,-0.702,0.184353,29.425,509.076,-5.214,25.716,-0.599,0.218172,26.075,20.386
27,547,509,3.531,0,496.492,0.000,0.000,12.508,4.000,0.000,1,509.255,-0.313,23.877,-1.022,0.184353,29.424,509.059,-0.076,23.400,-0.907,0.224895,24.223,18.776
28,567,508,3.555,0,486.546,0.000,0.000,21.454,-1.000,0.000,1,509.024,-1.255,21.970,-0.732,0.184352,29.424,508.805,-1.059,21.416,-0.607,0.239741,21.784,16.562
29,585,516,3.484,0,486.546,0.000,0.000,29.454,8.000,0.000,1,510.310,6.976,21.116,0.054,0.184352,29.424,510.545,7.195,20.517,0.190,0.241838,20.553,15.583
30,605,502,3.492,0,486.546,0.000,0.000,15.454,-14.000,0.000,1,508.778,-8.310,24.445,-0.356,0.184352,29.424,508.862,-8.545,24.150,-0.232,0.197016,24.203,19.435
31,625,507,3.594,0,500.780,0.000,0.000,6.220,5.000,0.000,1,508.450,-1.778,24.167,-0.290,0.184351,29.424,508.485,-1.862,23.870,-0.171,0.202057,23.899,19.070
32,645,504,3.586,0,500.780,0.000,0.000,3.220,-3.000,0.000,1,507.630,-4.450,24.942,-0.537,0.184351,29.424,507.611,-4.485,24.718,-0.419,0.194961,24.894,20.040
33,665,515,3.477,0,486.546,0.000,0.000,28.454,11.000,0.000,1,508.988,7.370,27.903,-0.188,0.184351,29.424,508.924,7.389,27.611,-0.069,0.177691,27.616,22.709
34,685,501,3.531,0,486.546,0.000,0.000,14.454,-14.000,0.000,1,507.516,-7.988,29.551,-0.803,0.184351,29.424,507.586,-7.924,29.358,-0.681,0.168840,29.822,24.787
35,705,510,3.695,0,486.546,0.000,0.000,23.454,9.000,0.000,1,507.974,2.484,29.994,-0.705,0.184351,29.424,508.002,2.414,29.755,-0.587,0.172262,30.099,24.915
36,725,512,3.570,0,486.546,0.000,0.000,25.454,2.000,0.000,1,508.716,4.026,30.997,-0.425,0.184351,29.424,508.689,3.998,30.680,-0.308,0.171952,30.775,25.483
37,747,507,3.516,0,486.546,0.000,0.000,20.454,-11.000,0.000,1,509.796,-3.428,34.663,-0.261,0.184351,29.424,509.653,-3.163,34.291,-0.140,0.161173,34.310,28.780
39,785,515,3.500,0,490.490,0.000,0.000,24.510,3.000,0.000,1,511.087,4.798,23.968,-0.163,0.184351,29.424,511.252,4.831,24.087,-0.079,0.224122,24.093,18.693
40,805,506,3.641,0,490.490,0.000,0.000,15.510,-9.000,0.000,1,510.149,-5.087,24.847,-0.283,0.184351,29.424,510.170,-5.252,25.138,-0.222,0.206039,25.187,19.998
41,825,520,3.453,0,500.608,0.000,0.000,19.392,14.000,0.000,1,511.965,9.851,29.601,0.119,0.184351,29.424,511.857,9.830,29.795,0.171,0.171685,29.824,24.704
42,845,513,3.492,0,500.608,0.000,0.000,12.392,-7.000,0.000,1,512.156,1.035,29.262,0.297,0.184351,29.424,512.060,1.143,29.484,0.347,0.177041,29.605,24.364
43,865,507,3.430,0,486.546,0.000,0.000,20.454,-6.000,0.000,1,511.205,-5.156,29.314,0.293,0.184351,29.424,511.154,-5.060,29.559,0.340,0.179051,29.675,24.362
44,885,516,3.625,0,486.546,0.000,0.000,29.454,9.000,0.000,1,512.089,4.795,30.272,0.489,0.184351,29.424,511.997,4.846,30.517,0.533,0.174083,30.801,25.439
45,905,519,3.570,0,486.546,0.000,0.000,32.454,3.000,0.000,1,513.363,6.911,30.294,1.099,0.184351,29.424,513.189,7.003,30.585,1.144,0.170206,31.894,26.465
46,925,508,3.555,0,500.608,0.000,0.000,7.392,-11.000,0.000,1,512.375,-5.363,32.218,0.846,0.184351,29.424,512.330,-5.189,32.451,0.888,0.165600,33.240,27.736
47,947,508,3.516,0,500.608,0.000,0.000,7.392,0.000,0.000,1,510.910,-3.568,31.989,0.163,0.184351,29.424,510.982,-3.620,32.155,0.184,0.176344,32.188,26.512
48,967,515,3.422,0,486.546,0.000,0.000,28.454,7.000,0.000,1,511.664,4.090,28.786,0.783,0.184351,29.424,511.759,4.018,28.685,0.812,0.193399,29.345,23.670
49,987,511,3.555,0,486.546,0.000,0.000,24.454,-4.000,0.000,1,511.542,-0.664,28.560,0.839,0.184351,29.424,511.614,-0.759,28.448,0.867,0.191014,29.200,23.623
50,1005,514,3.461,0,486.546,0.000,0.000,27.454,3.000,0.000,1,511.995,2.458,27.173,1.184,0.184351,29.424,512.076,2.386,27.013,1.211,0.193555,28.479,22.967
51,1025,513,3.562,0,486.546,0.000,0.000,26.454,-1.000,0.000,1,512.180,1.005,25.160,0.866,0.184351,29.424,512.271,0.924,25.004,0.888,0.211126,25.792,20.347
52,1045,511,3.586,0,486.546,0.000,0.000,24.454,-2.000,0.000,1,511.963,-1.180,21.334,1.206,0.184351,29.424,511.975,-1.271,21.244,1.220,0.232949,22.733,17.438
53,1065,506,3.523,0,486.546,0.000,0.000,19.454,-5.000,0.000,1,510.863,-5.963,23.643,0.784,0.184351,29.424,510.726,-5.975,23.585,0.801,0.208945,24.227,19.165
54,1085,502,3.500,0,486.546,0.000,0.000,15.454,-4.000,0.000,1,509.229,-8.863,27.356,0.139,0.184351,29.424,509.123,-8.726,27.208,0.165,0.183748,27.235,22.231
55,1105,501,3.531,0,486.546,0.000,0.000,14.454,-1.000,0.000,1,507.712,-8.229,25.909,-0.736,0.184351,29.424,507.546,-8.123,25.700,-0.707,0.194079,26.200,21.115
58,1167,508,3.570,0,490.490,0.000,0.000,17.510,-10.000,0.000,1,509.344,-1.648,29.985,-0.218,0.184351,29.424,509.116,-1.357,29.789,-0.166,0.177443,29.816,24.526
59,1187,513,3.578,0,490.490,0.000,0.000,22.510,5.000,0.000,1,510.018,3.656,25.570,-0.528,0.184351,29.424,509.924,3.884,25.524,-0.463,0.207932,25.739,20.387
60,1205,512,3.508,0,490.490,0.000,0.000,21.510,-1.000,0.000,1,510.383,1.982,25.761,-0.481,0.184351,29.424,510.344,2.076,25.716,-0.416,0.202367,25.889,20.650
61,1225,519,3.508,0,490.490,0.000,0.000,28.510,7.000,0.000,1,511.972,8.617,28.332,0.208,0.184351,29.424,511.925,8.656,28.283,0.270,0.182642,28.355,23.176
62,1245,516,3.406,0,490.490,0.000,0.000,25.510,-3.000,0.000,1,512.714,4.028,28.008,0.170,0.184351,29.424,512.686,4.075,27.958,0.231,0.186817,28.011,22.778
63,1265,517,3.602,0,486.546,0.000,0.000,30.454,1.000,0.000,1,513.505,4.286,26.565,0.038,0.184351,29.424,513.542,4.314,26.480,0.097,0.198392,26.490,21.234
64,1285,502,3.500,0,486.546,0.000,0.000,15.454,-15.000,0.000,1,511.384,-11.505,31.674,-0.269,0.184351,29.424,511.650,-11.542,31.755,-0.221,0.163900,31.804,26.592
65,1305,513,3.531,0,486.546,0.000,0.000,26.454,11.000,0.000,1,511.682,1.616,30.919,0.031,0.184351,29.424,511.884,1.350,30.954,0.063,0.173085,30.958,25.600
66,1325,505,3.484,0,490.490,0.000,0.000,14.510,-8.000,0.000,1,510.450,-6.682,32.500,-0.125,0.184351,29.424,510.740,-6.884,32.662,-0.100,0.166225,32.672,27.241
67,1345,509,3.594,0,490.490,0.000,0.000,18.510,4.000,0.000,1,510.183,-1.450,31.623,-0.402,0.184351,29.424,510.439,-1.740,31.865,-0.388,0.172668,32.016,26.488
68,1367,510,3.484,0,486.546,0.000,0.000,23.454,3.000,0.000,1,509.670,0.404,31.578,-0.630,0.184351,29.424,509.877,0.149,31.893,-0.634,0.174022,32.295,26.675
69,1387,505,3.570,0,486.546,0.000,0.000,18.454,-5.000,0.000,1,508.809,-4.670,32.179,-0.914,0.184351,29.424,509.054,-4.877,32.588,-0.924,0.168714,33.442,27.800
70,1407,501,3.484,0,486.546,0.000,0.000,14.454,-4.000,0.000,1,507.370,-7.809,34.443,-1.246,0.184351,29.424,507.802,-8.054,35.008,-1.263,0.155451,36.604,30.914
71,1425,504,3.461,0,486.717,0.000,0.000,17.283,3.000,0.000,1,506.749,-3.370,33.539,-1.116,0.184351,29.424,507.181,-3.802,34.209,-1.155,0.163345,35.542,29.736
72,1445,510,3.516,0,486.717,0.000,0.000,23.283,6.000,0.000,1,507.348,3.251,31.125,-0.510,0.184351,29.424,507.695,2.819,31.799,-0.577,0.182289,32.132,26.275
73,1465,515,3.586,0,500.608,0.000,0.000,14.392,5.000,0.000,1,508.759,7.652,30.847,0.284,0.184351,29.424,509.037,7.305,31.463,0.194,0.183790,31.501,25.711
74,1485,505,3.562,0,500.608,0.000,0.000,4.392,-10.000,0.000,1,508.066,-3.759,30.865,0.281,0.184351,29.424,508.308,-4.037,31.659,0.169,0.180688,31.687,25.962
77,1545,514,3.539,0,486.374,0.000,0.000,27.626,3.000,0.000,1,509.102,6.005,28.081,-0.066,0.184351,29.424,509.365,5.736,28.492,-0.243,0.191933,28.551,23.071
78,1565,511,3.547,0,486.717,0.000,0.000,24.283,-3.000,0.000,1,509.452,1.898,27.573,-0.154,0.184351,29.424,509.682,1.635,27.805,-0.355,0.194342,27.931,22.503
79,1587,504,3.500,0,486.717,0.000,0.000,17.283,-5.000,0.000,1,508.379,-5.369,24.190,-0.974,0.184351,29.424,508.391,-5.550,24.084,-1.203,0.208847,25.532,20.200
80,1607,514,3.539,0,486.717,0.000,0.000,27.283,10.000,0.000,1,509.415,5.621,25.107,-0.895,0.184351,29.424,509.505,5.609,25.006,-1.127,0.198618,26.275,21.056
81,1625,524,3.523,0,486.546,0.000,0.000,37.454,10.000,0.000,1,512.104,14.585,35.481,-0.380,0.184351,29.424,511.600,14.495,35.468,-0.618,0.144553,35.850,30.668
82,1645,511,3.656,0,486.546,0.000,0.000,24.454,-13.000,0.000,1,511.900,-1.104,29.049,0.140,0.184351,29.424,511.489,-0.600,29.202,-0.071,0.186021,29.207,23.774
83,1665,509,3.477,0,486.374,0.000,0.000,22.626,-2.000,0.000,1,511.366,-2.900,29.351,-0.086,0.184351,29.424,511.030,-2.489,29.357,-0.262,0.184277,29.425,24.003
84,1685,510,3.586,0,486.374,0.000,0.000,23.626,1.000,0.000,1,511.114,-1.366,27.187,0.180,0.184351,29.424,510.824,-1.030,27.108,0.030,0.200051,27.109,21.686
85,1705,514,3.570,0,486.374,0.027,1.349,27.626,4.000,0.000,1,511.624,2.913,27.380,0.398,0.184351,29.424,511.419,3.203,27.394,0.277,0.194326,27.471,22.132
86,1725,517,3.617,0,486.546,0.108,1.349,30.454,3.000,0.000,1,512.593,5.403,27.807,0.828,0.184351,29.424,512.437,5.608,27.919,0.730,0.186314,28.451,23.151
87,1745,509,3.477,0,486.546,0.189,5.397,22.454,-8.000,0.000,1,511.865,-3.512,28.702,0.632,0.184351,29.424,511.742,-3.356,28.706,0.554,0.183130,29.014,23.700
88,1765,515,3.602,0,486.717,0.297,4.048,28.283,6.000,0.000,1,512.377,3.216,27.474,1.026,0.184351,29.424,512.289,3.339,27.450,0.965,0.188156,28.382,23.042
89,1787,505,3.539,0,486.717,0.432,7.196,18.283,-13.000,0.000,1,511.703,-8.217,27.795,1.461,0.184351,29.424,511.759,-8.230,27.430,1.437,0.178822,29.496,24.221
90,1807,508,3.508,0,486.717,0.594,8.095,21.283,3.000,0.000,1,510.888,-3.541,28.770,1.121,0.184351,29.424,510.952,-3.597,28.498,1.117,0.179232,29.745,24.414
91,1827,519,3.586,0,484.487,0.837,12.143,34.513,11.000,0.000,1,512.185,8.355,29.253,1.156,0.184351,29.424,512.170,8.291,29.154,1.166,0.176174,30.514,25.138
92,1845,503,3.680,0,484.487,1.133,14.392,18.513,-16.000,0.000,1,510.316,-8.969,33.103,0.896,0.184351,29.424,510.512,-8.954,32.861,0.920,0.161053,33.707,28.279
94,1885,509,3.602,0,490.490,1.835,17.540,18.510,7.000,0.000,1,508.321,0.832,35.319,0.557,0.184351,29.424,508.646,0.421,35.211,0.574,0.160395,35.541,29.840
95,1905,510,3.641,0,490.490,2.294,21.588,19.510,1.000,0.000,1,508.367,2.003,33.899,0.357,0.184351,29.424,508.608,1.678,33.898,0.371,0.170002,34.036,28.250
96,1925,505,3.594,0,478.485,2.779,24.287,26.515,-5.000,0.000,1,507.350,-2.881,34.248,0.118,0.184351,29.424,507.595,-3.122,34.372,0.133,0.168729,34.390,28.587
97,1945,500,3.688,0,478.485,3.373,25.636,21.515,-5.000,0.000,1,505.577,-6.837,36.548,-0.201,0.184351,29.424,505.964,-7.082,36.839,-0.187,0.157928,36.874,31.051
98,1965,498,3.602,0,484.316,3.994,30.583,13.684,-2.000,0.000,1,503.806,-7.118,37.597,-0.289,0.184351,29.424,504.344,-7.505,38.069,-0.285,0.154750,38.150,32.247
99,1985,499,3.797,0,484.316,4.749,33.731,14.684,1.000,0.000,1,502.370,-4.131,36.351,-0.777,0.184351,29.424,502.927,-4.669,37.030,-0.798,0.159028,37.667,31.677
100,2007,491,3.617,0,484.316,5.559,41.377,6.684,-14.000,0.000,1,499.660,-10.618,29.184,-1.812,0.184351,29.424,500.280,-11.170,30.134,-1.910,0.169170,33.783,28.068
101,2027,493,3.852,0,472.311,6.449,44.525,20.689,2.000,0.000,1,497.706,-5.770,29.887,-1.956,0.184351,29.424,498.356,-6.390,31.083,-2.105,0.161855,35.515,29.767
102,2045,492,3.797,0,472.311,7.421,48.573,19.689,-1.000,0.000,1,496.060,-4.977,30.293,-2.136,0.184351,29.424,496.743,-5.627,31.592,-2.335,0.157049,37.045,31.227
103,2065,493,3.812,0,468.023,8.446,51.272,24.977,1.000,0.000,1,494.659,-2.034,28.958,-2.384,0.184351,29.424,495.283,-2.718,29.978,-2.631,0.159999,36.901,30.997
104,2085,500,3.945,0,468.023,9.580,53.970,31.977,7.000,0.000,1,494.763,6.420,29.799,-2.333,0.184351,29.424,495.137,5.796,30.135,-2.622,0.161029,37.009,31.049
105,2105,495,3.742,0,468.023,10.821,59.367,26.977,-5.000,0.000,1,494.081,1.127,30.274,-2.101,0.184351,29.424,494.370,0.754,30.636,-2.416,0.164496,36.474,30.474
106,2125,497,3.891,0,474.197,12.089,63.415,22.803,2.000,0.000,1,493.584,4.188,30.835,-2.052,0.184351,29.424,493.741,3.898,30.972,-2.388,0.163946,36.676,30.663
107,2145,486,3.945,0,474.197,13.439,66.113,11.803,-11.000,0.000,1,491.108,-6.262,28.333,-2.652,0.184351,29.424,491.375,-6.419,28.042,-3.000,0.162704,37.043,31.016
108,2165,493,3.883,0,464.079,14.869,68.362,28.921,7.000,0.000,1,490.620,2.918,28.025,-2.095,0.184351,29.424,490.820,2.651,27.975,-2.456,0.177797,34.008,27.961
109,2185,489,3.938,0,464.079,16.353,71.510,24.921,-4.000,0.000,1,489.155,-0.190,28.074,-1.928,0.184351,29.424,489.320,-0.390,28.098,-2.296,0.178953,33.369,27.397
110,2207,485,3.961,0,464.079,17.918,79.156,20.921,0.000,0.000,1,485.790,-0.969,20.357,-2.078,0.184351,29.424,485.841,-1.075,20.339,-2.457,0.218153,26.375,20.622
112,2247,483,3.930,0,456.190,21.291,85.003,26.810,-1.000,0.000,1,482.507,0.604,18.590,-1.695,0.184351,29.424,482.556,0.573,18.837,-2.048,0.225141,23.032,17.847
113,2265,477,3.984,0,460.134,23.045,86.352,16.866,-6.000,0.000,1,480.435,-4.212,18.127,-2.006,0.184351,29.424,480.363,-4.261,18.299,-2.345,0.210848,23.799,18.781
114,2285,485,4.156,0,460.134,24.880,91.749,24.866,8.000,0.000,1,479.780,6.400,21.406,-1.542,0.184351,29.424,479.791,6.472,21.926,-1.866,0.195224,25.407,20.447
115,2305,477,4.156,0,460.134,26.769,93.098,16.866,-8.000,0.000,1,477.749,-0.918,19.936,-1.246,0.184351,29.424,477.727,-0.929,20.515,-1.558,0.217580,22.942,17.950
116,2325,471,4.188,0,449.673,28.739,97.146,21.327,-6.000,0.000,1,475.316,-5.292,19.022,-1.155,0.184351,29.424,475.068,-5.270,19.423,-1.446,0.228018,21.514,16.608
117,2345,477,4.320,0,449.673,30.763,99.844,27.327,6.000,0.000,1,473.998,3.681,19.595,-0.764,0.184351,29.424,473.959,3.929,20.163,-1.016,0.225848,21.196,16.409
118,2365,480,4.211,0,443.671,32.868,103.892,36.329,3.000,0.000,1,473.410,8.080,22.590,-0.529,0.184351,29.424,473.467,8.119,23.527,-0.752,0.195332,24.092,19.386
119,2385,465,4.359,0,443.671,35.000,104.342,21.329,-15.000,0.000,1,470.583,-6.844,19.460,-0.341,0.184351,29.424,470.269,-6.902,19.945,-0.538,0.236556,20.235,15.448
120,2407,465,4.359,0,443.671,37.185,109.739,21.329,-5.000,0.000,1,466.687,-2.068,16.981,0.172,0.184351,29.424,466.431,-1.943,16.974,0.060,0.263598,16.977,12.502
121,2427,468,4.320,0,441.612,39.398,110.639,26.388,3.000,0.000,1,465.124,3.526,17.223,0.450,0.184351,29.424,465.156,3.782,17.175,0.385,0.247964,17.323,13.028
122,2447,448,4.391,0,441.612,41.719,116.036,6.388,-20.000,0.000,1,460.074,-14.803,25.948,-0.611,0.184351,29.424,460.480,-14.835,26.229,-0.647,0.158756,26.647,22.417
123,2465,460,4.500,0,433.380,44.067,116.935,26.620,12.000,0.000,1,458.630,1.680,26.059,-0.583,0.184351,29.424,458.943,1.274,26.315,-0.621,0.170741,26.700,22.141
124,2485,460,4.648,0,433.380,46.468,118.734,26.620,0.000,0.000,1,456.946,3.745,25.857,-0.606,0.184351,29.424,457.187,3.431,26.114,-0.644,0.180196,26.529,21.749
125,2505,444,4.516,0,433.380,48.897,121.433,10.620,-16.000,0.000,1,452.578,-10.517,29.124,-0.818,0.184351,29.424,453.009,-10.758,29.515,-0.861,0.162579,30.256,25.337
126,2525,461,4.680,0,426.521,51.379,125.930,34.479,17.000,0.000,1,452.590,10.311,34.482,-0.449,0.184351,29.424,452.574,9.880,34.536,-0.500,0.147169,34.785,29.666
127,2545,449,4.703,0,426.521,53.916,124.131,22.479,-12.000,0.000,1,449.903,-1.107,34.498,-0.495,0.184351,29.424,449.924,-1.092,34.551,-0.535,0.154028,34.837,29.471
128,2565,449,4.648,0,419.489,56.480,128.179,29.511,0.000,0.000,1,447.646,1.660,34.453,-0.279,0.184351,29.424,447.623,1.640,34.480,-0.312,0.160204,34.577,29.038
129,2585,442,4.828,0,419.489,59.097,127.729,22.511,-7.000,0.000,1,445.042,-3.730,35.005,-0.417,0.184351,29.424,445.112,-3.707,35.009,-0.444,0.160538,35.206,29.554
132,2647,424,5.016,0,407.827,66.977,133.576,16.173,-14.000,0.000,1,433.202,-11.282,37.583,-1.091,0.184351,29.424,433.606,-11.317,37.504,-1.123,0.151179,38.765,32.904
133,2667,427,5.172,0,400.796,69.702,136.274,26.204,3.000,0.000,1,429.836,-3.477,37.850,-1.219,0.184351,29.424,430.293,-3.881,37.860,-1.271,0.151349,39.474,33.500
135,2705,422,5.273,0,400.796,75.180,137.624,21.204,-15.000,0.000,1,425.877,-4.753,41.768,-0.917,0.184351,29.424,426.082,-4.782,41.257,-1.006,0.146462,42.269,36.078
136,2725,426,5.266,0,405.598,77.960,138.523,20.402,4.000,0.000,1,424.205,2.201,38.121,-1.211,0.184351,29.424,424.324,1.996,37.450,-1.312,0.160422,39.172,32.888
137,2745,425,5.344,0,405.598,80.793,140.322,19.402,-1.000,0.000,1,422.062,3.601,37.419,-0.688,0.184351,29.424,422.102,3.482,36.768,-0.793,0.167821,37.397,31.121
138,2765,414,5.359,0,384.503,83.627,141.671,29.497,-11.000,0.000,1,418.265,-5.229,38.078,-1.029,0.184351,29.424,418.419,-5.269,37.281,-1.151,0.161185,38.606,32.383
139,2785,415,5.484,0,384.503,86.514,142.121,30.497,1.000,0.000,1,415.924,-1.133,38.022,-0.982,0.184351,29.424,416.079,-1.288,37.250,-1.118,0.161550,38.500,32.280
140,2805,412,5.641,0,384.503,89.455,145.719,27.497,-3.000,0.000,1,412.824,-1.010,36.955,-1.209,0.184351,29.424,412.974,-1.165,35.988,-1.365,0.164186,37.853,31.638
141,2827,409,5.789,0,377.643,92.397,147.518,31.357,-4.000,0.000,1,408.384,0.756,27.703,-0.359,0.184351,29.424,408.601,0.507,26.957,-0.514,0.212646,27.221,21.432
142,2847,401,5.930,0,377.643,95.392,149.767,23.357,-8.000,0.000,1,404.579,-4.388,27.508,-0.765,0.184351,29.424,404.681,-4.606,26.854,-0.916,0.200685,27.693,22.135
143,2867,406,5.898,0,368.210,98.387,149.767,37.790,5.000,0.000,1,402.398,4.416,23.538,-0.019,0.184351,29.424,402.714,4.314,22.810,-0.162,0.238316,22.836,17.394
144,2885,396,5.891,0,368.210,101.410,151.116,27.790,-10.000,0.000,1,399.370,-4.131,18.527,-0.741,0.184351,29.424,399.240,-4.447,18.173,-0.878,0.271593,18.945,13.799
145,2905,393,6.023,0,368.210,104.459,152.465,24.790,-3.000,0.000,1,395.708,-3.320,18.841,-0.851,0.184351,29.424,395.409,-3.190,18.427,-0.983,0.244810,19.394,14.646
146,2925,395,6.156,0,360.664,107.562,153.814,34.336,2.000,0.000,1,393.069,2.368,19.042,-0.816,0.184351,29.424,392.956,2.667,18.747,-0.932,0.233774,19.615,15.030
147,2945,393,6.266,0,360.664,110.665,154.714,32.336,-2.000,0.000,1,391.163,2.252,18.999,-0.517,0.184351,29.424,391.191,2.364,18.813,-0.628,0.234987,19.208,14.694
149,2985,375,6.391,0,360.836,116.899,156.513,14.164,-12.000,0.000,1,383.578,-10.517,23.422,-1.117,0.184351,29.424,383.603,-10.487,23.093,-1.224,0.179653,24.591,20.173
150,3005,380,6.547,0,360.836,120.083,157.862,19.164,5.000,0.000,1,380.343,-0.421,23.377,-1.141,0.184351,29.424,380.362,-0.446,23.047,-1.247,0.187966,24.601,19.977
151,3027,375,6.836,0,347.630,123.214,156.513,27.370,7.000,0.000,1,373.487,1.855,21.509,-0.770,0.184351,29.424,373.360,2.094,21.190,-0.843,0.216763,21.900,17.153
152,3047,371,6.773,0,347.630,126.371,157.862,23.370,-4.000,0.000,1,370.453,0.670,16.473,-1.196,0.184351,29.424,370.410,0.797,16.585,-1.239,0.260371,18.121,13.403
153,3067,363,7.023,0,339.398,129.609,161.910,23.602,-8.000,0.000,1,366.438,-4.215,16.295,-1.169,0.184351,29.424,366.123,-4.172,16.387,-1.209,0.251552,17.848,13.358
